"X","Y","k","annual_precip","clay","h20cap_pf2_0","h20cap_pf2_3","h20cap_pf2_5","land_cover","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","tree_cover","valley_depth","wet_index"
34.5839032859646,0.561035052773564,110,1330.38671875,48,14,14,14,10,1429,19,55,33,19,17.6426658630371,2,24,17,679,111
34.6276532858946,0.561035052773564,122,1433.41564941406,46,14,14,14,10,1461,17,56,34,19,17.7971000671387,4,30,15,396,107
34.6297366192246,0.561035052773564,123,1433.41564941406,46,14,14,14,10,1461,17,56,34,19,17.7971000671387,4,30,15,396,107
34.6797366191445,0.561035052773564,144,1247.60827636719,48,14,14,14,10,1429,20,57,30,21,17.9635620117188,1,-69,25,1668,112
34.6922366191245,0.561035052773564,185,1231.76904296875,48,14,14,14,10,1447,14,56,31,21,17.9845180511475,3,-21,16,1701,113
34.7068199524345,0.561035052773564,168,1389.07983398438,46,14,14,14,10,1484,15,58,33,21,18.0181674957275,0,63,19,1558,117
34.7380699523845,0.561035052773564,108,1426.537109375,45,14,14,14,10,1496,15,58,34,21,18.1067276000977,1,46,15,1702,109
34.3964032862647,0.558951719443564,160,1228.63024902344,37,14,14,14,10,1253,14,57,44,19,17.1212539672852,2,-41,19,2120,113
34.4068199529147,0.558951719443564,163,1207.57543945312,37,14,14,14,10,1262,12,57,45,18,17.1466045379639,2,8,13,1958,114
34.4318199528747,0.558951719443564,194,1243.14050292969,43,14,14,14,10,1294,13,55,37,20,17.2197551727295,2,59,14,1610,118
34.4609866194947,0.558951719443564,172,1226.44519042969,44,14,14,14,10,1306,15,56,36,20,17.3213634490967,3,19,15,1585,108
34.5005699527646,0.558951719443564,139,1187.18237304688,45,14,14,14,10,1332,15,56,36,19,17.4199504852295,2,-13,14,1442,106
34.5089032860846,0.558951719443564,147,1221.33227539062,46,14,14,14,10,1355,14,54,35,19,17.4347152709961,3,26,13,1225,105
34.5589032860046,0.558951719443564,155,1471.25183105469,38,14,14,14,40,1429,14,56,43,19,17.5466709136963,1,51,12,562,114
34.5693199526546,0.558951719443564,138,1357.08337402344,46,14,14,14,190,1416,16,55,34,19,17.6013088226318,4,-31,19,822,107
34.5859866192946,0.558951719443564,109,1338.71899414062,45,14,14,14,10,1429,17,56,36,19,17.6550960540771,3,-29,11,709,108
34.5984866192746,0.558951719443564,107,1400.9365234375,43,14,14,14,10,1452,16,56,38,19,17.6765956878662,2,50,12,556,109
34.6005699526046,0.558951719443564,111,1400.9365234375,43,14,14,14,10,1452,16,56,38,19,17.6765956878662,2,50,12,556,109
34.6380699525446,0.558951719443564,116,1400.51342773438,47,14,14,14,10,1447,17,56,35,19,17.8113899230957,3,-66,17,882,109
34.6484866191946,0.558951719443564,127,1543.36694335938,46,14,14,14,10,1467,15,55,34,19,17.8281021118164,3,-19,19,781,110
34.6505699525246,0.558951719443564,138,1543.36694335938,46,14,14,14,10,1467,15,55,34,19,17.8281021118164,3,-19,19,781,110
34.6651532858346,0.558951719443564,190,1617.72644042969,49,14,14,14,10,1475,16,56,31,20,17.8794136047363,3,63,26,939,111
34.7047366191045,0.558951719443564,156,1389.6591796875,46,14,14,14,10,1480,15,57,32,21,18.0080261230469,3,45,17,1685,111
34.4755699528046,0.556868386113564,169,1190.87231445312,43,14,14,14,10,1298,14,57,38,19,17.3515243530273,2,-59,12,1649,108
34.5984866192746,0.556868386113564,100,1400.9365234375,43,14,14,14,10,1452,16,56,38,19,17.6765956878662,2,50,12,556,109
34.6755699524846,0.556868386113564,126,1453.08776855469,49,14,14,14,10,1451,17,58,31,20,17.9161128997803,3,12,21,1328,111
34.6922366191245,0.556868386113564,163,1230.50512695312,47,14,14,14,10,1443,15,56,31,21,17.9744434356689,3,-23,23,1745,113
34.7276532857345,0.556868386113564,105,1372.43481445312,44,14,14,14,10,1462,15,57,34,22,18.0808143615723,3,-83,30,2099,111
34.3776532862947,0.554785052783564,143,1345.22668457031,35,14,14,14,10,1265,10,58,46,18,17.0514755249023,1,44,9,1866,115
34.3859866196147,0.554785052783564,151,1297.4443359375,35,14,14,14,10,1257,12,57,47,18,17.0852279663086,4,31,12,1852,116
34.3984866195947,0.554785052783564,153,1228.63024902344,37,14,14,14,10,1253,14,57,44,19,17.1212539672852,2,-41,19,2120,113
34.6526532858546,0.554785052783564,132,1653.97399902344,48,14,14,14,10,1493,17,55,33,20,17.8475818634033,2,86,15,710,114
34.6568199525146,0.554785052783564,150,1653.97399902344,48,14,14,14,10,1493,17,55,33,20,17.8475818634033,2,86,15,710,114
34.6672366191646,0.554785052783564,153,1617.72644042969,49,14,14,14,10,1475,16,56,31,20,17.8794136047363,3,63,26,939,111
34.7318199523945,0.554785052783564,106,1372.43481445312,44,14,14,14,10,1462,15,57,34,22,18.0808143615723,3,-83,30,2099,111
34.4547366195047,0.552701719453564,229,1247.41967773438,44,14,14,14,10,1309,16,56,37,20,17.2939071655273,3,51,15,1550,111
34.4651532861547,0.552701719453564,217,1226.44519042969,44,14,14,14,10,1306,15,56,36,20,17.3213634490967,3,19,15,1585,108
34.4859866194546,0.552701719453564,151,1164.19384765625,45,14,14,14,10,1313,15,55,36,19,17.4009799957275,3,-69,18,1575,107
34.6089032859246,0.552701719453564,115,1471.25378417969,44,14,14,14,10,1457,17,55,37,19,17.698938369751,2,40,25,591,111
34.6151532859146,0.552701719453564,117,1476.76123046875,45,14,14,14,10,1466,17,56,35,20,17.7253742218018,1,87,15,544,114
34.6505699525246,0.552701719453564,116,1543.36694335938,46,14,14,14,10,1467,15,55,34,19,17.8281021118164,3,-19,19,781,110
34.7526532856945,0.552701719453564,146,1268.81274414062,44,14,14,14,10,1471,17,58,35,21,18.1519050598145,3,7,12,2202,108
34.3984866195947,0.550618386123564,151,1227.66333007812,36,14,14,14,10,1252,12,57,45,19,17.0948429107666,3,-26,10,1953,113
34.4214032862247,0.550618386123564,142,1236.14111328125,38,14,14,14,10,1267,13,57,43,19,17.1750259399414,1,-76,15,1660,111
34.4297366195447,0.550618386123564,176,1239.51147460938,40,14,14,14,10,1272,14,56,41,20,17.200345993042,1,-85,14,1629,110
34.5214032860646,0.550618386123564,118,1302.94030761719,45,14,14,14,10,1388,19,55,37,19,17.4500579833984,3,11,17,845,103
34.5318199527146,0.550618386123564,132,1356.85034179688,43,14,14,14,10,1405,19,55,38,19,17.4660320281982,3,32,10,689,103
34.5401532860346,0.550618386123564,111,1450.80615234375,43,14,14,14,10,1402,17,55,39,19,17.4840888977051,4,-50,13,694,99
34.5672366193246,0.550618386123564,133,1442.70751953125,40,14,14,14,190,1394,13,58,40,20,17.5627288818359,2,-103,12,830,104
34.5797366193046,0.550618386123564,113,1329.93994140625,46,14,14,14,10,1422,18,56,35,19,17.6129398345947,4,39,20,628,108
34.6339032858846,0.550618386123564,114,1351.20373535156,47,14,14,14,10,1431,16,56,34,19,17.7737903594971,4,-92,19,1093,108
34.6401532858746,0.550618386123564,124,1433.15881347656,46,14,14,14,10,1453,18,55,35,19,17.7937660217285,2,-60,21,911,108
34.6609866191746,0.550618386123564,145,1627.99865722656,48,14,14,14,10,1474,15,56,32,20,17.8671474456787,3,57,19,972,111
34.6943199524545,0.550618386123564,130,1314.16296386719,45,14,14,14,10,1445,15,57,33,22,17.9801273345947,3,-46,24,2007,112
34.4318199528747,0.548535052793564,181,1239.51147460938,40,14,14,14,10,1272,14,56,41,20,17.200345993042,1,-85,14,1629,110
34.4359866195347,0.548535052793564,181,1242.56408691406,39,15,15,15,10,1282,15,56,42,19,17.2258396148682,3,-79,26,1579,110
34.4526532861747,0.548535052793564,200,1260.99572753906,44,14,14,14,10,1320,17,55,38,19,17.2711334228516,2,52,15,1233,111
34.4859866194546,0.548535052793564,184,1246.95129394531,46,14,14,14,10,1329,18,56,35,19,17.3705635070801,3,-22,18,1306,104
34.5151532860746,0.548535052793564,133,1283.35583496094,46,14,14,14,10,1365,17,56,36,18,17.4329986572266,1,-29,12,901,106
34.6214032859046,0.548535052793564,102,1379.14709472656,45,14,14,14,10,1431,17,56,35,19,17.7488269805908,1,-77,14,884,107
34.6734866191546,0.548535052793564,123,1471.64392089844,48,14,14,14,10,1456,16,57,32,20,17.9024639129639,2,31,36,1388,112
34.4089032862447,0.546451719463564,196,1227.98022460938,35,15,15,15,10,1250,10,57,46,19,17.1206455230713,1,-63,15,1851,113
34.4526532861747,0.546451719463564,221,1260.99572753906,44,14,14,14,10,1320,17,55,38,19,17.2711334228516,2,52,15,1233,111
34.5047366194246,0.546451719463564,125,1283.21704101562,47,14,14,14,10,1364,15,55,35,19,17.4113998413086,1,27,12,976,107
34.5776532859746,0.546451719463564,125,1329.93994140625,46,14,14,14,10,1422,18,56,35,19,17.6129398345947,4,39,20,628,108
34.5880699526246,0.546451719463564,123,1362.37145996094,46,14,14,14,10,1419,20,55,34,19,17.6383171081543,4,-82,29,855,106
34.6047366192646,0.546451719463564,104,1535.43103027344,45,14,14,14,10,1462,16,54,36,18,17.680492401123,1,70,13,592,108
34.6234866192346,0.546451719463564,113,1379.14709472656,45,14,14,14,10,1431,17,56,35,19,17.7488269805908,1,-77,14,884,107
34.6359866192146,0.546451719463564,109,1433.15881347656,46,14,14,14,10,1453,18,55,35,19,17.7937660217285,2,-60,21,911,108
34.6964032857845,0.546451719463564,162,1314.16296386719,45,14,14,14,10,1445,15,57,33,22,17.9801273345947,3,-46,24,2007,112
34.7026532857745,0.546451719463564,156,1384.45690917969,46,14,14,14,10,1474,14,56,33,21,17.9978351593018,1,44,16,1812,114
34.7109866190945,0.546451719463564,115,1385.546875,45,14,14,14,10,1469,15,56,34,20,18.0229454040527,5,20,20,1886,110
34.7297366190645,0.546451719463564,123,1383.3154296875,44,14,14,14,10,1478,14,57,35,21,18.0677433013916,2,49,22,2022,110
34.7380699523845,0.546451719463564,118,1374.39965820312,43,14,14,14,10,1489,17,57,36,21,18.0901317596436,3,120,16,1954,111
34.4734866194746,0.544368386133564,183,1244.86437988281,45,14,14,14,10,1322,17,55,37,18,17.320104598999,3,26,16,1374,108
34.5026532860946,0.544368386133564,122,1283.21704101562,47,14,14,14,10,1364,15,55,35,19,17.4113998413086,1,27,12,976,107
34.5651532859946,0.544368386133564,128,1442.70751953125,40,14,14,14,190,1394,13,58,40,20,17.5627288818359,2,-103,12,830,104
34.5734866193146,0.544368386133564,140,1354.80944824219,46,14,14,14,190,1424,19,56,35,19,17.5861225128174,3,36,11,730,106
34.5818199526346,0.544368386133564,119,1329.93994140625,46,14,14,14,10,1422,18,56,35,19,17.6129398345947,4,39,20,628,108
34.5943199526146,0.544368386133564,124,1464.71459960938,46,14,14,14,10,1441,18,54,35,19,17.6569690704346,6,-28,21,783,105
34.6130699525846,0.544368386133564,119,1475.61706542969,46,14,14,14,10,1448,17,54,35,19,17.7164707183838,5,-10,11,638,107
34.6318199525546,0.544368386133564,121,1351.20373535156,47,14,14,14,10,1431,16,56,34,19,17.7737903594971,4,-92,19,1093,108
34.6672366191646,0.544368386133564,133,1627.99865722656,48,14,14,14,10,1474,15,56,32,20,17.8671474456787,3,57,19,972,111
34.6901532857945,0.544368386133564,163,1245.26733398438,47,14,14,14,10,1429,17,56,32,21,17.9628047943115,2,-82,65,1971,114
34.7005699524445,0.544368386133564,191,1314.16296386719,45,14,14,14,10,1445,15,57,33,22,17.9801273345947,3,-46,24,2007,112
34.7130699524245,0.544368386133564,108,1385.546875,45,14,14,14,10,1469,15,56,34,20,18.0229454040527,5,20,20,1886,110
34.4297366195447,0.542285052803564,205,1267.44885253906,39,15,15,15,10,1296,14,56,42,19,17.1701259613037,4,69,11,1166,110
34.5276532860546,0.542285052803564,118,1425.39367675781,39,14,14,14,10,1415,16,56,43,18,17.4452114105225,4,26,7,443,100
34.5943199526146,0.542285052803564,121,1519.9755859375,47,14,14,14,10,1464,20,53,34,19,17.6379623413086,3,81,18,415,104
34.6193199525746,0.542285052803564,104,1351.86437988281,47,14,14,14,10,1436,16,54,34,19,17.7353572845459,4,-21,17,1010,106
34.6672366191646,0.542285052803564,125,1610.74304199219,48,14,14,14,10,1464,17,56,32,20,17.8594970703125,3,-14,17,1200,111
34.7255699524045,0.542285052803564,116,1365.865234375,45,14,14,14,10,1464,13,57,34,21,18.0366058349609,3,-15,16,2205,111
34.4276532862147,0.540201719473564,202,1267.44885253906,39,15,15,15,10,1296,14,56,42,19,17.1701259613037,4,69,11,1166,110
34.4505699528447,0.540201719473564,200,1274.10437011719,39,15,15,15,10,1290,14,56,42,19,17.2246417999268,1,-98,16,1318,108
34.4672366194847,0.540201719473564,182,1276.85437011719,45,14,14,14,10,1321,16,55,37,18,17.274471282959,4,-51,20,1079,107
34.5089032860846,0.540201719473564,120,1352.56176757812,45,14,14,14,10,1364,18,55,36,19,17.388729095459,3,28,15,768,107
34.5422366193646,0.540201719473564,149,1550.41967773438,43,14,14,14,10,1440,19,53,39,19,17.4578266143799,4,104,12,388,99
34.6005699526046,0.540201719473564,116,1519.9755859375,47,14,14,14,10,1464,20,53,34,19,17.6379623413086,3,81,18,415,104
34.6026532859346,0.540201719473564,124,1576.63854980469,46,14,14,14,10,1479,18,53,35,19,17.6626110076904,4,185,19,275,114
34.6589032858446,0.540201719473564,126,1679.71655273438,47,14,14,14,10,1473,16,54,32,20,17.8248081207275,4,14,14,986,111
34.7130699524245,0.540201719473564,104,1363.18530273438,45,14,14,14,10,1446,15,57,35,20,18.0151863098145,1,-74,12,2230,110
34.7214032857445,0.540201719473564,120,1365.865234375,45,14,14,14,10,1464,13,57,34,21,18.0366058349609,3,-15,16,2205,111
34.4214032862247,0.538118386143564,195,1254.72375488281,36,15,15,15,10,1282,13,55,45,19,17.1466407775879,3,6,15,1362,112
34.4318199528747,0.538118386143564,169,1267.44885253906,39,15,15,15,10,1296,14,56,42,19,17.1701259613037,4,69,11,1166,110
34.4422366195247,0.538118386143564,160,1275.14331054688,38,15,15,15,10,1300,13,55,43,19,17.1954517364502,5,30,16,1337,110
34.4505699528447,0.538118386143564,174,1274.10437011719,39,15,15,15,10,1290,14,56,42,19,17.2246417999268,1,-98,16,1318,108
34.4568199528347,0.538118386143564,209,1272.5517578125,43,14,14,14,10,1300,14,56,39,18,17.2506847381592,2,-96,17,1251,108
34.4630699528247,0.538118386143564,178,1276.85437011719,45,14,14,14,10,1321,16,55,37,18,17.274471282959,4,-51,20,1079,107
34.4984866194346,0.538118386143564,133,1385.08959960938,46,14,14,14,10,1369,17,55,35,19,17.3592967987061,4,76,13,714,103
34.5047366194246,0.538118386143564,143,1352.56176757812,45,14,14,14,10,1364,18,55,36,19,17.388729095459,3,28,15,768,107
34.5401532860346,0.538118386143564,158,1550.41967773438,43,14,14,14,10,1440,19,53,39,19,17.4578266143799,4,104,12,388,99
34.5568199526746,0.538118386143564,124,1590.12268066406,42,14,14,14,10,1430,17,55,39,19,17.5093231201172,6,109,5,355,96
34.5901532859546,0.538118386143564,129,1389.38305664062,48,14,14,14,10,1435,18,54,33,19,17.6201457977295,3,27,13,657,103
34.5922366192846,0.538118386143564,114,1389.38305664062,48,14,14,14,10,1435,18,54,33,19,17.6201457977295,3,27,13,657,103
34.5964032859446,0.538118386143564,117,1519.9755859375,47,14,14,14,10,1464,20,53,34,19,17.6379623413086,3,81,18,415,104
34.6505699525246,0.538118386143564,149,1626.67517089844,46,14,14,14,10,1489,16,56,35,19,17.7943248748779,1,78,16,785,117
34.6609866191746,0.538118386143564,147,1610.74304199219,48,14,14,14,10,1464,17,56,32,20,17.8594970703125,3,-14,17,1200,111
34.6797366191445,0.538118386143564,118,1299.70520019531,47,14,14,14,10,1425,18,56,31,21,17.9250583648682,1,-60,26,1923,113
34.4609866194947,0.536035052813564,176,1276.85437011719,45,14,14,14,10,1321,16,55,37,18,17.274471282959,4,-51,20,1079,107
34.4859866194546,0.536035052813564,147,1364.90966796875,45,14,14,14,10,1359,19,54,36,19,17.3362770080566,4,40,14,767,103
34.4901532861146,0.536035052813564,137,1364.90966796875,45,14,14,14,10,1359,19,54,36,19,17.3362770080566,4,40,14,767,103
34.5734866193146,0.536035052813564,137,1341.03210449219,46,14,14,14,10,1412,18,56,35,19,17.5745487213135,2,18,12,672,108
34.6255699525646,0.536035052813564,121,1351.86437988281,47,14,14,14,10,1436,16,54,34,19,17.7353572845459,4,-21,17,1010,106
34.6380699525446,0.536035052813564,120,1478.49096679688,46,14,14,14,10,1469,16,54,35,19,17.7742023468018,3,33,18,893,110
34.6984866191145,0.536035052813564,126,1339.14916992188,45,14,14,14,10,1469,15,56,33,22,17.9648513793945,2,83,17,1868,112
34.7255699524045,0.536035052813564,123,1365.865234375,45,14,14,14,10,1464,13,57,34,21,18.0366058349609,3,-15,16,2205,111
34.7380699523845,0.536035052813564,129,1290.36657714844,42,14,14,14,10,1456,17,58,37,21,18.0873565673828,4,-16,11,2228,106
34.7401532857145,0.536035052813564,127,1290.36657714844,42,14,14,14,10,1456,17,58,37,21,18.0873565673828,4,-16,11,2228,106
34.4089032862447,0.533951719483564,214,1252.24060058594,38,14,14,14,10,1269,10,54,44,18,17.0713043212891,3,24,9,1256,112
34.4380699528647,0.533951719483564,165,1313.55993652344,38,14,14,14,10,1313,14,56,43,19,17.169002532959,3,33,19,819,107
34.4464032861847,0.533951719483564,164,1316.9736328125,41,14,14,14,10,1320,15,55,40,19,17.1936283111572,3,61,16,944,108
34.4818199527946,0.533951719483564,150,1417.39147949219,45,13,13,13,10,1364,15,54,37,19,17.2884578704834,3,35,30,471,106
34.4839032861246,0.533951719483564,141,1417.39147949219,45,13,13,13,10,1364,15,54,37,19,17.2884578704834,3,35,30,471,106
34.5443199526946,0.533951719483564,124,1615.42126464844,41,14,14,14,10,1436,18,55,41,18,17.4701519012451,8,15,12,207,98
34.5526532860146,0.533951719483564,110,1560.2626953125,39,14,14,14,10,1423,15,56,42,19,17.5004997253418,5,75,11,268,98
34.5651532859946,0.533951719483564,125,1420.72509765625,44,14,14,14,10,1384,15,55,36,20,17.5378856658936,3,-110,16,820,101
34.6214032859046,0.533951719483564,125,1327.18530273438,48,14,14,14,10,1427,17,53,33,20,17.7277297973633,5,-46,21,976,106
34.6401532858746,0.533951719483564,111,1500.81286621094,47,14,14,14,10,1467,18,54,33,19,17.7617588043213,4,15,14,873,109
34.4651532861547,0.531868386153564,162,1333.75280761719,43,14,14,14,10,1317,16,55,38,19,17.2467021942139,3,-51,13,938,106
34.5422366193646,0.531868386153564,123,1555.76879882812,41,14,14,14,10,1435,17,54,40,18,17.4454727172852,4,89,11,165,103
34.5484866193546,0.531868386153564,112,1615.42126464844,41,14,14,14,10,1436,18,55,41,18,17.4701519012451,8,15,12,207,98
34.6109866192546,0.531868386153564,138,1452.08142089844,46,14,14,14,10,1407,20,53,34,20,17.6938343048096,5,-63,44,856,101
34.6172366192446,0.531868386153564,115,1452.08142089844,46,14,14,14,10,1407,20,53,34,20,17.6938343048096,5,-63,44,856,101
34.6318199525546,0.531868386153564,132,1357.00988769531,47,14,14,14,10,1429,17,53,32,20,17.7475318908691,4,-62,15,1056,107
34.6339032858846,0.531868386153564,118,1357.00988769531,47,14,14,14,10,1429,17,53,32,20,17.7475318908691,4,-62,15,1056,107
34.6609866191746,0.531868386153564,163,1608.62097167969,47,14,14,14,10,1442,15,55,32,21,17.846305847168,3,-78,54,1488,111
34.7026532857745,0.531868386153564,118,1348.10791015625,45,14,14,14,10,1453,15,56,34,21,17.9795989990234,4,39,14,2027,112
34.7047366191045,0.531868386153564,112,1348.10791015625,45,14,14,14,10,1453,15,56,34,21,17.9795989990234,4,39,14,2027,112
34.4089032862447,0.529785052823564,210,1252.24060058594,38,14,14,14,10,1269,10,54,44,18,17.0713043212891,3,24,9,1256,112
34.5026532860946,0.529785052823564,151,1399.06213378906,47,14,14,14,10,1367,18,56,34,19,17.3698787689209,4,26,17,561,105
34.5214032860646,0.529785052823564,108,1346.89013671875,39,14,14,14,10,1395,17,56,43,18,17.4168319702148,5,36,10,571,100
34.6568199525146,0.529785052823564,169,1684.98791503906,48,14,14,14,10,1468,16,55,33,20,17.8108520507812,3,4,55,1237,113
34.6630699525046,0.529785052823564,152,1608.62097167969,47,14,14,14,10,1442,15,55,32,21,17.846305847168,3,-78,54,1488,111
34.6755699524846,0.529785052823564,189,1448.01611328125,47,14,14,14,10,1428,16,56,31,21,17.8817977905273,2,-69,69,1825,113
34.7193199524145,0.529785052823564,109,1341.74047851562,45,14,14,14,10,1469,15,57,34,21,18.0248222351074,1,72,16,2199,115
34.7234866190745,0.529785052823564,116,1341.74047851562,45,14,14,14,10,1469,15,57,34,21,18.0248222351074,1,72,16,2199,115
34.4359866195347,0.527701719493564,152,1313.55993652344,38,14,14,14,10,1313,14,56,43,19,17.169002532959,3,33,19,819,107
34.4589032861647,0.527701719493564,197,1319.37426757812,45,14,14,14,10,1326,17,55,36,19,17.2195262908936,3,36,15,858,107
34.4651532861547,0.527701719493564,168,1333.75280761719,43,14,14,14,10,1317,16,55,38,19,17.2467021942139,3,-51,13,938,106
34.4755699528046,0.527701719493564,173,1366.5244140625,43,13,13,13,10,1331,16,55,39,18,17.2695560455322,3,-80,17,826,105
34.4776532861346,0.527701719493564,173,1417.39147949219,45,13,13,13,10,1364,15,54,37,19,17.2884578704834,3,35,30,471,106
34.4797366194646,0.527701719493564,171,1417.39147949219,45,13,13,13,10,1364,15,54,37,19,17.2884578704834,3,35,30,471,106
34.5589032860046,0.527701719493564,123,1560.2626953125,39,14,14,14,10,1423,15,56,42,19,17.5004997253418,5,75,11,268,98
34.5672366193246,0.527701719493564,132,1420.72509765625,44,14,14,14,10,1384,15,55,36,20,17.5378856658936,3,-110,16,820,101
34.5859866192946,0.527701719493564,157,1424.43981933594,47,14,14,14,10,1424,21,54,33,20,17.605541229248,2,-27,27,616,105
34.6109866192546,0.527701719493564,116,1452.08142089844,46,14,14,14,10,1407,20,53,34,20,17.6938343048096,5,-63,44,856,101
34.6464032858646,0.527701719493564,111,1645.89086914062,46,14,14,14,10,1489,20,55,34,20,17.7806186676025,1,95,19,830,119
34.7068199524345,0.527701719493564,115,1348.10791015625,45,14,14,14,10,1453,15,56,34,21,17.9795989990234,4,39,14,2027,112
34.4026532862547,0.525618386163564,176,1246.96203613281,41,14,14,14,10,1262,11,55,41,18,17.0481586456299,3,-5,18,1267,114
34.4214032862247,0.525618386163564,162,1279.28112792969,40,14,14,14,10,1288,11,55,43,18,17.1004199981689,2,37,14,789,112
34.4234866195547,0.525618386163564,163,1279.28112792969,40,14,14,14,10,1288,11,55,43,18,17.1004199981689,2,37,14,789,112
34.4318199528747,0.525618386163564,146,1304.14782714844,37,14,14,14,10,1304,11,55,45,18,17.1237983703613,2,53,12,682,111
34.4651532861547,0.525618386163564,182,1415.05053710938,43,14,14,14,10,1348,15,54,38,19,17.2174892425537,2,54,14,456,107
34.4797366194646,0.525618386163564,164,1482.37451171875,45,13,13,13,10,1373,15,55,37,18,17.2664642333984,0,84,13,201,111
34.6005699526046,0.525618386163564,134,1567.23754882812,46,14,14,14,10,1452,18,53,35,19,17.6106433868408,2,72,16,221,108
34.6193199525746,0.525618386163564,122,1295.75061035156,47,14,14,14,10,1402,15,55,33,20,17.7178478240967,4,-137,18,1402,110
34.6297366192246,0.525618386163564,124,1341.89367675781,48,14,14,14,10,1438,17,53,33,19,17.7352523803711,4,9,20,1222,105
34.6568199525146,0.525618386163564,131,1663.708984375,45,14,14,14,10,1482,17,54,36,20,17.7993488311768,2,80,19,1138,112
34.6714032858246,0.525618386163564,131,1447.74926757812,45,14,14,14,10,1439,14,56,34,21,17.867639541626,2,21,14,1765,110
34.6964032857845,0.525618386163564,121,1293.71557617188,44,14,14,14,10,1446,12,57,34,21,17.9472579956055,3,45,8,2080,113
34.4443199528547,0.523535052833564,168,1345.39282226562,40,14,14,14,10,1318,15,54,40,19,17.1734657287598,4,-18,15,571,108
34.4714032861446,0.523535052833564,232,1450.05395507812,44,14,14,14,10,1363,16,54,36,19,17.2407188415527,4,79,23,385,108
34.6630699525046,0.523535052833564,135,1602.29650878906,47,14,14,14,10,1469,16,54,33,20,17.8303546905518,3,104,30,1345,114
34.6859866191345,0.523535052833564,124,1272.62377929688,45,14,14,14,10,1440,15,57,34,21,17.9244480133057,2,27,15,2132,114
34.7026532857745,0.523535052833564,120,1290.57019042969,43,14,14,14,10,1429,15,57,35,21,17.9724082946777,2,-58,15,2334,112
34.7193199524145,0.523535052833564,113,1271.92785644531,45,14,14,14,10,1461,16,58,35,21,18.0177536010742,3,71,20,2273,111
34.7234866190745,0.523535052833564,105,1271.92785644531,45,14,14,14,10,1461,16,58,35,21,18.0177536010742,3,71,20,2273,111
34.4276532862147,0.521451719503564,155,1304.14782714844,37,14,14,14,10,1304,11,55,45,18,17.1237983703613,2,53,12,682,111
34.4505699528447,0.521451719503564,181,1345.39282226562,40,14,14,14,10,1318,15,54,40,19,17.1734657287598,4,-18,15,571,108
34.4630699528247,0.521451719503564,184,1415.05053710938,43,14,14,14,10,1348,15,54,38,19,17.2174892425537,2,54,14,456,107
34.5172366194046,0.521451719503564,112,1299.28942871094,45,14,14,14,10,1338,17,55,35,19,17.3905582427979,3,-118,23,887,105
34.5547366193446,0.521451719503564,165,1510.2705078125,44,14,14,14,10,1405,15,54,37,19,17.4913101196289,5,27,9,401,103
34.5880699526246,0.521451719503564,160,1481.83813476562,47,14,14,14,10,1434,20,54,33,20,17.5868434906006,3,40,27,466,106
34.7297366190645,0.521451719503564,106,1225.27233886719,44,14,14,14,10,1451,17,57,35,21,18.0442562103271,3,41,38,2382,109
34.4151532862347,0.519368386173564,183,1260.70471191406,42,14,14,14,10,1272,13,56,40,18,17.0749778747559,2,12,12,1024,113
34.4568199528347,0.519368386173564,142,1376.88000488281,43,14,14,14,10,1341,14,54,38,19,17.1955490112305,3,55,30,477,108
34.5276532860546,0.519368386173564,122,1398.85241699219,38,14,14,14,10,1412,15,56,43,19,17.4208240509033,5,101,13,257,98
34.6693199524946,0.519368386173564,111,1447.74926757812,45,14,14,14,10,1439,14,56,34,21,17.867639541626,2,21,14,1765,110
34.4380699528647,0.517285052843564,155,1309.93371582031,40,14,14,14,10,1294,13,54,41,19,17.1318492889404,5,-61,17,450,108
34.4630699528247,0.517285052843564,168,1464.30053710938,41,14,14,14,10,1355,13,54,40,19,17.1971588134766,2,71,18,289,108
34.5068199527546,0.517285052843564,168,1312.2421875,47,14,14,14,180,1344,19,56,34,20,17.3482475280762,4,9,29,569,104
34.5755699526446,0.517285052843564,131,1381.10473632812,45,14,14,14,10,1400,15,55,36,20,17.5320205688477,4,9,14,575,103
34.5797366193046,0.517285052843564,123,1451.83361816406,45,14,14,14,10,1421,17,54,36,20,17.5471687316895,3,72,26,437,107
34.6005699526046,0.517285052843564,126,1530.80883789062,44,14,14,14,10,1420,14,54,37,19,17.6045188903809,3,2,10,384,107
34.6068199525946,0.517285052843564,131,1451.9951171875,45,14,14,14,10,1425,16,54,36,20,17.6392307281494,4,28,14,624,102
34.6734866191546,0.517285052843564,109,1398.91748046875,44,14,14,14,10,1435,16,57,35,20,17.8592147827148,4,41,24,1878,108
34.7234866190745,0.517285052843564,107,1195.63061523438,42,14,14,14,10,1433,15,58,37,21,18.0130672454834,2,-36,16,2634,110
34.4214032862247,0.515201719513564,155,1249.88073730469,41,14,14,14,10,1277,12,55,41,18,17.0831432342529,3,-4,11,596,109
34.4526532861747,0.515201719513564,134,1418.10107421875,40,14,14,14,10,1321,13,54,40,19,17.1746292114258,2,-40,12,518,107
34.4714032861446,0.515201719513564,152,1476.23510742188,43,14,14,14,10,1356,14,54,38,19,17.2267608642578,4,62,14,84,106
34.5068199527546,0.515201719513564,175,1312.2421875,47,14,14,14,180,1344,19,56,34,20,17.3482475280762,4,9,29,569,104
