"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","temp_annual_range","terrain_slope","tree_cover","wet_index","X","Y","k"
1112.0859375,46,14,1754,18,57,21,18.728214263916,6,13,97,35.0505699518844,0.74645171914357,316
1236.26281738281,47,14,1912,22,60,20,18.60964012146,2,9,115,35.1255699517643,0.74645171914357,472
1065.25073242188,46,14,1712,18,59,21,18.7543163299561,6,13,99,35.0359866185744,0.74436838581357,270
1146.22448730469,48,14,1795,19,59,21,18.6989860534668,4,8,100,35.0526532852144,0.74436838581357,318
1147.0810546875,47,14,1781,22,61,21,18.7011184692383,4,5,102,35.0609866185344,0.74436838581357,345
1122.24243164062,47,14,1790,22,61,21,18.7000865936279,5,9,104,35.0755699518444,0.74436838581357,360
1128.544921875,45,14,1838,17,61,20,18.6596984863281,5,8,101,35.0984866184743,0.74436838581357,425
1210.95666503906,47,14,1909,17,58,19,18.615421295166,3,7,116,35.1172366184443,0.74436838581357,454
1131.25891113281,46,14,1663,20,60,19,18.6916427612305,4,12,99,34.9464032853844,0.74228505248357,232
1277.04821777344,46,14,1687,22,60,19,18.7030334472656,7,26,96,34.9630699520244,0.74228505248357,206
1351.73413085938,46,14,1712,22,60,19,18.710786819458,6,19,93,34.9839032853244,0.74228505248357,294
1055.54638671875,46,14,1704,16,59,19,18.7476119995117,5,15,103,35.0109866186144,0.74228505248357,302
1170.13952636719,46,14,1905,16,59,20,18.6278648376465,2,5,108,35.1068199517943,0.74228505248357,441
1277.04821777344,46,14,1687,22,60,19,18.7030334472656,7,26,96,34.9609866186944,0.74020171915357,228
1334.12341308594,46,14,1705,22,61,19,18.706880569458,4,23,94,34.9755699520044,0.74020171915357,248
1212.82238769531,48,14,1794,24,60,20,18.6724681854248,4,13,99,35.0609866185344,0.74020171915357,334
1173.78051757812,47,14,1906,23,60,20,18.612190246582,1,10,115,35.1484866183943,0.74020171915357,440
1073.08068847656,46,14,1670,20,61,19,18.7418975830078,3,16,101,35.0047366186244,0.73811838582357,363
1079.00268554688,45,14,1734,18,56,20,18.7401790618896,4,11,94,35.0422366185644,0.73811838582357,240
1140.98522949219,45,14,1866,18,58,20,18.6450595855713,6,11,104,35.0984866184743,0.73811838582357,428
1140.98522949219,45,14,1866,18,58,20,18.6450595855713,6,11,104,35.1005699518043,0.73811838582357,439
1187.54699707031,47,14,1917,18,60,20,18.6146259307861,5,5,111,35.1401532850743,0.73811838582357,426
1095.87573242188,46,14,1632,24,62,19,18.6823692321777,3,15,103,34.9401532853944,0.73603505249357,220
1055.54638671875,46,14,1704,16,59,19,18.7476119995117,5,15,103,35.0109866186144,0.73603505249357,342
1055.75476074219,45,14,1690,18,57,20,18.751880645752,7,15,96,35.0318199519144,0.73603505249357,282
1212.82238769531,48,14,1794,24,60,20,18.6724681854248,4,13,99,35.0672366185244,0.73603505249357,372
1170.13952636719,46,14,1905,16,59,20,18.6278648376465,2,5,108,35.1089032851243,0.73603505249357,424
1200.33776855469,47,14,1921,19,60,20,18.6129570007324,2,16,114,35.1276532850943,0.73603505249357,449
1173.78051757812,47,14,1906,23,60,20,18.612190246582,1,10,115,35.1464032850643,0.73603505249357,445
1428.3994140625,46,14,1734,24,60,20,18.6827411651611,8,14,90,34.9922366186444,0.73395171916357,305
1076.71813964844,45,14,1737,17,59,20,18.7459812164307,3,11,102,35.0255699519244,0.73395171916357,290
1077.49365234375,45,14,1759,19,59,20,18.7366218566895,1,15,98,35.0339032852444,0.73395171916357,279
1158.87377929688,46,14,1886,19,58,20,18.6448345184326,8,11,108,35.0943199518143,0.73395171916357,456
1175.84729003906,47,14,1875,18,59,20,18.6361541748047,3,15,111,35.1068199517943,0.73395171916357,406
1224.95983886719,46,14,1634,17,60,19,18.6605339050293,1,16,103,34.9255699520844,0.73186838583357,207
1106.03930664062,45,14,1640,21,61,19,18.6687126159668,4,18,106,34.9318199520744,0.73186838583357,203
1475.10205078125,47,14,1784,28,59,19,18.6493816375732,10,22,93,34.9693199520144,0.73186838583357,245
1428.3994140625,46,14,1734,24,60,20,18.6827411651611,8,14,90,34.9859866186544,0.73186838583357,244
1428.3994140625,46,14,1734,24,60,20,18.6827411651611,8,14,90,34.9901532853144,0.73186838583357,259
1265.92700195312,47,14,1699,23,61,20,18.7248229980469,5,16,96,34.9964032853044,0.73186838583357,324
1265.92700195312,47,14,1699,23,61,20,18.7248229980469,5,16,96,35.0005699519644,0.73186838583357,378
1098.91076660156,45,14,1784,19,57,20,18.7108726501465,7,9,96,35.0422366185644,0.73186838583357,238
1162.66491699219,45,14,1786,22,59,20,18.6763572692871,8,11,95,35.0464032852244,0.73186838583357,262
1152.45495605469,45,14,1859,23,58,20,18.6562366485596,9,11,107,35.0922366184843,0.73186838583357,417
1265.92700195312,47,14,1699,23,61,20,18.7248229980469,5,16,96,34.9964032853044,0.72978505250357,347
1158.87377929688,46,14,1886,19,58,20,18.6448345184326,8,11,108,35.1005699518043,0.72978505250357,376
1181.24401855469,47,14,1878,19,59,21,18.6328754425049,1,11,113,35.1130699517843,0.72978505250357,380
1106.03930664062,45,14,1640,21,61,19,18.6687126159668,4,18,106,34.9339032854044,0.72770171917357,204
1475.10205078125,47,14,1784,28,59,19,18.6493816375732,10,22,93,34.9693199520144,0.72770171917357,309
1152.45495605469,45,14,1859,23,58,20,18.6562366485596,9,11,107,35.0901532851543,0.72770171917357,378
1176.74621582031,48,14,1900,20,60,20,18.62961769104,4,6,111,35.1214032851043,0.72770171917357,379
1143.0078125,47,14,1702,21,60,20,18.6816215515137,6,14,95,34.9443199520544,0.72561838584357,197
1143.0078125,47,14,1702,21,60,20,18.6816215515137,6,14,95,34.9464032853844,0.72561838584357,207
1209.83422851562,46,14,1704,21,60,20,18.7283954620361,3,6,99,35.0089032852844,0.72561838584357,385
1188.16247558594,47,14,1889,19,58,21,18.6271209716797,3,24,113,35.1193199517743,0.72561838584357,379
1188.16247558594,47,14,1889,19,58,21,18.6271209716797,3,24,113,35.1214032851043,0.72561838584357,394
1093.49755859375,47,14,1680,18,59,19,18.6763706207275,2,8,103,34.9359866187344,0.72353505251357,212
1284.62145996094,49,14,1884,23,61,19,18.6216678619385,2,13,107,35.0589032852044,0.72353505251357,307
1203.02819824219,48,14,1893,21,60,21,18.6250152587891,2,9,112,35.1172366184443,0.72353505251357,420
1093.49755859375,47,14,1680,18,59,19,18.6763706207275,2,8,103,34.9401532853944,0.72145171918357,240
1245.88708496094,46,15,1795,23,59,20,18.6578598022461,6,13,90,34.9589032853644,0.72145171918357,255
1209.83422851562,46,14,1704,21,60,20,18.7283954620361,3,6,99,35.0026532852944,0.72145171918357,384
1203.02819824219,48,14,1893,21,60,21,18.6250152587891,2,9,112,35.1109866184543,0.72145171918357,429
1143.0078125,47,14,1702,21,60,20,18.6816215515137,6,14,95,34.9464032853844,0.71936838585357,241
1122.94604492188,46,14,1701,17,58,20,18.7398090362549,3,8,98,35.0172366186044,0.71936838585357,389
1284.62145996094,49,14,1884,23,61,19,18.6216678619385,2,13,107,35.0589032852044,0.71936838585357,328
1068.90417480469,45,14,1623,18,60,19,18.6565551757812,5,14,103,34.9297366187444,0.71728505252357,244
1542.70190429688,47,14,1844,22,62,19,18.6058769226074,2,15,110,34.9818199519944,0.71728505252357,461
1094.2587890625,45,14,1747,20,60,20,18.7291641235352,7,6,96,35.0297366185844,0.71728505252357,327
1188.83435058594,46,15,1855,26,59,20,18.6405811309814,3,82,105,35.0443199518944,0.71728505252357,321
1220.52111816406,49,15,1912,19,60,21,18.6139183044434,3,13,110,35.1193199517743,0.71728505252357,495
1194.06420898438,48,15,1907,19,59,22,18.6181888580322,3,8,114,35.1276532850943,0.71728505252357,494
1455.87573242188,48,14,1828,23,61,19,18.611743927002,3,12,104,34.9755699520044,0.71520171919357,347
1420.26293945312,47,14,1791,23,60,20,18.6541500091553,10,15,101,34.9984866186344,0.71520171919357,377
1210.2900390625,47,14,1729,24,61,21,18.707555770874,4,11,92,35.0151532852744,0.71520171919357,388
1129.27490234375,46,14,1711,22,59,20,18.7304821014404,3,14,95,35.0193199519344,0.71520171919357,373
1116.8642578125,45,14,1789,29,58,20,18.6853103637695,11,36,98,35.0401532852344,0.71520171919357,259
1279.86022949219,46,14,1877,25,61,20,18.6194553375244,3,23,109,35.0547366185444,0.71520171919357,290
1240.06323242188,48,14,1882,21,58,21,18.6269912719727,4,13,113,35.0839032851643,0.71520171919357,423
1542.70190429688,47,14,1844,22,62,19,18.6058769226074,2,15,110,34.9797366186644,0.71311838586357,337
1311.28308105469,47,14,1737,21,60,21,18.6836242675781,5,10,94,35.0068199519544,0.71311838586357,397
1515.24963378906,48,14,1812,26,62,19,18.6274604797363,8,10,102,34.9922366186444,0.71103505253357,374
1420.26293945312,47,14,1791,23,60,20,18.6541500091553,10,15,101,34.9943199519744,0.71103505253357,375
1311.28308105469,47,14,1737,21,60,21,18.6836242675781,5,10,94,35.0089032852844,0.71103505253357,403
1220.52111816406,49,15,1912,19,60,21,18.6139183044434,3,13,110,35.1255699517643,0.71103505253357,522
1050.24658203125,47,14,1611,20,59,19,18.6503562927246,2,8,101,34.9318199520744,0.70895171920357,221
1229.90576171875,47,15,1800,30,61,19,18.6491889953613,10,20,93,34.9672366186844,0.70895171920357,289
1370.77258300781,48,14,1837,23,61,19,18.61159324646,4,13,101,34.9734866186744,0.70895171920357,329
1408.44799804688,47,14,1841,22,59,20,18.6249103546143,8,13,101,35.0026532852944,0.70895171920357,390
1201.51599121094,46,14,1869,25,58,19,18.6297760009766,2,63,107,35.0484866185544,0.70895171920357,279
1263.91345214844,48,14,1883,25,62,21,18.6197929382324,1,14,115,35.0755699518444,0.70895171920357,375
1218.20788574219,48,15,1934,18,58,23,18.6071910858154,3,9,113,35.1422366184043,0.70895171920357,480
1231.92053222656,48,15,1945,18,58,22,18.5987110137939,4,4,113,35.1464032850643,0.70895171920357,405
1050.46264648438,46,14,1634,18,59,19,18.6634654998779,4,16,99,34.9380699520644,0.70686838587357,239
1370.77258300781,48,14,1837,23,61,19,18.61159324646,4,13,101,34.9755699520044,0.70686838587357,336
1262.49890136719,46,14,1892,21,57,20,18.6159934997559,3,16,111,35.0526532852144,0.70686838587357,266
1283.85498046875,46,14,1896,20,57,21,18.6155319213867,2,5,116,35.0609866185344,0.70686838587357,362
1241.72741699219,48,15,1936,18,58,22,18.6053237915039,3,10,118,35.1234866184343,0.70686838587357,519
1082.03442382812,48,14,1671,19,59,19,18.6775741577148,5,9,96,34.9464032853844,0.70478505254357,238
1201.51599121094,46,14,1869,25,58,19,18.6297760009766,2,63,107,35.0484866185544,0.70478505254357,312
1050.46264648438,46,14,1634,18,59,19,18.6634654998779,4,16,99,34.9380699520644,0.70270171921357,242
1082.03442382812,48,14,1671,19,59,19,18.6775741577148,5,9,96,34.9505699520444,0.70270171921357,231
1129.95373535156,47,14,1734,30,61,20,18.6829853057861,10,33,92,34.9568199520344,0.70270171921357,248
1479.55615234375,48,14,1832,21,60,21,18.6113681793213,3,13,109,34.9859866186544,0.70270171921357,392
1262.49890136719,46,14,1892,21,57,20,18.6159934997559,3,16,111,35.0568199518744,0.70270171921357,304
1263.91345214844,48,14,1883,25,62,21,18.6197929382324,1,14,115,35.0693199518544,0.70270171921357,361
1258.65185546875,47,15,1915,19,59,22,18.6121463775635,0,6,117,35.0943199518143,0.70270171921357,534
1079.05310058594,47,14,1607,18,60,19,18.6347217559814,3,20,101,34.9234866187544,0.70061838588357,232
1422.28625488281,48,14,1856,17,60,21,18.6035594940186,1,7,110,34.9984866186344,0.70061838588357,402
1384.12194824219,48,14,1867,23,60,20,18.6088905334473,2,14,114,35.0172366186044,0.70061838588357,442
1198.80554199219,46,14,1852,24,58,18,18.6377201080322,3,14,105,35.0401532852344,0.70061838588357,324
1221.9453125,46,14,1877,21,58,19,18.6231670379639,2,18,111,35.0484866185544,0.70061838588357,298
1395.68139648438,48,14,1848,20,60,20,18.6004467010498,1,9,109,34.9776532853344,0.69853505255357,383
1298.24694824219,48,14,1857,22,60,19,18.6232261657715,2,13,105,35.0193199519344,0.69853505255357,451
1198.80554199219,46,14,1852,24,58,18,18.6377201080322,3,14,105,35.0422366185644,0.69853505255357,317
1246.75268554688,45,14,1886,17,57,20,18.6184787750244,2,17,117,35.0547366185444,0.69853505255357,308
1311.693359375,48,14,1827,26,60,19,18.6145801544189,3,7,101,34.9734866186744,0.69645171922357,397
1384.12194824219,48,14,1867,23,60,20,18.6088905334473,2,14,114,35.0172366186044,0.69645171922357,457
1221.9453125,46,14,1877,21,58,19,18.6231670379639,2,18,111,35.0464032852244,0.69645171922357,297
1243.79125976562,48,15,1935,20,60,22,18.6071338653564,1,5,117,35.1255699517643,0.69645171922357,530
1422.28625488281,48,14,1856,17,60,21,18.6035594940186,1,7,110,34.9984866186344,0.69436838589357,466
1198.80554199219,46,14,1852,24,58,18,18.6377201080322,3,14,105,35.0380699519044,0.69436838589357,330
1198.80554199219,46,14,1852,24,58,18,18.6377201080322,3,14,105,35.0401532852344,0.69436838589357,339
1245.66760253906,45,14,1896,19,59,21,18.6176662445068,0,10,117,35.0714032851844,0.69436838589357,384
1265.88159179688,46,15,1914,21,58,22,18.6106243133545,2,12,115,35.0880699518243,0.69436838589357,422
1282.23425292969,48,15,1915,22,59,23,18.6055126190186,6,15,115,35.0943199518143,0.69436838589357,462
1084.79260253906,47,14,1603,20,59,20,18.6173248291016,0,15,103,34.9130699521044,0.69228505256357,185
1337.8828125,49,14,1858,18,60,21,18.6055126190186,2,9,108,34.9984866186344,0.69228505256357,464
1267.08215332031,48,14,1880,19,58,18,18.6145172119141,2,9,111,35.0318199519144,0.69228505256357,367
1277.33813476562,47,15,1938,16,58,23,18.6053791046143,2,11,121,35.1089032851243,0.69228505256357,459
1084.79260253906,47,14,1603,20,59,20,18.6173248291016,0,15,103,34.9172366187644,0.69020171923357,182
1110.17370605469,46,14,1685,20,60,19,18.6705722808838,6,23,93,34.9443199520544,0.69020171923357,226
1332.4365234375,48,14,1851,23,60,20,18.5980186462402,1,14,113,34.9839032853244,0.69020171923357,417
1235.17370605469,46,14,1883,20,58,20,18.6219291687012,3,11,114,35.0672366185244,0.69020171923357,414
1277.33813476562,47,15,1938,16,58,23,18.6053791046143,2,11,121,35.1026532851343,0.69020171923357,458
1084.79260253906,47,14,1603,20,59,20,18.6173248291016,0,15,103,34.9109866187744,0.68811838590357,179
1091.49291992188,47,14,1678,16,59,19,18.6603107452393,5,13,98,34.9401532853944,0.68811838590357,223
1152.83801269531,46,14,1724,28,60,19,18.6606101989746,14,21,90,34.9568199520344,0.68811838590357,274
1288.91455078125,48,14,1831,22,60,20,18.6047630310059,3,8,103,34.9714032853444,0.68811838590357,440
1333.01770019531,48,14,1841,20,61,21,18.6051216125488,0,11,112,34.9880699519844,0.68811838590357,406
1333.01770019531,48,14,1841,20,61,21,18.6051216125488,0,11,112,34.9901532853144,0.68811838590357,395
1348.80541992188,49,14,1862,20,62,21,18.6048069000244,2,7,119,35.0089032852844,0.68811838590357,431
1244.54516601562,46,14,1894,18,56,21,18.615478515625,3,15,115,35.0693199518544,0.68811838590357,452
1247.74792480469,48,15,1918,20,59,23,18.6128196716309,1,8,116,35.1151532851143,0.68811838590357,476
1152.83801269531,46,14,1724,28,60,19,18.6606101989746,14,21,90,34.9568199520344,0.68603505257357,276
1288.91455078125,48,14,1831,22,60,20,18.6047630310059,3,8,103,34.9755699520044,0.68603505257357,412
1337.8828125,49,14,1858,18,60,21,18.6055126190186,2,9,108,34.9964032853044,0.68603505257357,444
1235.17370605469,46,14,1883,20,58,20,18.6219291687012,3,11,114,35.0630699518644,0.68603505257357,443
1261.21850585938,46,15,1906,21,58,22,18.6106452941895,3,23,114,35.0818199518343,0.68603505257357,501
1277.33813476562,47,15,1938,16,58,23,18.6053791046143,2,11,121,35.1026532851343,0.68603505257357,478
1159.7001953125,48,14,1640,22,57,20,18.5928897857666,8,22,104,34.8964032854644,0.68395171924357,208
1228.48461914062,47,14,1828,20,59,19,18.6138286590576,2,10,103,34.9609866186944,0.68395171924357,359
1278.64233398438,46,14,1861,17,58,19,18.6118488311768,1,33,111,35.0276532852544,0.68395171924357,340
1241.15270996094,49,15,1929,22,60,23,18.61474609375,3,7,117,35.1214032851043,0.68395171924357,511
1106.23657226562,44,15,1613,21,58,21,18.6144180297852,3,57,104,34.9109866187744,0.68186838591357,198
1270.21044921875,48,14,1913,21,58,21,18.6112022399902,2,25,118,35.0797366185043,0.68186838591357,412
1278.87121582031,46,15,1914,18,58,23,18.6138706207275,3,11,115,35.0984866184743,0.68186838591357,396
1161.34094238281,48,14,1614,17,57,20,18.5786991119385,5,54,103,34.8901532854744,0.67978505258357,236
1103.59399414062,47,14,1655,19,56,19,18.6445846557617,8,28,99,34.9276532854144,0.67978505258357,202
1144.72595214844,46,14,1736,28,59,18,18.6611576080322,13,16,91,34.9484866187144,0.67978505258357,278
1228.48461914062,47,14,1828,20,59,19,18.6138286590576,2,10,103,34.9672366186844,0.67978505258357,343
1251.23461914062,49,14,1904,19,59,22,18.6148681640625,1,5,115,35.0734866185144,0.67978505258357,420
1270.21044921875,48,14,1913,21,58,21,18.6112022399902,2,25,118,35.0839032851643,0.67978505258357,415
1261.44140625,46,15,1921,21,59,22,18.6151027679443,4,8,115,35.1047366184643,0.67978505258357,455
1240.12133789062,48,15,1918,19,58,23,18.6177196502686,0,5,119,35.1172366184443,0.67978505258357,488
1264.07824707031,50,14,1947,20,60,22,18.60715675354,0,5,121,35.1339032850843,0.67978505258357,477
1148.67150878906,48,14,1593,15,61,20,18.5624828338623,3,12,104,34.8839032854844,0.67770171925357,198
1135.36999511719,46,14,1604,20,58,20,18.6031303405762,2,19,104,34.9089032854444,0.67770171925357,175
1096.72570800781,45,14,1641,17,57,20,18.6288871765137,3,38,102,34.9234866187544,0.67770171925357,222
1117.65686035156,48,14,1676,19,58,18,18.6590614318848,4,25,97,34.9422366187244,0.67770171925357,187
1144.72595214844,46,14,1736,28,59,18,18.6611576080322,13,16,91,34.9484866187144,0.67770171925357,267
1188.50231933594,47,14,1789,26,60,19,18.632532119751,5,36,92,34.9568199520344,0.67770171925357,322
1228.48461914062,47,14,1828,20,59,19,18.6138286590576,2,10,103,34.9672366186844,0.67770171925357,369
1247.44885253906,46,14,1846,22,59,20,18.6161251068115,2,13,101,34.9839032853244,0.67770171925357,393
1239.54675292969,46,14,1885,19,59,21,18.6210346221924,2,7,113,35.0672366185244,0.67770171925357,395
1264.07824707031,50,14,1947,20,60,22,18.60715675354,0,5,121,35.1318199517543,0.67770171925357,484
1290.45080566406,48,15,1957,18,59,22,18.604040145874,1,5,123,35.1505699517243,0.67770171925357,520
1194.28649902344,45,14,1638,18,55,21,18.591796875,3,88,103,34.8964032854644,0.67561838592357,221
1188.97778320312,47,14,1795,31,62,20,18.6426200866699,8,14,93,34.9630699520244,0.67561838592357,381
1170.02502441406,46,14,1780,22,60,21,18.6554870605469,9,8,94,34.9818199519944,0.67561838592357,385
1284.48950195312,45,14,1878,16,58,20,18.6087245941162,2,14,109,35.0276532852544,0.67561838592357,288
1319.01062011719,47,14,1881,23,56,19,18.6083641052246,2,14,107,35.0484866185544,0.67561838592357,289
1250.64245605469,49,14,1936,18,59,22,18.6158924102783,2,8,121,35.1339032850843,0.67561838592357,506
1125.22583007812,47,14,1679,21,54,20,18.642707824707,8,30,99,34.9318199520744,0.67145171926357,224
1170.02502441406,46,14,1780,22,60,21,18.6554870605469,9,8,94,34.9776532853344,0.67145171926357,408
1279.595703125,48,14,1909,20,58,22,18.6169910430908,1,9,120,35.0880699518243,0.67145171926357,515
1188.97778320312,47,14,1795,31,62,20,18.6426200866699,8,14,93,34.9651532853544,0.66936838593357,347
1324.06665039062,46,14,1888,21,58,20,18.6031589508057,4,34,111,35.0401532852344,0.66936838593357,350
1319.01062011719,47,14,1881,23,56,19,18.6083641052246,2,14,107,35.0484866185544,0.66936838593357,296
1281.71228027344,47,15,1874,19,60,21,18.6193675994873,0,12,115,35.0589032852044,0.66936838593357,390
1257.53381347656,47,14,1887,18,58,22,18.6209583282471,3,11,114,35.0630699518644,0.66936838593357,387
1254.94091796875,47,14,1897,21,59,22,18.6190223693848,2,5,118,35.0693199518544,0.66936838593357,419
1245.51867675781,48,15,1918,22,61,22,18.6223621368408,1,11,120,35.1047366184643,0.66936838593357,507
1140.09582519531,48,14,1708,19,55,19,18.6508464813232,6,16,100,34.9422366187244,0.66728505260357,245
1241.17736816406,46,14,1835,19,61,20,18.6190013885498,7,27,98,35.0005699519644,0.66728505260357,381
1337.27734375,46,14,1898,19,58,20,18.6029205322266,1,17,113,35.0401532852344,0.66728505260357,344
1276.24487304688,46,14,1911,21,60,21,18.623950958252,0,20,125,35.0964032851443,0.66728505260357,445
1215.40222167969,49,14,1927,24,60,22,18.6271209716797,1,4,120,35.1339032850843,0.66728505260357,548
1191.67126464844,44,14,1680,21,56,21,18.6020450592041,1,92,111,34.9089032854444,0.66520171927357,240
1151.18127441406,46,14,1661,19,55,21,18.6249237060547,4,92,104,34.9193199520944,0.66520171927357,264
1136.07434082031,45,14,1732,22,60,20,18.6725940704346,6,9,94,34.9630699520244,0.66520171927357,357
1136.97631835938,46,14,1729,23,60,21,18.6697845458984,6,10,95,34.9693199520144,0.66520171927357,358
1193.74340820312,45,14,1807,22,59,20,18.6358833312988,2,12,97,34.9859866186544,0.66520171927357,388
1323.40307617188,46,14,1883,20,58,22,18.6157188415527,3,31,115,35.0526532852144,0.66520171927357,344
1233.71752929688,47,15,1901,23,59,22,18.6323070526123,3,9,118,35.1089032851243,0.66520171927357,485
1174.10754394531,46,14,1637,20,56,22,18.5704727172852,5,82,100,34.8922366188044,0.66311838594357,213
1140.09582519531,48,14,1708,19,55,19,18.6508464813232,6,16,100,34.9359866187344,0.66311838594357,218
1143.53344726562,46,14,1746,21,59,19,18.6655540466309,5,10,94,34.9589032853644,0.66311838594357,287
1283.951171875,46,14,1879,21,56,20,18.6083946228027,2,63,108,35.0297366185844,0.66311838594357,326
1208.93298339844,47,15,1909,21,60,22,18.6333484649658,2,6,116,35.1130699517843,0.66311838594357,470
1208.93298339844,47,15,1909,21,60,22,18.6333484649658,2,6,116,35.1172366184443,0.66311838594357,513
1091.44555664062,46,14,1574,15,60,22,18.4966640472412,5,24,102,34.8547366188645,0.66103505261357,172
1136.82104492188,45,14,1611,14,59,20,18.5359859466553,8,17,98,34.8714032855044,0.66103505261357,175
1136.82104492188,45,14,1611,14,59,20,18.5359859466553,8,17,98,34.8734866188344,0.66103505261357,173
1139.23132324219,48,14,1694,20,56,19,18.6376190185547,5,21,101,34.9297366187444,0.66103505261357,223
1140.09582519531,48,14,1708,19,55,19,18.6508464813232,6,16,100,34.9380699520644,0.66103505261357,254
1156.88500976562,45,14,1763,25,59,20,18.6508255004883,6,16,96,34.9776532853344,0.66103505261357,366
1257.44897460938,47,14,1848,15,58,19,18.6114940643311,5,6,108,35.0068199519544,0.66103505261357,391
1348.91625976562,47,14,1894,21,58,21,18.6076927185059,3,9,112,35.0505699518844,0.66103505261357,293
1323.40307617188,46,14,1883,20,58,22,18.6157188415527,3,31,115,35.0568199518744,0.66103505261357,361
1251.66235351562,46,15,1885,23,59,23,18.627290725708,2,8,116,35.0755699518444,0.66103505261357,510
1276.24487304688,46,14,1911,21,60,21,18.623950958252,0,20,125,35.1005699518043,0.66103505261357,499
1233.71752929688,47,15,1901,23,59,22,18.6323070526123,3,9,118,35.1068199517943,0.66103505261357,453
1089.30358886719,47,14,1564,15,60,22,18.4681701660156,4,21,102,34.8505699522045,0.65895171928357,191
1145.80603027344,46,14,1618,22,56,21,18.5573139190674,4,46,99,34.8901532854744,0.65895171928357,232
1150.80541992188,47,14,1675,18,60,20,18.6038017272949,5,19,100,34.9109866187744,0.65895171928357,198
1127.08642578125,46,14,1676,15,57,20,18.6288032531738,2,31,102,34.9276532854144,0.65895171928357,240
1288.46435546875,47,14,1840,19,61,21,18.6077861785889,5,34,100,34.9984866186344,0.65895171928357,410
1350.09936523438,46,15,1885,18,57,21,18.6116733551025,2,23,116,35.0484866185544,0.65895171928357,277
1350.36572265625,47,14,1890,20,59,22,18.6137847900391,1,77,117,35.0568199518744,0.65895171928357,374
1173.21520996094,48,14,1915,19,59,21,18.6421966552734,1,7,112,35.1193199517743,0.65895171928357,392
1143.81469726562,44,15,1617,14,59,20,18.5261993408203,5,14,100,34.8714032855044,0.65686838595357,217
1188.75854492188,46,14,1820,26,59,20,18.6235389709473,9,23,92,34.9839032853244,0.65686838595357,364
1248.22790527344,47,14,1807,23,61,21,18.6121940612793,4,15,98,34.9901532853144,0.65686838595357,382
1273.97692871094,48,14,1860,16,58,20,18.6124420166016,9,5,109,35.0026532852944,0.65686838595357,441
1273.97692871094,48,14,1860,16,58,20,18.6124420166016,9,5,109,35.0089032852844,0.65686838595357,418
1350.36572265625,47,14,1890,20,59,22,18.6137847900391,1,77,117,35.0589032852044,0.65686838595357,386
1285.34765625,46,14,1901,24,60,21,18.6252746582031,2,10,118,35.0922366184843,0.65686838595357,512
1127.08642578125,46,14,1676,15,57,20,18.6288032531738,2,31,102,34.9339032854044,0.65478505262357,256
1114.08520507812,46,14,1699,17,58,20,18.6522121429443,7,15,96,34.9484866187144,0.65478505262357,286
1136.09240722656,45,14,1757,23,59,20,18.6565227508545,8,12,91,34.9693199520144,0.65478505262357,314
1136.09240722656,45,14,1757,23,59,20,18.6565227508545,8,12,91,34.9755699520044,0.65478505262357,299
1226.96215820312,48,14,1815,20,57,20,18.6325855255127,3,28,104,35.0109866186144,0.65478505262357,410
1129.62158203125,44,15,1601,15,59,22,18.5078468322754,6,18,103,34.8651532855145,0.65270171929357,212
1143.81469726562,44,15,1617,14,59,20,18.5261993408203,5,14,100,34.8693199521745,0.65270171929357,209
1271.76513671875,48,14,1871,23,57,21,18.6150035858154,2,14,109,35.0297366185844,0.65270171929357,430
1350.36572265625,47,14,1890,20,59,22,18.6137847900391,1,77,117,35.0568199518744,0.65270171929357,315
1247.47814941406,48,14,1892,28,60,22,18.6330966949463,2,14,115,35.0839032851643,0.65270171929357,525
1118.94445800781,47,14,1593,18,59,20,18.5596694946289,5,13,99,34.9005699521244,0.65061838596357,230
1097.19262695312,46,14,1642,15,59,20,18.6322441101074,5,19,100,34.9359866187344,0.65061838596357,252
1104.40515136719,46,14,1652,16,59,20,18.645694732666,6,20,99,34.9443199520544,0.65061838596357,273
1111.15112304688,46,14,1709,23,59,21,18.6671962738037,5,18,95,34.9651532853544,0.65061838596357,291
1259.41467285156,47,14,1841,21,59,21,18.6105442047119,2,25,104,34.9859866186544,0.65061838596357,400
1282.54187011719,48,14,1853,20,59,21,18.6130771636963,5,18,101,34.9943199519744,0.65061838596357,421
1307.98010253906,46,14,1880,24,57,21,18.6249675750732,4,6,108,35.0464032852244,0.65061838596357,318
1224.22338867188,47,14,1891,22,59,22,18.6426086425781,3,16,107,35.0797366185043,0.65061838596357,496
1131.39001464844,48,14,1537,16,60,20,18.4420795440674,5,16,103,34.8422366188845,0.64853505263357,170
1097.19262695312,46,14,1642,15,59,20,18.6322441101074,5,19,100,34.9380699520644,0.64853505263357,263
1103.36218261719,45,14,1667,18,59,21,18.6583194732666,5,14,98,34.9589032853644,0.64853505263357,320
1144.22192382812,44,14,1786,23,59,20,18.6520328521729,11,48,91,34.9734866186744,0.64853505263357,284
1254.74780273438,48,14,1869,21,60,20,18.6249370574951,1,13,107,35.0276532852544,0.64853505263357,387
1323.20397949219,47,14,1899,26,58,21,18.6202220916748,2,59,114,35.0589032852044,0.64853505263357,352
1270.82214355469,50,14,1878,24,59,22,18.6368885040283,6,6,106,35.0609866185344,0.64853505263357,308
