"annual_precip","occ","ph20","tree_cover","X","Y","mg"
1267.7490234375,9,73,4,37.092210641821,-1.11188838521885,764
1267.23608398438,9,73,4,37.0984605883425,-1.11188838521885,810
1259.47436523438,9,70,1,37.1088771658784,-1.11188838521885,704
1239.96325683594,9,71,0,37.1130437968928,-1.11188838521885,744
1239.96325683594,9,71,0,37.1172104279071,-1.11188838521885,768
1068.37683105469,10,73,8,37.1651266845722,-1.11188838521885,490
725.770385742188,14,68,2,36.5609651874905,-1.11397173925532,805
777.29931640625,12,68,0,36.5692984495192,-1.11397173925532,706
777.29931640625,12,68,0,36.5755483960407,-1.11397173925532,829
938.434448242188,18,66,8,36.5838816580694,-1.11397173925532,582
1169.90051269531,17,63,5,36.590131604591,-1.11397173925532,611
1312.07263183594,19,58,30,36.6130480751699,-1.11397173925532,466
1627.46032714844,17,61,1,36.6338812302417,-1.11397173925532,476
1786.45422363281,31,54,53,36.6588810163279,-1.11397173925532,375
1834.11840820312,39,52,61,36.6734642248781,-1.11397173925532,339
1835.70007324219,38,52,69,36.6776308558925,-1.11397173925532,311
1831.12255859375,47,53,48,36.6901307489355,-1.11397173925532,291
1834.03381347656,41,51,33,36.7005473264714,-1.11397173925532,292
1850.38635253906,45,51,46,36.7047139574858,-1.11397173925532,286
1863.52478027344,44,53,41,36.7109639040073,-1.11397173925532,280
1790.66247558594,38,52,19,36.7609634761796,-1.11397173925532,416
1772.23706054688,36,52,28,36.7713800537155,-1.11397173925532,369
1772.23706054688,36,52,28,36.7755466847299,-1.11397173925532,363
1751.1728515625,31,55,63,36.7922132087873,-1.11397173925532,356
1733.4013671875,34,57,34,36.7963798398016,-1.11397173925532,354
1621.53857421875,28,57,20,36.8630459360314,-1.11397173925532,404
1590.91857910156,26,57,21,36.8838790911031,-1.11397173925532,437
1509.80639648438,24,60,18,36.9151288237108,-1.11397173925532,444
1492.57189941406,22,59,20,36.9192954547252,-1.11397173925532,559
1492.57189941406,22,59,20,36.9213787702324,-1.11397173925532,446
1473.50024414062,21,60,9,36.9317953477682,-1.11397173925532,472
1451.36840820312,19,59,11,36.940128609797,-1.11397173925532,450
1392.42639160156,18,64,14,36.9859615509549,-1.11397173925532,576
1378.22924804688,13,71,9,36.998461443998,-1.11397173925532,557
1370.55285644531,14,74,7,37.0067947060267,-1.11397173925532,474
1380.37377929688,13,74,7,37.0192945990697,-1.11397173925532,472
1380.37377929688,13,74,7,37.0255445455913,-1.11397173925532,568
1306.72485351562,12,72,3,37.0526276471846,-1.11397173925532,845
1270.89453125,13,69,11,37.0630442247205,-1.11397173925532,703
1250.55041503906,11,72,0,37.069294171242,-1.11397173925532,761
1267.23608398438,9,73,4,37.0984605883425,-1.11397173925532,748
1259.47436523438,9,70,1,37.1047105348641,-1.11397173925532,742
1067.47045898438,9,70,10,37.1380435829789,-1.11397173925532,698
1067.47045898438,9,70,10,37.1422102139933,-1.11397173925532,748
1049.33032226562,11,71,7,37.1588767380507,-1.11397173925532,621
1068.37683105469,10,73,8,37.1609600535579,-1.11397173925532,644
1068.37683105469,10,73,8,37.1672100000794,-1.11397173925532,506
785.14892578125,14,67,0,36.5692984495192,-1.1160550932918,742
785.14892578125,14,67,0,36.5755483960407,-1.1160550932918,847
1192.29907226562,13,65,0,36.5859649735766,-1.1160550932918,603
1192.29907226562,13,65,0,36.5922149200982,-1.1160550932918,597
1772.93835449219,20,58,8,36.6463811232848,-1.1160550932918,524
1795.60668945312,23,58,13,36.6526310698063,-1.1160550932918,498
1813.11938476562,46,52,50,36.6797141713997,-1.1160550932918,301
1806.76110839844,38,53,50,36.6859641179212,-1.1160550932918,294
1806.76110839844,38,53,50,36.6922140644427,-1.1160550932918,309
1806.28796386719,41,54,50,36.6984640109643,-1.1160550932918,329
1839.48779296875,36,54,48,36.719297166036,-1.1160550932918,286
1839.48779296875,36,54,48,36.7213804815432,-1.1160550932918,275
1829.47985839844,39,53,50,36.7380470056006,-1.1160550932918,298
1823.52526855469,44,56,23,36.7484635831365,-1.1160550932918,321
1778.58935546875,41,52,35,36.7755466847299,-1.1160550932918,395
1748.51037597656,33,55,39,36.7901298932801,-1.1160550932918,357
1707.75317382812,33,54,49,36.8026297863232,-1.1160550932918,365
1709.56909179688,32,55,29,36.8213796258878,-1.1160550932918,473
1702.60607910156,36,56,27,36.835962834438,-1.1160550932918,442
1678.43005371094,29,56,37,36.8442960964667,-1.1160550932918,448
1643.54614257812,29,58,25,36.858879305017,-1.1160550932918,508
1562.49658203125,25,57,8,36.8901290376247,-1.1160550932918,466
1483.97192382812,24,59,17,36.9192954547252,-1.1160550932918,561
1465.77307128906,20,57,17,36.9297120322611,-1.1160550932918,474
1443.01904296875,20,57,25,36.9359619787826,-1.1160550932918,453
1443.01904296875,20,57,25,36.940128609797,-1.1160550932918,446
1427.91442871094,15,65,8,36.9672117113903,-1.1160550932918,759
1370.91467285156,13,75,10,37.0005447595051,-1.1160550932918,551
1361.18054199219,12,74,1,37.0151279680554,-1.1160550932918,538
1366.53210449219,12,75,5,37.0380444386343,-1.1160550932918,710
1296.1865234375,12,72,1,37.0651275402277,-1.1160550932918,759
1213.80639648438,11,70,12,37.0776274332707,-1.1160550932918,725
1213.80639648438,11,70,12,37.0797107487779,-1.1160550932918,743
1184.69848632812,10,73,0,37.0880440108066,-1.1160550932918,743
1158.25219726562,9,72,0,37.0984605883425,-1.1160550932918,795
1049.22985839844,9,72,11,37.150543476022,-1.1160550932918,752
785.14892578125,14,67,0,36.5755483960407,-1.11813844732827,902
1192.29907226562,13,65,0,36.5880482890838,-1.11813844732827,614
1192.29907226562,13,65,0,36.590131604591,-1.11813844732827,636
1282.71643066406,17,62,3,36.5984648666197,-1.11813844732827,502
1268.51379394531,18,59,6,36.6088814441556,-1.11813844732827,465
1305.55859375,22,59,12,36.6130480751699,-1.11813844732827,475
1305.55859375,22,59,12,36.6151313906771,-1.11813844732827,468
1720.87084960938,21,57,16,36.6401311767633,-1.11813844732827,430
1813.05834960938,43,52,58,36.6692975938638,-1.11813844732827,352
1813.11938476562,46,52,50,36.683880802414,-1.11813844732827,295
1806.76110839844,38,53,50,36.6880474334284,-1.11813844732827,306
1823.52526855469,44,56,23,36.7463802676294,-1.11813844732827,316
1766.39916992188,34,54,54,36.777630000237,-1.11813844732827,404
1766.39916992188,34,54,54,36.7838799467586,-1.11813844732827,377
1748.51037597656,33,55,39,36.7859632622658,-1.11813844732827,391
1748.51037597656,33,55,39,36.7922132087873,-1.11813844732827,362
1724.103515625,36,55,38,36.7984631553088,-1.11813844732827,354
1702.60607910156,36,56,27,36.8380461499452,-1.11813844732827,438
1578.56677246094,25,56,58,36.881795775596,-1.11813844732827,551
1542.93383789062,25,55,23,36.8984622996534,-1.11813844732827,468
1542.93383789062,25,55,23,36.9005456151606,-1.11813844732827,493
1500.77709960938,27,56,19,36.9109621926965,-1.11813844732827,508
1428.16638183594,16,68,3,36.9588784493616,-1.11813844732827,707
1421.76574707031,16,68,0,36.9734616579118,-1.11813844732827,726
1406.82861328125,0,0,0,36.9776282889262,-1.11813844732827,1023
1385.27563476562,15,70,10,36.9859615509549,-1.11813844732827,803
1213.80639648438,11,70,12,37.0838773797923,-1.11813844732827,716
1162.74755859375,10,71,1,37.1130437968928,-1.11813844732827,678
1121.26513671875,10,69,0,37.1317936364574,-1.11813844732827,666
998.634826660156,10,70,13,37.1630433690651,-1.11813844732827,611
710.382446289062,14,68,0,36.5567985564761,-1.12022180136475,819
785.14892578125,14,67,0,36.5713817650264,-1.12022180136475,723
1192.29907226562,13,65,0,36.5922149200982,-1.12022180136475,653
1282.71643066406,17,62,3,36.6005481821269,-1.12022180136475,505
1305.55859375,22,59,12,36.6130480751699,-1.12022180136475,487
1795.60668945312,23,58,13,36.6526310698063,-1.12022180136475,427
1795.60668945312,23,58,13,36.6547143853135,-1.12022180136475,477
1795.60668945312,23,58,13,36.6567977008207,-1.12022180136475,596
1795.60668945312,23,58,13,36.6588810163279,-1.12022180136475,372
1813.05834960938,43,52,58,36.6734642248781,-1.12022180136475,329
1806.76110839844,38,53,50,36.6901307489355,-1.12022180136475,297
1836.79992675781,46,54,44,36.7276304280648,-1.12022180136475,333
1748.51037597656,33,55,39,36.7922132087873,-1.12022180136475,366
1707.75317382812,33,54,49,36.8047131018304,-1.12022180136475,379
1706.16943359375,31,56,34,36.8172129948734,-1.12022180136475,444
1678.43005371094,29,56,37,36.8463794119739,-1.12022180136475,495
1678.43005371094,29,56,37,36.8484627274811,-1.12022180136475,469
1562.49658203125,25,57,8,36.8880457221175,-1.12022180136475,564
1562.49658203125,25,57,8,36.8922123531319,-1.12022180136475,444
1483.97192382812,24,59,17,36.9213787702324,-1.12022180136475,544
1465.77307128906,20,57,17,36.9297120322611,-1.12022180136475,438
1428.24987792969,19,62,8,36.9463785563185,-1.12022180136475,545
1366.04772949219,12,72,5,37.0088780215338,-1.12022180136475,670
1361.18054199219,12,74,1,37.010961337041,-1.12022180136475,704
1359.88732910156,12,73,4,37.0505443316774,-1.12022180136475,851
1153.0068359375,8,72,5,37.1088771658784,-1.12022180136475,714
1121.26513671875,10,69,0,37.1317936364574,-1.12022180136475,674
703.903991699219,14,69,0,36.5484652944474,-1.12230515540122,837
703.903991699219,14,69,0,36.5505486099546,-1.12230515540122,914
785.14892578125,14,67,0,36.5734650805336,-1.12230515540122,826
1268.51379394531,18,59,6,36.6067981286484,-1.12230515540122,481
1305.55859375,22,59,12,36.6130480751699,-1.12230515540122,484
1433.998046875,20,58,11,36.6213813371987,-1.12230515540122,526
1600.82946777344,17,59,10,36.6297145992274,-1.12230515540122,481
1806.76110839844,38,53,50,36.6922140644427,-1.12230515540122,338
1817.68432617188,39,52,7,36.7047139574858,-1.12230515540122,303
1817.68432617188,39,52,7,36.706797272993,-1.12230515540122,297
1836.79992675781,46,54,44,36.7338803745863,-1.12230515540122,316
1829.47985839844,39,53,50,36.7359636900935,-1.12230515540122,298
1829.47985839844,39,53,50,36.7401303211078,-1.12230515540122,291
1823.52526855469,44,56,23,36.7505468986437,-1.12230515540122,345
1812.60815429688,34,55,42,36.7526302141509,-1.12230515540122,342
1794.28039550781,34,54,20,36.7630467916868,-1.12230515540122,338
1724.103515625,36,55,38,36.7984631553088,-1.12230515540122,358
1706.16943359375,31,56,34,36.8130463638591,-1.12230515540122,409
1709.56909179688,32,55,29,36.8192963103806,-1.12230515540122,480
1709.56909179688,32,55,29,36.823462941395,-1.12230515540122,446
1562.49658203125,25,57,8,36.8922123531319,-1.12230515540122,443
1521.44812011719,26,55,28,36.9047122461749,-1.12230515540122,605
1443.01904296875,20,57,25,36.9359619787826,-1.12230515540122,461
1421.76574707031,16,68,0,36.9692950268975,-1.12230515540122,785
1359.18383789062,12,74,5,37.0234612300841,-1.12230515540122,573
1296.1865234375,12,72,1,37.0630442247205,-1.12230515540122,747
1247.88354492188,12,68,11,37.0713774867492,-1.12230515540122,658
1162.74755859375,10,71,1,37.1130437968928,-1.12230515540122,684
998.634826660156,10,70,13,37.1672100000794,-1.12230515540122,580
707.126342773438,12,70,0,36.5588818719833,-1.1243885094377,841
726.4921875,13,68,0,36.5630485029977,-1.1243885094377,867
1327.02661132812,18,62,9,36.5942982356053,-1.1243885094377,650
1303.73449707031,18,59,8,36.6026314976341,-1.1243885094377,490
1303.73449707031,18,59,8,36.6067981286484,-1.1243885094377,470
1547.28527832031,19,58,17,36.6276312837202,-1.1243885094377,473
1547.28527832031,19,58,17,36.6297145992274,-1.1243885094377,476
1714.845703125,22,58,15,36.6422144922704,-1.1243885094377,422
1785.31384277344,43,52,41,36.6859641179212,-1.1243885094377,322
1808.1123046875,40,57,17,36.7317970590791,-1.1243885094377,327
1806.54235839844,37,55,30,36.7401303211078,-1.1243885094377,302
1795.46520996094,31,55,22,36.7526302141509,-1.1243885094377,345
1795.46520996094,31,55,22,36.7547135296581,-1.1243885094377,345
1784.15808105469,30,56,34,36.7630467916868,-1.1243885094377,323
1784.15808105469,30,56,34,36.765130107194,-1.1243885094377,327
1729.8837890625,30,55,43,36.800546470816,-1.1243885094377,354
1719.83093261719,35,57,33,36.8276295724093,-1.1243885094377,451
1490.25378417969,25,58,19,36.917212139218,-1.1243885094377,515
1419.49353027344,18,59,32,36.9442952408113,-1.1243885094377,462
1410.77416992188,15,72,7,36.9692950268975,-1.1243885094377,741
1356.04016113281,13,74,7,37.0067947060267,-1.1243885094377,619
1350.08764648438,15,73,2,37.0172112835626,-1.1243885094377,669
1339.73937988281,14,74,9,37.0213779145769,-1.1243885094377,607
1339.73937988281,14,74,9,37.0234612300841,-1.1243885094377,597
1336.70764160156,11,74,3,37.03387780762,-1.1243885094377,634
1054.23425292969,10,72,2,37.1338769519646,-1.1243885094377,638
1011.71990966797,9,70,1,37.1380435829789,-1.1243885094377,660
1011.71990966797,9,70,1,37.1401268984861,-1.1243885094377,669
962.838928222656,11,72,2,37.1713766310938,-1.1243885094377,639
726.4921875,13,68,0,36.567215134012,-1.12647186347417,797
1228.61315917969,14,65,0,36.5880482890838,-1.12647186347417,673
1375.4453125,22,58,13,36.6234646527058,-1.12647186347417,571
1714.845703125,22,58,15,36.6380478612561,-1.12647186347417,499
1802.46948242188,38,55,36,36.6567977008207,-1.12647186347417,390
1785.31384277344,43,52,41,36.6859641179212,-1.12647186347417,289
1802.32263183594,35,55,28,36.7442969521222,-1.12647186347417,340
1784.15808105469,30,56,34,36.7609634761796,-1.12647186347417,330
1729.8837890625,30,55,43,36.7963798398016,-1.12647186347417,351
1729.8837890625,30,55,43,36.7984631553088,-1.12647186347417,355
1719.94018554688,35,56,27,36.823462941395,-1.12647186347417,423
1687.92126464844,37,56,37,36.8484627274811,-1.12647186347417,488
1532.30187988281,26,55,22,36.894295668639,-1.12647186347417,472
1437.37976074219,19,59,8,36.9422119253041,-1.12647186347417,450
1385.58764648438,16,74,6,36.9901281819692,-1.12647186347417,631
1356.04016113281,13,74,7,37.0047113905195,-1.12647186347417,657
1350.08764648438,15,73,2,37.0172112835626,-1.12647186347417,719
1311.919921875,12,72,3,37.0672108557348,-1.12647186347417,738
1276.35070800781,11,71,1,37.069294171242,-1.12647186347417,737
1163.716796875,11,72,22,37.0901273263138,-1.12647186347417,733
1093.31665039062,12,71,0,37.1109604813856,-1.12647186347417,671
1011.71990966797,9,70,1,37.1401268984861,-1.12647186347417,636
963.755920410156,12,69,6,37.1526267915292,-1.12647186347417,607
703.214660644531,14,70,0,36.5463819789402,-1.12855521751064,818
1228.61315917969,14,65,0,36.5859649735766,-1.12855521751064,706
1802.46948242188,38,55,36,36.6567977008207,-1.12855521751064,379
1783.29174804688,39,52,53,36.7026306419786,-1.12855521751064,335
1783.29174804688,39,52,53,36.7047139574858,-1.12855521751064,329
1808.1123046875,40,57,17,36.7297137435719,-1.12855521751064,296
1802.32263183594,35,55,28,36.7442969521222,-1.12855521751064,336
1749.49340820312,30,55,35,36.7880465777729,-1.12855521751064,374
1729.8837890625,30,55,43,36.7963798398016,-1.12855521751064,369
1729.8837890625,30,55,43,36.800546470816,-1.12855521751064,366
1719.94018554688,35,56,27,36.8255462569021,-1.12855521751064,432
1511.70678710938,25,56,25,36.9026289306677,-1.12855521751064,457
1511.70678710938,25,56,25,36.9088788771893,-1.12855521751064,466
1364.03625488281,14,74,17,36.9942948129836,-1.12855521751064,696
1338.40185546875,12,74,1,37.0359611231272,-1.12855521751064,737
1339.45874023438,12,74,5,37.0442943851559,-1.12855521751064,817
1339.45874023438,12,74,5,37.0484610161702,-1.12855521751064,866
1332.72094726562,11,72,5,37.0526276471846,-1.12855521751064,869
1332.72094726562,11,72,5,37.0588775937061,-1.12855521751064,761
1084.67944335938,10,71,13,37.1067938503712,-1.12855521751064,774
1089.69274902344,9,71,1,37.1192937434143,-1.12855521751064,648
1054.23425292969,10,72,2,37.127627005443,-1.12855521751064,649
1054.23425292969,10,72,2,37.1317936364574,-1.12855521751064,592
963.755920410156,12,69,6,37.1526267915292,-1.12855521751064,664
962.838928222656,11,72,2,37.1692933155866,-1.12855521751064,677
962.838928222656,11,72,2,37.1734599466009,-1.12855521751064,716
795.637268066406,13,67,0,36.5713817650264,-1.13063857154712,731
1228.61315917969,14,65,0,36.5859649735766,-1.13063857154712,689
1547.28527832031,19,58,17,36.6276312837202,-1.13063857154712,601
1789.12109375,34,56,18,36.6463811232848,-1.13063857154712,446
1808.1123046875,40,57,17,36.7297137435719,-1.13063857154712,268
1806.54235839844,37,55,30,36.742213636615,-1.13063857154712,341
1795.46520996094,31,55,22,36.7547135296581,-1.13063857154712,317
1795.46520996094,31,55,22,36.7567968451653,-1.13063857154712,314
1784.15808105469,30,56,34,36.7672134227011,-1.13063857154712,296
1764.58825683594,31,53,40,36.7797133157442,-1.13063857154712,354
1729.8837890625,30,55,43,36.800546470816,-1.13063857154712,363
1710.46594238281,34,57,41,36.835962834438,-1.13063857154712,459
1710.46594238281,34,57,41,36.8380461499452,-1.13063857154712,441
1710.46594238281,34,57,41,36.8422127809596,-1.13063857154712,408
1419.49353027344,18,59,32,36.9505451873328,-1.13063857154712,692
1385.58764648438,16,74,6,36.9859615509549,-1.13063857154712,769
1350.08764648438,15,73,2,37.010961337041,-1.13063857154712,816
1339.45874023438,12,74,5,37.0505443316774,-1.13063857154712,816
1311.919921875,12,72,3,37.0609609092133,-1.13063857154712,773
1276.35070800781,11,71,1,37.069294171242,-1.13063857154712,767
1228.2841796875,10,68,0,37.0776274332707,-1.13063857154712,776
1228.2841796875,10,68,0,37.0838773797923,-1.13063857154712,709
1163.716796875,11,72,22,37.092210641821,-1.13063857154712,784
1105.16271972656,14,72,15,37.0984605883425,-1.13063857154712,775
1084.67944335938,10,71,13,37.1088771658784,-1.13063857154712,736
1054.23425292969,10,72,2,37.1297103209502,-1.13063857154712,658
978.748413085938,9,71,10,37.150543476022,-1.13063857154712,656
730.32861328125,14,67,0,36.567215134012,-1.13272192558359,778
1236.92065429688,16,64,2,36.5922149200982,-1.13272192558359,638
1337.71728515625,18,60,8,36.6026314976341,-1.13272192558359,622
1300.39477539062,20,60,11,36.6130480751699,-1.13272192558359,489
1476.39892578125,23,58,22,36.6276312837202,-1.13272192558359,633
1476.39892578125,23,58,22,36.6297145992274,-1.13272192558359,605
1682.48999023438,22,58,16,36.6359645457489,-1.13272192558359,524
1784.47192382812,37,54,35,36.6713809093709,-1.13272192558359,347
1769.10852050781,31,54,31,36.6880474334284,-1.13272192558359,290
1753.03479003906,36,54,15,36.7047139574858,-1.13272192558359,296
1756.11206054688,35,55,27,36.7276304280648,-1.13272192558359,279
1766.34008789062,33,56,12,36.7713800537155,-1.13272192558359,326
1729.58776855469,33,57,17,36.8213796258878,-1.13272192558359,420
1728.81787109375,35,56,18,36.8338795189309,-1.13272192558359,457
1720.01916503906,40,58,14,36.8380461499452,-1.13272192558359,461
1699.78503417969,30,58,18,36.8442960964667,-1.13272192558359,422
1606.79284667969,30,58,13,36.8672125670457,-1.13272192558359,459
1564.26818847656,29,56,16,36.8755458290744,-1.13272192558359,608
1516.37109375,24,56,15,36.9005456151606,-1.13272192558359,421
1459.99670410156,21,63,22,36.9255454012467,-1.13272192558359,414
1446.38195800781,20,64,11,36.9276287167539,-1.13272192558359,448
1388.66979980469,13,70,3,36.975544973419,-1.13272192558359,827
1302.86669921875,11,73,3,37.0630442247205,-1.13272192558359,772
1207.39013671875,11,71,1,37.0859606952994,-1.13272192558359,727
1158.04711914062,11,72,1,37.0963772728353,-1.13272192558359,811
1067.42114257812,10,72,0,37.1213770589215,-1.13272192558359,698
996.003356933594,9,73,14,37.127627005443,-1.13272192558359,616
942.937133789062,10,71,10,37.1401268984861,-1.13272192558359,669
953.779052734375,11,73,13,37.1588767380507,-1.13272192558359,633
996.344421386719,11,72,4,37.1755432621081,-1.13272192558359,701
704.957824707031,14,70,3,36.5526319254618,-1.13480527962007,831
810.634338378906,14,66,5,36.5713817650264,-1.13480527962007,784
996.325500488281,16,65,1,36.5797150270551,-1.13480527962007,789
1300.39477539062,20,60,11,36.6151313906771,-1.13480527962007,549
1792.52600097656,39,54,20,36.6630476473422,-1.13480527962007,365
1778.54809570312,38,55,23,36.6776308558925,-1.13480527962007,319
1760.72131347656,36,53,12,36.7005473264714,-1.13480527962007,316
1756.11206054688,35,55,27,36.7338803745863,-1.13480527962007,337
1776.85327148438,38,55,20,36.7442969521222,-1.13480527962007,340
1730.7568359375,38,55,41,36.7963798398016,-1.13480527962007,366
1699.78503417969,30,58,18,36.8505460429883,-1.13480527962007,458
1660.5244140625,32,57,16,36.8567959895098,-1.13480527962007,477
1564.26818847656,29,56,16,36.8734625135672,-1.13480527962007,530
1564.26818847656,29,56,16,36.8755458290744,-1.13480527962007,550
1543.6123046875,27,59,15,36.8797124600888,-1.13480527962007,461
1516.37109375,24,56,15,36.8963789841462,-1.13480527962007,575
1477.16015625,24,60,12,36.9151288237108,-1.13480527962007,420
1446.38195800781,20,64,11,36.9338786632754,-1.13480527962007,493
1414.41857910156,18,66,9,36.9505451873328,-1.13480527962007,523
1384.47985839844,16,73,5,36.9630450803759,-1.13480527962007,686
1337.328125,14,73,3,37.0151279680554,-1.13480527962007,796
1307.31628417969,12,75,0,37.0442943851559,-1.13480527962007,804
1302.86669921875,11,73,3,37.0651275402277,-1.13480527962007,814
1129.94323730469,10,72,4,37.1088771658784,-1.13480527962007,768
1111.14562988281,9,73,9,37.1109604813856,-1.13480527962007,722
1067.42114257812,10,72,0,37.1255436899358,-1.13480527962007,655
942.937133789062,10,71,10,37.1422102139933,-1.13480527962007,700
930.378662109375,8,73,7,37.1463768450076,-1.13480527962007,711
930.378662109375,8,73,7,37.1484601605148,-1.13480527962007,675
930.378662109375,8,73,7,37.150543476022,-1.13480527962007,662
953.779052734375,11,73,13,37.1547101070363,-1.13480527962007,666
989.118957519531,10,72,5,37.1630433690651,-1.13480527962007,736
952.613403320312,10,71,20,37.1838765241368,-1.13480527962007,758
701.120361328125,15,70,0,36.5442986634331,-1.13688863365654,855
704.957824707031,14,70,3,36.5588818719833,-1.13688863365654,850
730.32861328125,14,67,0,36.5609651874905,-1.13688863365654,909
810.634338378906,14,66,5,36.5713817650264,-1.13688863365654,776
1319.89599609375,20,60,20,36.6192980216915,-1.13688863365654,545
1682.48999023438,22,58,16,36.6422144922704,-1.13688863365654,446
1792.52600097656,39,54,20,36.6630476473422,-1.13688863365654,364
1784.47192382812,37,54,35,36.6734642248781,-1.13688863365654,348
1784.47192382812,37,54,35,36.6755475403853,-1.13688863365654,340
1778.54809570312,38,55,23,36.683880802414,-1.13688863365654,288
1753.03479003906,36,54,15,36.7047139574858,-1.13688863365654,318
1753.03479003906,36,54,15,36.7088805885002,-1.13688863365654,338
1747.00793457031,37,56,44,36.7255471125576,-1.13688863365654,330
1756.11206054688,35,55,27,36.7338803745863,-1.13688863365654,371
1766.42272949219,32,54,27,36.7401303211078,-1.13688863365654,306
1781.662109375,30,57,19,36.7526302141509,-1.13688863365654,310
1776.15686035156,28,58,22,36.765130107194,-1.13688863365654,343
1755.67846679688,34,57,24,36.7838799467586,-1.13688863365654,347
1726.67504882812,34,55,39,36.8151296793663,-1.13688863365654,409
1729.58776855469,33,57,17,36.8255462569021,-1.13688863365654,452
1728.81787109375,35,56,18,36.8317962034237,-1.13688863365654,446
1699.78503417969,30,58,18,36.8463794119739,-1.13688863365654,430
1660.5244140625,32,57,16,36.8547126740026,-1.13688863365654,476
1660.5244140625,32,57,16,36.858879305017,-1.13688863365654,492
1530.77587890625,29,61,8,36.8859624066103,-1.13688863365654,538
1530.77587890625,29,61,8,36.8880457221175,-1.13688863365654,552
1516.37109375,24,56,15,36.8963789841462,-1.13688863365654,443
1498.03601074219,23,57,17,36.9047122461749,-1.13688863365654,542
1477.16015625,24,60,12,36.9109621926965,-1.13688863365654,425
1459.99670410156,21,63,22,36.9255454012467,-1.13688863365654,496
1432.92297363281,21,64,18,36.9422119253041,-1.13688863365654,500
1384.47985839844,16,73,5,36.9672117113903,-1.13688863365654,735
1388.66979980469,13,70,3,36.9713783424046,-1.13688863365654,769
1323.99890136719,14,74,8,37.0192945990697,-1.13688863365654,753
1307.31628417969,12,75,0,37.0484610161702,-1.13688863365654,850
1307.28784179688,11,73,5,37.056794278199,-1.13688863365654,848
1307.28784179688,11,73,5,37.0588775937061,-1.13688863365654,808
1256.89172363281,11,70,1,37.0776274332707,-1.13688863365654,789
1256.89172363281,11,70,1,37.0838773797923,-1.13688863365654,734
1207.39013671875,11,71,1,37.0880440108066,-1.13688863365654,717
1111.14562988281,9,73,9,37.1172104279071,-1.13688863365654,657
942.937133789062,10,71,10,37.1401268984861,-1.13688863365654,669
930.378662109375,8,73,7,37.150543476022,-1.13688863365654,686
952.613403320312,10,71,20,37.1817932086297,-1.13688863365654,715
952.613403320312,10,71,20,37.1838765241368,-1.13688863365654,726
921.231323242188,10,72,2,37.185959839644,-1.13688863365654,735
701.120361328125,15,70,0,36.5484652944474,-1.13897198769301,800
996.325500488281,16,65,1,36.5797150270551,-1.13897198769301,694
1236.92065429688,16,64,2,36.5880482890838,-1.13897198769301,677
1790.02099609375,37,56,19,36.6442978077776,-1.13897198769301,424
1792.52600097656,39,54,20,36.660964331835,-1.13897198769301,385
1769.10852050781,31,54,31,36.6859641179212,-1.13897198769301,283
1753.03479003906,36,54,15,36.7088805885002,-1.13897198769301,374
1729.58776855469,33,57,17,36.8192963103806,-1.13897198769301,404
1728.81787109375,35,56,18,36.8297128879165,-1.13897198769301,445
1728.81787109375,35,56,18,36.8317962034237,-1.13897198769301,435
1720.01916503906,40,58,14,36.8422127809596,-1.13897198769301,459
1699.78503417969,30,58,18,36.8505460429883,-1.13897198769301,481
1606.79284667969,30,58,13,36.8630459360314,-1.13897198769301,479
1606.79284667969,30,58,13,36.8651292515385,-1.13897198769301,577
1543.6123046875,27,59,15,36.8776291445816,-1.13897198769301,421
1530.77587890625,29,61,8,36.8880457221175,-1.13897198769301,575
1498.03601074219,23,57,17,36.9088788771893,-1.13897198769301,521
1377.89489746094,14,74,5,36.9880448664621,-1.13897198769301,758
1343.39831542969,13,71,2,37.0026280750123,-1.13897198769301,707
1306.53784179688,12,73,3,37.0359611231272,-1.13897198769301,768
1287.91943359375,12,71,3,37.069294171242,-1.13897198769301,831
1256.89172363281,11,70,1,37.0817940642851,-1.13897198769301,791
1207.39013671875,11,71,1,37.092210641821,-1.13897198769301,741
1158.04711914062,11,72,1,37.1005439038497,-1.13897198769301,691
1129.94323730469,10,72,4,37.1067938503712,-1.13897198769301,749
1111.14562988281,9,73,9,37.1172104279071,-1.13897198769301,704
952.613403320312,10,71,20,37.1776265776153,-1.13897198769301,805
690.985595703125,14,68,0,36.5401320324187,-1.14105534172949,806
690.985595703125,14,68,0,36.5422153479259,-1.14105534172949,806
826.47607421875,16,66,0,36.5713817650264,-1.14105534172949,767
826.47607421875,16,66,0,36.5755483960407,-1.14105534172949,731
1345.9462890625,15,64,4,36.5963815511125,-1.14105534172949,604
1345.9462890625,15,64,4,36.6005481821269,-1.14105534172949,628
1368.90783691406,17,59,9,36.6088814441556,-1.14105534172949,498
1319.85583496094,19,60,8,36.6109647596628,-1.14105534172949,509
1293.75341796875,20,59,13,36.625547968213,-1.14105534172949,491
1641.33020019531,25,58,19,36.6401311767633,-1.14105534172949,417
1780.822265625,30,58,35,36.6463811232848,-1.14105534172949,421
1728.38818359375,39,53,50,36.7047139574858,-1.14105534172949,326
1716.73559570312,32,57,14,36.742213636615,-1.14105534172949,331
1784.18640136719,30,56,14,36.7588801606724,-1.14105534172949,312
1784.5615234375,23,56,12,36.7609634761796,-1.14105534172949,312
1727.51538085938,36,55,28,36.8109630483519,-1.14105534172949,421
1730.76245117188,37,56,14,36.8213796258878,-1.14105534172949,382
