"annual_precip","clay","occ","ph20","tree_cover","X","Y","k"
1368.38500976562,51,10,59,15,37.2276261497876,-1.03688763990578,429
1368.38500976562,51,10,59,15,37.2317927808019,-1.03688763990578,441
1417.64978027344,52,11,57,16,37.2505426203665,-1.03688763990578,396
1408.84252929688,52,14,56,11,37.267209144424,-1.03688763990578,479
1255.73449707031,47,27,60,26,36.6213813371987,-1.03897099394225,546
1255.73449707031,47,27,60,26,36.625547968213,-1.03897099394225,499
1753.37109375,43,33,57,14,36.6442978077776,-1.03897099394225,535
1936.21374511719,36,55,56,75,36.6734642248781,-1.03897099394225,422
1938.56616210938,35,50,53,76,36.683880802414,-1.03897099394225,330
1938.85424804688,36,60,53,58,36.6880474334284,-1.03897099394225,333
1908.330078125,37,44,54,20,36.7088805885002,-1.03897099394225,441
1891.4111328125,43,43,52,52,36.7380470056006,-1.03897099394225,444
1875.80920410156,45,46,52,36,36.7588801606724,-1.03897099394225,454
1830.66259765625,46,41,53,17,36.7734633692227,-1.03897099394225,439
1830.66259765625,46,41,53,17,36.7755466847299,-1.03897099394225,450
1786.44958496094,49,35,56,49,36.8047131018304,-1.03897099394225,511
1665.12561035156,52,21,62,24,36.9026289306677,-1.03897099394225,541
1625.39929199219,53,20,57,24,36.9297120322611,-1.03897099394225,498
1625.39929199219,53,20,57,24,36.9338786632754,-1.03897099394225,528
1556.51184082031,54,18,56,15,36.9609617648687,-1.03897099394225,443
1542.69177246094,54,19,59,60,36.975544973419,-1.03897099394225,490
1512.51037597656,56,16,58,18,36.9859615509549,-1.03897099394225,453
1500.05322265625,57,15,60,12,36.9963781284908,-1.03897099394225,438
1500.05322265625,57,15,60,12,37.0005447595051,-1.03897099394225,455
1409.25756835938,51,12,60,6,37.0526276471846,-1.03897099394225,434
1405.42590332031,47,11,63,10,37.0713774867492,-1.03897099394225,413
1306.82397460938,53,11,56,29,37.1047105348641,-1.03897099394225,445
1306.82397460938,53,11,56,29,37.1067938503712,-1.03897099394225,433
1314.88671875,54,12,62,6,37.1109604813856,-1.03897099394225,402
1314.88671875,54,12,62,6,37.1151271123999,-1.03897099394225,422
1121.71643066406,55,13,59,9,37.1776265776153,-1.03897099394225,436
1161.82775878906,54,13,61,6,37.1880431551512,-1.03897099394225,450
1232.08972167969,53,12,64,14,37.2026263637014,-1.03897099394225,463
1368.38500976562,51,10,59,15,37.2297094652948,-1.03897099394225,469
1409.67395019531,51,10,60,23,37.2401260428307,-1.03897099394225,441
1364.92431640625,50,16,57,23,37.2713757754383,-1.03897099394225,510
1364.92431640625,50,16,57,23,37.2734590909455,-1.03897099394225,547
1076.33935546875,47,25,58,11,36.6151313906771,-1.04105434797873,489
1778.66418457031,42,38,55,52,36.648464438792,-1.04105434797873,537
1907.27673339844,37,52,57,73,36.660964331835,-1.04105434797873,508
1927.97485351562,36,55,53,88,36.6776308558925,-1.04105434797873,421
1918.20153808594,35,51,52,58,36.6984640109643,-1.04105434797873,354
1892.91040039062,37,50,52,30,36.7088805885002,-1.04105434797873,448
1867.931640625,38,42,53,40,36.7172138505289,-1.04105434797873,552
1861.78430175781,39,44,52,40,36.7234637970504,-1.04105434797873,485
1818.13098144531,48,35,56,15,36.7942965242945,-1.04105434797873,519
1744.65063476562,50,31,55,46,36.8401294654524,-1.04105434797873,531
1739.02404785156,51,31,56,42,36.8442960964667,-1.04105434797873,495
1701.669921875,51,28,58,26,36.8776291445816,-1.04105434797873,576
1689.08911132812,51,26,59,15,36.8880457221175,-1.04105434797873,549
1613.74755859375,53,19,61,27,36.9317953477682,-1.04105434797873,504
1571.52709960938,54,21,57,32,36.9463785563185,-1.04105434797873,493
1542.89685058594,55,20,58,47,36.9609617648687,-1.04105434797873,446
1529.23120117188,54,20,58,17,36.9692950268975,-1.04105434797873,470
1491.61437988281,55,14,59,7,36.9963781284908,-1.04105434797873,440
1448.44006347656,54,13,60,12,37.0317944921128,-1.04105434797873,442
1374.99719238281,45,7,63,4,37.0859606952994,-1.04105434797873,449
1139.19396972656,55,11,62,16,37.1901264706584,-1.04105434797873,461
1441.30297851562,52,13,57,23,37.2359594118163,-1.04105434797873,507
1441.30297851562,52,13,57,23,37.2422093583378,-1.04105434797873,488
1354.78515625,50,10,57,26,37.2776257219599,-1.04105434797873,469
1918.20153808594,35,51,52,58,36.7005473264714,-1.0431377020152,347
1892.91040039062,37,50,52,30,36.7026306419786,-1.0431377020152,349
1861.78430175781,39,44,52,40,36.7213804815432,-1.0431377020152,529
1864.49243164062,41,38,51,30,36.7297137435719,-1.0431377020152,438
1859.81958007812,42,45,52,40,36.7380470056006,-1.0431377020152,416
1859.81958007812,42,45,52,40,36.742213636615,-1.0431377020152,419
1853.52355957031,43,41,52,17,36.7484635831365,-1.0431377020152,411
1850.58557128906,44,40,54,45,36.7547135296581,-1.0431377020152,432
1848.33703613281,47,43,53,45,36.765130107194,-1.0431377020152,423
1763.80187988281,49,32,55,47,36.8109630483519,-1.0431377020152,524
1744.65063476562,50,31,55,46,36.8401294654524,-1.0431377020152,528
1670.90466308594,52,24,59,29,36.894295668639,-1.0431377020152,531
1650.78527832031,52,23,59,23,36.9067955616821,-1.0431377020152,554
1613.74755859375,53,19,61,27,36.9297120322611,-1.0431377020152,506
1486.32592773438,55,14,59,27,37.0047113905195,-1.0431377020152,445
1481.8642578125,58,13,60,19,37.0130446525482,-1.0431377020152,420
1413.73474121094,49,11,66,8,37.0484610161702,-1.0431377020152,440
1421.70031738281,48,10,66,4,37.0630442247205,-1.0431377020152,519
1374.99719238281,45,7,63,4,37.0859606952994,-1.0431377020152,452
1340.88110351562,47,9,64,9,37.0963772728353,-1.0431377020152,402
1340.88110351562,47,9,64,9,37.1005439038497,-1.0431377020152,397
1311.36352539062,51,12,63,13,37.1151271123999,-1.0431377020152,441
1106.27282714844,53,10,62,10,37.1734599466009,-1.0431377020152,407
1274.06652832031,55,15,63,26,37.2130429412373,-1.0431377020152,500
1382.6767578125,53,14,58,13,37.2317927808019,-1.0431377020152,439
1422.052734375,52,12,58,22,37.2630425134096,-1.0431377020152,484
1354.78515625,50,10,57,26,37.2776257219599,-1.0431377020152,497
1076.33935546875,47,25,58,11,36.6109647596628,-1.04522105605168,432
1076.33935546875,47,25,58,11,36.6172147061843,-1.04522105605168,503
1722.11694335938,44,36,56,10,36.6422144922704,-1.04522105605168,540
1927.78186035156,35,50,53,58,36.6859641179212,-1.04522105605168,369
1918.20153808594,35,51,52,58,36.6942973799499,-1.04522105605168,367
1918.20153808594,35,51,52,58,36.7005473264714,-1.04522105605168,327
1867.931640625,38,42,53,40,36.7130472195145,-1.04522105605168,530
1861.78430175781,39,44,52,40,36.719297166036,-1.04522105605168,516
1818.13098144531,48,35,56,15,36.7942965242945,-1.04522105605168,483
1818.13098144531,48,35,56,15,36.800546470816,-1.04522105605168,520
1739.02404785156,51,31,56,42,36.8505460429883,-1.04522105605168,495
1728.60595703125,50,33,56,51,36.8567959895098,-1.04522105605168,526
1709.27722167969,51,29,58,21,36.8713791980601,-1.04522105605168,592
1701.669921875,51,28,58,26,36.8776291445816,-1.04522105605168,589
1689.08911132812,51,26,59,15,36.8901290376247,-1.04522105605168,535
1650.78527832031,52,23,59,23,36.9088788771893,-1.04522105605168,546
1491.61437988281,55,14,59,7,37.0005447595051,-1.04522105605168,434
1427.32409667969,50,11,63,2,37.0422110696487,-1.04522105605168,421
1425.45239257812,45,8,62,1,37.0734608022564,-1.04522105605168,551
1408.9853515625,46,6,62,5,37.0776274332707,-1.04522105605168,503
1374.99719238281,45,7,63,4,37.0859606952994,-1.04522105605168,456
1374.99719238281,45,7,63,4,37.092210641821,-1.04522105605168,525
1340.88110351562,47,9,64,9,37.1005439038497,-1.04522105605168,425
1320.61706542969,48,7,61,7,37.1026272193569,-1.04522105605168,449
1311.36352539062,51,12,63,13,37.1130437968928,-1.04522105605168,445
1311.36352539062,51,12,63,13,37.1151271123999,-1.04522105605168,450
1139.19396972656,55,11,62,16,37.1880431551512,-1.04522105605168,448
1453.63415527344,52,14,56,7,37.2463759893522,-1.04522105605168,442
727.501708984375,42,20,61,16,36.5922149200982,-1.04730441008815,727
1076.33935546875,47,25,58,11,36.6151313906771,-1.04730441008815,465
1364.34252929688,48,27,59,13,36.6192980216915,-1.04730441008815,551
1778.66418457031,42,38,55,52,36.6463811232848,-1.04730441008815,552
1927.20361328125,36,53,54,82,36.6755475403853,-1.04730441008815,446
1867.931640625,38,42,53,40,36.7109639040073,-1.04730441008815,518
1853.52355957031,43,41,52,17,36.7442969521222,-1.04730441008815,475
1850.76013183594,47,35,55,18,36.7755466847299,-1.04730441008815,426
1748.95776367188,48,34,56,28,36.8255462569021,-1.04730441008815,510
1745.95837402344,50,35,56,35,36.8276295724093,-1.04730441008815,512
1728.60595703125,50,33,56,51,36.858879305017,-1.04730441008815,548
1650.78527832031,52,23,59,23,36.9047122461749,-1.04730441008815,522
1625.95068359375,54,21,58,25,36.9192954547252,-1.04730441008815,532
1613.74755859375,53,19,61,27,36.9297120322611,-1.04730441008815,498
1542.89685058594,55,20,58,47,36.9651283958831,-1.04730441008815,425
1529.23120117188,54,20,58,17,36.9734616579118,-1.04730441008815,501
1512.34851074219,54,19,60,15,36.9817949199405,-1.04730441008815,460
1499.90795898438,55,16,58,18,36.9859615509549,-1.04730441008815,426
1413.73474121094,49,11,66,8,37.0463777006631,-1.04730441008815,429
1412.07897949219,49,10,68,8,37.056794278199,-1.04730441008815,449
1425.45239257812,45,8,62,1,37.0713774867492,-1.04730441008815,636
1340.88110351562,47,9,64,9,37.0963772728353,-1.04730441008815,456
1311.36352539062,51,12,63,13,37.1172104279071,-1.04730441008815,417
1316.71716308594,52,15,63,11,37.2234595187732,-1.04730441008815,373
1316.71716308594,52,15,63,11,37.2255428342804,-1.04730441008815,370
1453.63415527344,52,14,56,7,37.2463759893522,-1.04730441008815,417
1422.052734375,52,12,58,22,37.2609591979024,-1.04730441008815,547
1354.78515625,50,10,57,26,37.2838756684814,-1.04730441008815,383
1126.0419921875,45,22,58,7,36.6151313906771,-1.04938776412462,447
1842.85144042969,39,41,55,27,36.6547143853135,-1.04938776412462,555
1935.27380371094,35,57,53,70,36.6776308558925,-1.04938776412462,393
1935.27380371094,35,57,53,70,36.6817974869068,-1.04938776412462,346
1935.15417480469,35,48,52,41,36.6880474334284,-1.04938776412462,342
1897.57470703125,36,46,51,46,36.7047139574858,-1.04938776412462,421
1856.71142578125,41,42,51,86,36.7380470056006,-1.04938776412462,434
1844.759765625,42,37,53,42,36.7442969521222,-1.04938776412462,439
1844.759765625,42,37,53,42,36.7505468986437,-1.04938776412462,426
1849.66064453125,44,37,52,57,36.7526302141509,-1.04938776412462,408
1874.91247558594,50,39,53,50,36.7713800537155,-1.04938776412462,438
1859.18103027344,46,34,54,18,36.7880465777729,-1.04938776412462,471
1836.92553710938,48,37,56,23,36.7942965242945,-1.04938776412462,474
1715.357421875,51,32,57,22,36.858879305017,-1.04938776412462,525
1662.43688964844,52,23,60,12,36.8984622996534,-1.04938776412462,529
1573.13305664062,55,20,57,31,36.9422119253041,-1.04938776412462,582
1537.14282226562,55,19,58,17,36.9547118183472,-1.04938776412462,478
1520.45959472656,55,19,56,35,36.9609617648687,-1.04938776412462,458
1485.14685058594,53,20,58,24,36.9880448664621,-1.04938776412462,394
1472.67724609375,52,14,60,9,36.9963781284908,-1.04938776412462,471
1462.46691894531,53,16,62,14,37.0026280750123,-1.04938776412462,414
1460.87512207031,54,11,64,7,37.010961337041,-1.04938776412462,414
1451.90270996094,52,15,60,10,37.0276278610985,-1.04938776412462,501
1451.90270996094,52,15,60,10,37.03387780762,-1.04938776412462,462
1410.49658203125,52,11,66,11,37.0547109626918,-1.04938776412462,426
1377.97509765625,45,10,65,9,37.092210641821,-1.04938776412462,469
1343.39038085938,43,8,67,4,37.1047105348641,-1.04938776412462,486
1325.32629394531,45,9,68,6,37.1172104279071,-1.04938776412462,429
1267.18225097656,53,11,72,13,37.1317936364574,-1.04938776412462,447
1244.23229980469,51,10,68,17,37.1401268984861,-1.04938776412462,401
1139.005859375,53,11,66,16,37.1692933155866,-1.04938776412462,403
1273.97521972656,55,13,65,23,37.2151262567445,-1.04938776412462,545
1343.36413574219,53,12,60,14,37.2338760963091,-1.04938776412462,452
1404.19152832031,49,11,58,13,37.2609591979024,-1.04938776412462,545
1404.19152832031,49,11,58,13,37.2630425134096,-1.04938776412462,493
1388.69226074219,46,9,58,14,37.2734590909455,-1.04938776412462,396
1303.60888671875,50,11,58,17,37.2942922460173,-1.04938776412462,410
782.850341796875,46,23,62,19,36.5963815511125,-1.0514711181611,564
898.13818359375,45,28,59,30,36.6047148131412,-1.0514711181611,570
1798.33483886719,41,36,55,39,36.6505477542992,-1.0514711181611,559
1842.85144042969,39,41,55,27,36.6526310698063,-1.0514711181611,567
1859.18103027344,46,34,54,18,36.7859632622658,-1.0514711181611,474
1806.96459960938,47,48,57,30,36.8067964173375,-1.0514711181611,495
1735.58337402344,50,34,57,45,36.823462941395,-1.0514711181611,503
1723.41748046875,49,33,56,27,36.8338795189309,-1.0514711181611,520
1715.357421875,51,32,57,22,36.8526293584955,-1.0514711181611,495
1697.11743164062,51,30,57,34,36.8692958825529,-1.0514711181611,541
1697.11743164062,51,30,57,34,36.8713791980601,-1.0514711181611,563
1690.42736816406,51,27,59,43,36.881795775596,-1.0514711181611,523
1638.41638183594,52,24,57,18,36.9067955616821,-1.0514711181611,541
1573.13305664062,55,20,57,31,36.9359619787826,-1.0514711181611,545
1573.13305664062,55,20,57,31,36.9380452942898,-1.0514711181611,549
1573.13305664062,55,20,57,31,36.940128609797,-1.0514711181611,538
1520.45959472656,55,19,56,35,36.9672117113903,-1.0514711181611,501
1451.90270996094,52,15,60,10,37.03387780762,-1.0514711181611,493
1436.02795410156,51,13,62,11,37.0422110696487,-1.0514711181611,453
1356.37451171875,44,8,65,1,37.0942939573282,-1.0514711181611,459
1325.32629394531,45,9,68,6,37.1109604813856,-1.0514711181611,412
1294.48583984375,48,10,68,16,37.1234603744287,-1.0514711181611,403
1139.005859375,53,11,66,16,37.1755432621081,-1.0514711181611,393
1169.26354980469,53,23,65,3,37.1880431551512,-1.0514711181611,448
1293.5986328125,54,13,66,15,37.2192928877589,-1.0514711181611,391
1410.48681640625,52,10,58,13,37.2401260428307,-1.0514711181611,449
1410.48681640625,52,10,58,13,37.2422093583378,-1.0514711181611,433
1429.19323730469,52,12,59,16,37.2547092513809,-1.0514711181611,503
1388.69226074219,46,9,58,14,37.2692924599312,-1.0514711181611,376
1345.1103515625,49,10,59,3,37.2880422994958,-1.0514711181611,386
1345.1103515625,49,10,59,3,37.2901256150029,-1.0514711181611,377
1345.1103515625,49,10,59,3,37.2922089305101,-1.0514711181611,394
782.850341796875,46,23,62,19,36.6005481821269,-1.05355447219757,559
898.13818359375,45,28,59,30,36.6067981286484,-1.05355447219757,519
898.13818359375,45,28,59,30,36.6088814441556,-1.05355447219757,479
1441.80310058594,46,27,59,22,36.6192980216915,-1.05355447219757,533
1441.80310058594,46,27,59,22,36.6234646527058,-1.05355447219757,528
1769.6328125,43,28,57,13,36.6422144922704,-1.05355447219757,544
1928.50061035156,36,59,53,27,36.6692975938638,-1.05355447219757,497
1928.50061035156,36,59,53,27,36.6734642248781,-1.05355447219757,447
1935.15417480469,35,48,52,41,36.6859641179212,-1.05355447219757,375
1935.15417480469,35,48,52,41,36.6922140644427,-1.05355447219757,352
1923.87182617188,36,44,51,49,36.6942973799499,-1.05355447219757,328
1871.84716796875,40,40,52,38,36.7317970590791,-1.05355447219757,462
1863.20068359375,49,39,54,14,36.7672134227011,-1.05355447219757,439
1766.67736816406,49,33,56,69,36.8109630483519,-1.05355447219757,497
1723.41748046875,49,33,56,27,36.8317962034237,-1.05355447219757,509
1721.45812988281,50,31,56,41,36.8422127809596,-1.05355447219757,536
1720.84643554688,50,32,56,55,36.8484627274811,-1.05355447219757,508
1619.41613769531,53,23,59,27,36.917212139218,-1.05355447219757,571
1591.83142089844,54,22,59,25,36.9317953477682,-1.05355447219757,528
1537.14282226562,55,19,58,17,36.9567951338544,-1.05355447219757,472
1494.55432128906,52,17,58,16,36.9817949199405,-1.05355447219757,434
1461.07580566406,52,12,61,6,37.0213779145769,-1.05355447219757,471
1415.92395019531,46,12,65,1,37.0734608022564,-1.05355447219757,593
1402.75317382812,46,9,64,0,37.0838773797923,-1.05355447219757,551
1377.97509765625,45,10,65,9,37.092210641821,-1.05355447219757,527
1325.32629394531,45,9,68,6,37.1130437968928,-1.05355447219757,467
1325.32629394531,45,9,68,6,37.1172104279071,-1.05355447219757,476
1244.49816894531,57,12,66,26,37.208876310223,-1.05355447219757,511
1343.36413574219,53,12,60,14,37.2276261497876,-1.05355447219757,427
1440.90173339844,52,10,58,12,37.2463759893522,-1.05355447219757,414
1404.19152832031,49,11,58,13,37.2630425134096,-1.05355447219757,412
782.850341796875,46,23,62,19,36.5963815511125,-1.05563782623405,646
898.13818359375,45,28,59,30,36.6088814441556,-1.05563782623405,518
1441.80310058594,46,27,59,22,36.6213813371987,-1.05563782623405,526
1842.85144042969,39,41,55,27,36.6567977008207,-1.05563782623405,572
1935.15417480469,35,48,52,41,36.6901307489355,-1.05563782623405,377
1875.5009765625,37,44,51,35,36.7109639040073,-1.05563782623405,611
1875.5009765625,37,44,51,35,36.7130472195145,-1.05563782623405,516
1874.31713867188,49,44,53,21,36.7817966312514,-1.05563782623405,431
1836.92553710938,48,37,56,23,36.7942965242945,-1.05563782623405,469
1721.45812988281,50,31,56,41,36.835962834438,-1.05563782623405,541
1721.45812988281,50,31,56,41,36.8401294654524,-1.05563782623405,491
1697.11743164062,51,30,57,34,36.8713791980601,-1.05563782623405,561
1662.43688964844,52,23,60,12,36.8963789841462,-1.05563782623405,565
1619.41613769531,53,23,59,27,36.9130455082036,-1.05563782623405,546
1607.23107910156,54,22,59,20,36.9234620857395,-1.05563782623405,549
1591.83142089844,54,22,59,25,36.9297120322611,-1.05563782623405,550
1520.45959472656,55,19,56,35,36.9609617648687,-1.05563782623405,469
1520.45959472656,55,19,56,35,36.9630450803759,-1.05563782623405,467
1485.14685058594,53,20,58,24,36.9901281819692,-1.05563782623405,411
1462.46691894531,53,16,62,14,37.0047113905195,-1.05563782623405,426
1451.90270996094,52,15,60,10,37.03387780762,-1.05563782623405,491
1436.02795410156,51,13,62,11,37.0380444386343,-1.05563782623405,501
1420.61633300781,51,11,58,9,37.0505443316774,-1.05563782623405,426
1410.49658203125,52,11,66,11,37.0547109626918,-1.05563782623405,416
1413.38830566406,47,9,68,6,37.0672108557348,-1.05563782623405,557
1343.39038085938,43,8,67,4,37.1067938503712,-1.05563782623405,395
1267.18225097656,53,11,72,13,37.1297103209502,-1.05563782623405,390
1154.52722167969,53,9,68,6,37.1797098931225,-1.05563782623405,402
1154.52722167969,53,9,68,6,37.1838765241368,-1.05563782623405,400
1199.96472167969,56,13,68,10,37.1942931016727,-1.05563782623405,426
1273.97521972656,55,13,65,23,37.2151262567445,-1.05563782623405,453
1819.44104003906,38,51,55,53,36.6526310698063,-1.05772118027052,582
1915.88891601562,37,49,52,52,36.6734642248781,-1.05772118027052,450
1889.88500976562,40,46,54,23,36.7317970590791,-1.05772118027052,473
1870.4072265625,47,34,54,16,36.777630000237,-1.05772118027052,421
1772.87109375,50,33,57,47,36.8109630483519,-1.05772118027052,499
1603.43054199219,52,21,58,20,36.9151288237108,-1.05772118027052,527
1551.27868652344,54,23,58,18,36.940128609797,-1.05772118027052,523
1503.06701660156,56,17,58,22,36.9630450803759,-1.05772118027052,440
1473.64282226562,53,15,58,24,36.9859615509549,-1.05772118027052,438
1461.81103515625,51,15,62,14,37.0005447595051,-1.05772118027052,416
1441.13659667969,54,14,62,15,37.0213779145769,-1.05772118027052,434
1371.79541015625,47,11,71,3,37.0776274332707,-1.05772118027052,561
1358.85913085938,47,9,67,9,37.0859606952994,-1.05772118027052,601
1292.28503417969,43,9,73,1,37.1213770589215,-1.05772118027052,431
1259.86193847656,44,9,74,6,37.1297103209502,-1.05772118027052,395
1259.86193847656,44,9,74,6,37.1338769519646,-1.05772118027052,399
1190.50048828125,50,9,73,5,37.1797098931225,-1.05772118027052,393
1224.71911621094,53,11,69,4,37.1942931016727,-1.05772118027052,460
1335.64184570312,48,13,58,17,37.2422093583378,-1.05772118027052,527
1375.51306152344,48,10,58,18,37.2463759893522,-1.05772118027052,494
1337.45361328125,47,7,59,11,37.279709037467,-1.05772118027052,461
1337.45361328125,47,7,59,11,37.2838756684814,-1.05772118027052,473
1338.30517578125,49,10,59,10,37.2984588770316,-1.05772118027052,466
1464.1943359375,45,27,58,13,36.625547968213,-1.059804534307,532
1693.42016601562,46,22,59,11,36.6338812302417,-1.059804534307,546
1773.82202148438,44,34,56,18,36.6401311767633,-1.059804534307,561
1819.44104003906,38,51,55,53,36.6567977008207,-1.059804534307,549
1872.83312988281,38,44,53,34,36.6672142783566,-1.059804534307,509
1915.88891601562,37,49,52,52,36.6692975938638,-1.059804534307,477
1937.55187988281,35,51,56,13,36.6817974869068,-1.059804534307,405
1897.45251464844,38,39,54,36,36.719297166036,-1.059804534307,470
1889.88500976562,40,46,54,23,36.7338803745863,-1.059804534307,480
1871.77221679688,41,35,54,52,36.7359636900935,-1.059804534307,477
1860.91333007812,43,34,53,22,36.7484635831365,-1.059804534307,454
1707.19970703125,49,34,56,35,36.8401294654524,-1.059804534307,515
1702.38354492188,51,34,58,23,36.8567959895098,-1.059804534307,540
1673.50732421875,52,28,59,31,36.881795775596,-1.059804534307,530
1649.88244628906,52,25,58,32,36.9005456151606,-1.059804534307,517
1603.43054199219,52,21,58,20,36.917212139218,-1.059804534307,538
1586.57299804688,53,23,58,18,36.9255454012467,-1.059804534307,544
1503.06701660156,56,17,58,22,36.9630450803759,-1.059804534307,431
1503.06701660156,56,17,58,22,36.9672117113903,-1.059804534307,430
1474.57788085938,53,18,57,41,36.9817949199405,-1.059804534307,456
1473.64282226562,53,15,58,24,36.9859615509549,-1.059804534307,454
1451.74353027344,51,11,66,5,37.0317944921128,-1.059804534307,415
1394.03137207031,49,9,59,9,37.0630442247205,-1.059804534307,492
1340.64038085938,45,10,78,1,37.1026272193569,-1.059804534307,380
1324.30126953125,43,10,78,0,37.1130437968928,-1.059804534307,437
1237.28686523438,46,10,75,4,37.1401268984861,-1.059804534307,398
1211.79797363281,45,8,71,4,37.1442935295004,-1.059804534307,391
1181.71362304688,48,8,74,8,37.1692933155866,-1.059804534307,364
1190.50048828125,50,9,73,5,37.1817932086297,-1.059804534307,401
1262.36328125,57,11,68,12,37.221376203266,-1.059804534307,416
1262.36328125,57,11,68,12,37.2234595187732,-1.059804534307,404
1262.36328125,57,11,68,12,37.2255428342804,-1.059804534307,399
1464.1943359375,45,27,58,13,36.6234646527058,-1.06188788834347,551
1693.42016601562,46,22,59,11,36.6276312837202,-1.06188788834347,515
1693.42016601562,46,22,59,11,36.6297145992274,-1.06188788834347,499
1789.52575683594,40,48,55,15,36.6442978077776,-1.06188788834347,577
1789.52575683594,40,48,55,15,36.6505477542992,-1.06188788834347,590
1900.28662109375,37,42,52,69,36.7151305350217,-1.06188788834347,501
1812.43798828125,50,38,56,38,36.8067964173375,-1.06188788834347,486
1772.87109375,50,33,57,47,36.8109630483519,-1.06188788834347,482
1772.87109375,50,33,57,47,36.8151296793663,-1.06188788834347,529
1705.03955078125,49,35,58,21,36.8505460429883,-1.06188788834347,510
1682.97375488281,52,30,57,44,36.8713791980601,-1.06188788834347,545
1649.88244628906,52,25,58,32,36.9005456151606,-1.06188788834347,524
1586.57299804688,53,23,58,18,36.9213787702324,-1.06188788834347,519
1474.57788085938,53,18,57,41,36.9776282889262,-1.06188788834347,411
1429.07482910156,56,13,60,22,37.0151279680554,-1.06188788834347,427
1324.30126953125,43,10,78,0,37.1130437968928,-1.06188788834347,426
1259.86193847656,44,9,74,6,37.1338769519646,-1.06188788834347,423
1237.28686523438,46,10,75,4,37.1380435829789,-1.06188788834347,414
1181.71362304688,48,8,74,8,37.1755432621081,-1.06188788834347,416
1269.80236816406,56,11,62,17,37.2151262567445,-1.06188788834347,436
1335.64184570312,48,13,58,17,37.2401260428307,-1.06188788834347,444
1353.27502441406,49,8,59,7,37.2859589839886,-1.06188788834347,408
744.553466796875,42,18,57,4,36.5922149200982,-1.06397124237994,673
1464.1943359375,45,27,58,13,36.6192980216915,-1.06397124237994,565
1464.1943359375,45,27,58,13,36.6213813371987,-1.06397124237994,557
1464.1943359375,45,27,58,13,36.625547968213,-1.06397124237994,546
1789.52575683594,40,48,55,15,36.648464438792,-1.06397124237994,595
1819.44104003906,38,51,55,53,36.6567977008207,-1.06397124237994,552
1872.83312988281,38,44,53,34,36.6630476473422,-1.06397124237994,567
1945.93103027344,35,51,53,34,36.6859641179212,-1.06397124237994,431
1938.88537597656,35,52,52,44,36.6984640109643,-1.06397124237994,510
1860.91333007812,43,34,53,22,36.7442969521222,-1.06397124237994,513
1836.90454101562,49,36,54,31,36.7984631553088,-1.06397124237994,473
1772.87109375,50,33,57,47,36.8109630483519,-1.06397124237994,486
1707.19970703125,49,34,56,35,36.835962834438,-1.06397124237994,506
1694.2001953125,52,36,56,32,36.8651292515385,-1.06397124237994,552
1586.57299804688,53,23,58,18,36.9192954547252,-1.06397124237994,535
1533.99133300781,53,20,60,17,36.9505451873328,-1.06397124237994,468
1484.22802734375,54,19,58,25,36.9713783424046,-1.06397124237994,451
1473.64282226562,53,15,58,24,36.9922114974764,-1.06397124237994,467
1448.10485839844,50,10,65,4,37.0359611231272,-1.06397124237994,411
1448.10485839844,50,10,65,4,37.0380444386343,-1.06397124237994,412
1448.10485839844,50,10,65,4,37.0401277541415,-1.06397124237994,449
1371.79541015625,47,11,71,3,37.0838773797923,-1.06397124237994,507
1358.85913085938,47,9,67,9,37.0859606952994,-1.06397124237994,520
1348.62487792969,46,11,70,16,37.1005439038497,-1.06397124237994,421
1292.28503417969,43,9,73,1,37.1255436899358,-1.06397124237994,448
1237.28686523438,46,10,75,4,37.1380435829789,-1.06397124237994,412
1184.77038574219,46,8,69,12,37.1588767380507,-1.06397124237994,374
1375.51306152344,48,10,58,18,37.2505426203665,-1.06397124237994,404
1195.56628417969,44,26,58,13,36.6130480751699,-1.06605459641642,495
1700.83264160156,45,22,58,17,36.6338812302417,-1.06605459641642,558
1799.92553710938,39,48,54,55,36.6526310698063,-1.06605459641642,585
1799.92553710938,39,48,54,55,36.6588810163279,-1.06605459641642,533
1835.91748046875,38,50,52,61,36.6672142783566,-1.06605459641642,520
1939.25085449219,36,40,53,24,36.6984640109643,-1.06605459641642,466
1877.77099609375,45,38,53,15,36.7484635831365,-1.06605459641642,469
1873.08557128906,47,34,54,19,36.7630467916868,-1.06605459641642,504
1873.08557128906,47,34,54,19,36.765130107194,-1.06605459641642,455
1864.52368164062,50,36,54,26,36.7692967382083,-1.06605459641642,448
1864.52368164062,50,36,54,26,36.7734633692227,-1.06605459641642,469
1834.08117675781,50,35,55,16,36.7880465777729,-1.06605459641642,511
1834.08117675781,50,35,55,16,36.7922132087873,-1.06605459641642,499
1799.81237792969,51,32,56,30,36.8067964173375,-1.06605459641642,499
1703.63720703125,49,32,57,22,36.8380461499452,-1.06605459641642,502
1694.32177734375,50,31,55,34,36.8484627274811,-1.06605459641642,526
1680.92150878906,51,30,57,21,36.8609626205242,-1.06605459641642,548
1629.02795410156,52,27,58,21,36.8963789841462,-1.06605459641642,532
1629.02795410156,52,27,58,21,36.9005456151606,-1.06605459641642,560
1573.51330566406,53,22,59,10,36.9192954547252,-1.06605459641642,586
1557.75305175781,52,24,58,34,36.9338786632754,-1.06605459641642,502
1524.01025390625,52,21,57,60,36.9442952408113,-1.06605459641642,471
