"annual_precip","land_elevation","occ","ph20","temp_annual_range","tree_cover","X","Y","k"
1369.92346191406,2406,34,61,18.5801372528076,14,35.9651369518723,-0.482715465838507,824
991.953247070312,1834,18,67,18.5849075317383,9,36.0838859358297,-0.482715465838507,1383
749.503601074219,1812,19,68,18.5242519378662,1,36.1422187700544,-0.482715465838507,1140
888.377563476562,1842,16,68,18.5171794891357,6,36.1818017647068,-0.482715465838507,1065
653.626525878906,1795,11,70,18.432014465332,8,36.2463845454556,-0.482715465838507,1058
700.141540527344,1913,15,70,18.4764194488525,1,36.2880508556161,-0.482715465838507,1276
731.673950195312,1900,18,70,18.4783134460449,3,36.2963841176482,-0.482715465838507,1166
960.49365234375,2008,17,68,18.5014171600342,25,36.3234672192525,-0.482715465838507,1251
914.789245605469,2089,20,65,18.4516754150391,36,36.3547169518728,-0.482715465838507,945
967.085510253906,2075,25,64,18.4187278747559,9,36.371383475937,-0.482715465838507,989
967.085510253906,2075,25,64,18.4187278747559,9,36.373466791445,-0.482715465838507,934
1103.33288574219,2453,37,56,18.4628524780273,25,35.5547237967916,-0.484798819875774,434
1073.73962402344,2430,39,57,18.4696350097656,18,35.5609737433157,-0.484798819875774,426
967.620910644531,2478,43,55,18.4573421478271,10,35.6297231550805,-0.484798819875774,417
972.0888671875,2535,35,58,18.4385452270508,51,35.6359731016045,-0.484798819875774,425
975.039672851562,2590,31,56,18.4137020111084,22,35.6859726737971,-0.484798819875774,402
995.740356445312,2676,30,57,18.3581027984619,20,35.7047225133693,-0.484798819875774,439
985.489501953125,2671,34,59,18.3470573425293,9,35.7193057219255,-0.484798819875774,414
972.841369628906,2715,45,56,18.3196678161621,12,35.7380555614977,-0.484798819875774,335
915.305114746094,2698,37,55,18.3154220581055,14,35.763055347594,-0.484798819875774,247
931.299377441406,2821,36,54,18.2174663543701,95,35.7776385561502,-0.484798819875774,274
931.299377441406,2821,36,54,18.2174663543701,95,35.7818051871662,-0.484798819875774,286
1185.01794433594,2932,41,56,18.0284271240234,97,35.8401380213909,-0.484798819875774,351
1469.3408203125,3012,51,54,17.9623775482178,93,35.8609711764711,-0.484798819875774,280
1469.3408203125,3012,51,54,17.9623775482178,93,35.8672211229952,-0.484798819875774,281
1536.27526855469,3036,53,54,17.9452972412109,87,35.8734710695193,-0.484798819875774,291
1546.18432617188,2955,67,57,18.0414810180664,89,35.8880542780755,-0.484798819875774,293
1419.35571289062,2743,48,54,18.2847423553467,59,35.9068041176477,-0.484798819875774,299
1355.4775390625,2215,20,69,18.7203712463379,12,36.0130532085569,-0.484798819875774,907
1345.50378417969,2137,20,71,18.7146873474121,14,36.023469786097,-0.484798819875774,964
1290.98388671875,2004,20,70,18.7115840911865,10,36.0463862566853,-0.484798819875774,983
1272.59899902344,1974,19,70,18.6974792480469,7,36.0526362032093,-0.484798819875774,1029
792.543884277344,1810,19,67,18.5500774383545,4,36.0984691443859,-0.484798819875774,1306
773.585754394531,1811,19,68,18.5400772094727,7,36.113052352942,-0.484798819875774,1026
759.242492675781,1809,20,68,18.5331497192383,8,36.1193022994661,-0.484798819875774,1192
748.251525878906,1809,18,68,18.5279483795166,1,36.1338855080223,-0.484798819875774,1028
749.503601074219,1812,19,68,18.5242519378662,1,36.1380521390383,-0.484798819875774,1165
811.69140625,1831,14,68,18.5212574005127,6,36.1609686096266,-0.484798819875774,1059
900.243713378906,1842,16,68,18.5107383728027,2,36.192218342247,-0.484798819875774,1079
808.117980957031,1824,13,67,18.4846439361572,0,36.2068015508031,-0.484798819875774,1182
755.596618652344,1816,12,68,18.4718608856201,0,36.2172181283432,-0.484798819875774,1253
608.532348632812,1790,15,68,18.4172382354736,2,36.2630510695198,-0.484798819875774,1176
731.673950195312,1900,18,70,18.4783134460449,3,36.2943008021401,-0.484798819875774,1217
807.600952148438,2012,14,72,18.5049114227295,13,36.3026340641722,-0.484798819875774,1124
944.816955566406,2018,14,72,18.4881649017334,3,36.3297171657765,-0.484798819875774,1233
905.58984375,2024,14,70,18.4844398498535,6,36.3380504278086,-0.484798819875774,1222
893.934753417969,2007,17,67,18.4782810211182,8,36.3484670053488,-0.484798819875774,1243
967.085510253906,2075,25,64,18.4187278747559,9,36.371383475937,-0.484798819875774,1069
1139.57421875,2416,38,57,18.4600563049316,46,35.5401405882354,-0.486882173913042,376
1103.33288574219,2453,37,56,18.4628524780273,25,35.5588904278077,-0.486882173913042,435
1073.73962402344,2430,39,57,18.4696350097656,18,35.5609737433157,-0.486882173913042,432
990.015441894531,2426,43,57,18.4816341400146,41,35.585973529412,-0.486882173913042,429
990.015441894531,2426,43,57,18.4816341400146,41,35.590140160428,-0.486882173913042,448
987.349182128906,2483,30,56,18.4695339202881,17,35.5963901069521,-0.486882173913042,446
982.598388671875,2510,47,56,18.461633682251,14,35.6130566310163,-0.486882173913042,419
973.4677734375,2474,45,55,18.4669132232666,17,35.6234732085564,-0.486882173913042,431
972.0888671875,2535,35,58,18.4385452270508,51,35.6380564171126,-0.486882173913042,450
987.311096191406,2609,28,57,18.4162712097168,13,35.671389465241,-0.486882173913042,434
984.282592773438,2624,32,57,18.3878040313721,26,35.6963892513372,-0.486882173913042,438
985.489501953125,2671,34,59,18.3470573425293,9,35.7193057219255,-0.486882173913042,409
985.489501953125,2671,34,59,18.3470573425293,9,35.7234723529416,-0.486882173913042,434
982.304138183594,2689,39,57,18.3309364318848,31,35.7318056149737,-0.486882173913042,396
906.734069824219,2700,35,55,18.3014450073242,66,35.7755552406422,-0.486882173913042,276
931.299377441406,2821,36,54,18.2174663543701,95,35.7776385561502,-0.486882173913042,284
1185.01794433594,2932,41,56,18.0284271240234,97,35.8380547058829,-0.486882173913042,370
1469.3408203125,3012,51,54,17.9623775482178,93,35.8609711764711,-0.486882173913042,277
1480.50402832031,2802,55,58,18.2808647155762,58,35.931803903744,-0.486882173913042,370
1443.74865722656,2537,42,58,18.5013008117676,15,35.9484704278081,-0.486882173913042,556
1347.02966308594,2282,23,67,18.6503009796143,9,35.9963866844927,-0.486882173913042,747
1355.4775390625,2215,20,69,18.7203712463379,12,36.0109698930489,-0.486882173913042,901
1345.50378417969,2137,20,71,18.7146873474121,14,36.025553101605,-0.486882173913042,981
1272.59899902344,1974,19,70,18.6974792480469,7,36.0568028342254,-0.486882173913042,1001
1223.57312011719,1899,20,70,18.6537647247314,8,36.0672194117655,-0.486882173913042,1213
773.585754394531,1811,19,68,18.5400772094727,7,36.110969037434,-0.486882173913042,1076
773.585754394531,1811,19,68,18.5400772094727,7,36.113052352942,-0.486882173913042,1154
759.242492675781,1809,20,68,18.5331497192383,8,36.1234689304822,-0.486882173913042,1197
888.377563476562,1842,16,68,18.5171794891357,6,36.1776351336908,-0.486882173913042,1067
888.377563476562,1842,16,68,18.5171794891357,6,36.1838850802149,-0.486882173913042,1034
808.117980957031,1824,13,67,18.4846439361572,0,36.2047182352951,-0.486882173913042,1195
755.596618652344,1816,12,68,18.4718608856201,0,36.2151348128352,-0.486882173913042,1240
715.841857910156,1800,12,68,18.4580173492432,6,36.2255513903753,-0.486882173913042,1121
621.763793945312,1814,17,68,18.4228477478027,5,36.2755509625679,-0.486882173913042,1119
666.170715332031,1885,18,70,18.4562149047852,5,36.279717593584,-0.486882173913042,1183
960.49365234375,2008,17,68,18.5014171600342,25,36.3255505347605,-0.486882173913042,1290
905.58984375,2024,14,70,18.4844398498535,6,36.3422170588247,-0.486882173913042,1199
914.789245605469,2089,20,65,18.4516754150391,36,36.3588835828889,-0.486882173913042,966
747.564697265625,1991,19,61,18.4248104095459,25,36.3942999465253,-0.486882173913042,959
1136.9755859375,2452,37,57,18.4538116455078,19,35.5318073262033,-0.488965527950309,381
1139.57421875,2416,38,57,18.4600563049316,46,35.5401405882354,-0.488965527950309,376
1118.82043457031,2426,49,57,18.4677925109863,25,35.5484738502675,-0.488965527950309,400
1030.65856933594,2447,36,57,18.4844532012939,37,35.5713903208558,-0.488965527950309,357
973.4677734375,2474,45,55,18.4669132232666,17,35.6234732085564,-0.488965527950309,432
972.0888671875,2535,35,58,18.4385452270508,51,35.6422230481286,-0.488965527950309,457
976.883605957031,2564,32,57,18.4332008361816,19,35.6443063636366,-0.488965527950309,445
979.448608398438,2571,29,56,18.4341735839844,12,35.6588895721928,-0.488965527950309,409
984.400695800781,2567,36,57,18.4306621551514,14,35.6651395187169,-0.488965527950309,452
987.311096191406,2609,28,57,18.4162712097168,13,35.673472780749,-0.488965527950309,434
984.282592773438,2624,32,57,18.3878040313721,26,35.6984725668453,-0.488965527950309,449
985.489501953125,2671,34,59,18.3470573425293,9,35.7234723529416,-0.488965527950309,443
985.489501953125,2671,34,59,18.3470573425293,9,35.7255556684496,-0.488965527950309,402
972.841369628906,2715,45,56,18.3196678161621,12,35.7422221925138,-0.488965527950309,379
957.488708496094,2709,37,57,18.3201637268066,81,35.7443055080218,-0.488965527950309,377
940.452026367188,2742,32,55,18.3054790496826,96,35.758888716578,-0.488965527950309,299
1469.3408203125,3012,51,54,17.9623775482178,93,35.8609711764711,-0.488965527950309,268
1469.3408203125,3012,51,54,17.9623775482178,93,35.8651378074872,-0.488965527950309,288
1492.85205078125,2820,68,57,18.1713714599609,88,35.9005541711236,-0.488965527950309,284
1419.35571289062,2743,48,54,18.2847423553467,59,35.9047208021396,-0.488965527950309,293
1386.21545410156,2713,45,56,18.325023651123,89,35.9151373796798,-0.488965527950309,302
1338.93408203125,2341,24,66,18.6137676239014,13,35.9818034759365,-0.488965527950309,757
1355.4775390625,2215,20,69,18.7203712463379,12,36.0130532085569,-0.488965527950309,921
1223.57312011719,1899,20,70,18.6537647247314,8,36.0672194117655,-0.488965527950309,1211
1129.10424804688,1866,19,68,18.6159496307373,9,36.0713860427816,-0.488965527950309,1296
1129.10424804688,1866,19,68,18.6159496307373,9,36.0755526737976,-0.488965527950309,1190
792.543884277344,1810,19,67,18.5500774383545,4,36.0984691443859,-0.488965527950309,1159
749.503601074219,1812,19,68,18.5242519378662,1,36.1401354545464,-0.488965527950309,1233
788.939880371094,1829,17,72,18.5237216949463,0,36.1547186631025,-0.488965527950309,908
808.117980957031,1824,13,67,18.4846439361572,0,36.2047182352951,-0.488965527950309,1153
755.596618652344,1816,12,68,18.4718608856201,0,36.2151348128352,-0.488965527950309,1208
670.517333984375,1799,12,69,18.441255569458,7,36.2401345989315,-0.488965527950309,1302
628.986999511719,1801,16,64,18.4258728027344,14,36.2526344919796,-0.488965527950309,1274
628.986999511719,1801,16,64,18.4258728027344,14,36.2547178074877,-0.488965527950309,1244
608.532348632812,1790,15,68,18.4172382354736,2,36.2630510695198,-0.488965527950309,1187
621.763793945312,1814,17,68,18.4228477478027,5,36.2713843315519,-0.488965527950309,1112
807.600952148438,2012,14,72,18.5049114227295,13,36.3068006951883,-0.488965527950309,1157
914.789245605469,2089,20,65,18.4516754150391,36,36.3526336363648,-0.488965527950309,1150
914.789245605469,2089,20,65,18.4516754150391,36,36.3568002673808,-0.488965527950309,930
914.789245605469,2089,20,65,18.4516754150391,36,36.3588835828889,-0.488965527950309,950
930.547668457031,2087,20,63,18.4318904876709,17,36.3651335294129,-0.488965527950309,971
1050.5048828125,2427,40,57,18.4824028015137,23,35.5609737433157,-0.491048881987576,443
1012.38482666016,2419,47,57,18.4980201721191,20,35.5693070053478,-0.491048881987576,371
1012.38482666016,2419,47,57,18.4980201721191,20,35.5755569518719,-0.491048881987576,371
978.994689941406,2436,37,57,18.4894008636475,14,35.585973529412,-0.491048881987576,417
973.690612792969,2490,44,55,18.4604949951172,13,35.6193065775404,-0.491048881987576,424
973.690612792969,2490,44,55,18.4604949951172,13,35.6213898930484,-0.491048881987576,425
973.690612792969,2490,44,55,18.4604949951172,13,35.6255565240644,-0.491048881987576,405
974.665466308594,2530,45,57,18.4465866088867,16,35.6401397326206,-0.491048881987576,449
977.113220214844,2542,41,57,18.4426345825195,43,35.6505563101607,-0.491048881987576,419
979.017456054688,2553,31,57,18.4414329528809,17,35.6547229411768,-0.491048881987576,403
979.017456054688,2553,31,57,18.4414329528809,17,35.6588895721928,-0.491048881987576,424
994.077941894531,2641,31,58,18.379825592041,25,35.7151390909095,-0.491048881987576,426
981.093322753906,2654,33,57,18.3706588745117,17,35.7255556684496,-0.491048881987576,399
1142.05725097656,2949,32,56,18.0600891113281,97,35.8380547058829,-0.491048881987576,384
1219.99438476562,2981,35,57,18.0279083251953,95,35.848471283423,-0.491048881987576,318
1416.95715332031,3001,43,54,17.9829769134521,97,35.8630544919792,-0.491048881987576,279
1559.83251953125,2988,69,57,17.9891719818115,34,35.8859709625674,-0.491048881987576,285
1559.83251953125,2988,69,57,17.9891719818115,34,35.8922209090915,-0.491048881987576,287
1428.26123046875,2746,41,58,18.2966728210449,46,35.9255539572199,-0.491048881987576,353
1482.39306640625,2668,50,59,18.3550128936768,14,35.9401371657761,-0.491048881987576,454
1342.21984863281,2326,27,67,18.6225261688232,14,35.9901367379686,-0.491048881987576,753
1341.41455078125,2304,23,67,18.6370964050293,12,36.0005533155087,-0.491048881987576,787
1343.65270996094,2175,25,72,18.72287940979,11,36.021386470589,-0.491048881987576,990
1282.53796386719,2027,20,71,18.7039661407471,16,36.0443029411772,-0.491048881987576,1046
773.544616699219,1816,18,68,18.5455074310303,6,36.1255522459902,-0.491048881987576,1081
766.072937011719,1817,19,68,18.54026222229,6,36.1276355614982,-0.491048881987576,1032
763.648376464844,1817,19,68,18.5354480743408,1,36.1359688235303,-0.491048881987576,1190
763.648376464844,1817,19,68,18.5354480743408,1,36.1422187700544,-0.491048881987576,1228
786.585144042969,1830,16,68,18.5271549224854,6,36.1672185561507,-0.491048881987576,1090
841.117980957031,1843,18,68,18.5232620239258,6,36.1776351336908,-0.491048881987576,1169
841.117980957031,1843,18,68,18.5232620239258,6,36.1818017647068,-0.491048881987576,1022
831.615966796875,1835,15,67,18.5082340240479,6,36.194301657755,-0.491048881987576,1100
792.007751464844,1835,13,66,18.49782371521,5,36.2026349197871,-0.491048881987576,1056
708.092712402344,1822,13,65,18.4711780548096,12,36.2338846524074,-0.491048881987576,1093
641.553405761719,1826,14,64,18.4465942382812,15,36.2630510695198,-0.491048881987576,1204
688.840515136719,1889,16,69,18.4725284576416,8,36.2776342780759,-0.491048881987576,1173
688.840515136719,1889,16,69,18.4725284576416,8,36.2838842246,-0.491048881987576,1172
816.645141601562,1980,15,74,18.5168781280518,1,36.3088840106963,-0.491048881987576,1182
921.494689941406,2018,14,72,18.5234127044678,3,36.3109673262043,-0.491048881987576,1148
988.025024414062,2004,16,71,18.5178623199463,8,36.3234672192525,-0.491048881987576,1286
913.677429199219,2003,17,72,18.5059242248535,3,36.3380504278086,-0.491048881987576,1196
913.677429199219,2003,17,72,18.5059242248535,3,36.3401337433167,-0.491048881987576,1174
857.936584472656,1996,19,69,18.4998321533203,17,36.3443003743327,-0.491048881987576,1154
906.047546386719,2059,23,63,18.4338645935059,10,36.373466791445,-0.491048881987576,969
1070.65563964844,2382,38,57,18.4836292266846,16,35.5484738502675,-0.493132236024843,395
978.994689941406,2436,37,57,18.4894008636475,14,35.585973529412,-0.493132236024843,397
976.492065429688,2455,38,56,18.4707374572754,13,35.6130566310163,-0.493132236024843,408
979.017456054688,2553,31,57,18.4414329528809,17,35.6588895721928,-0.493132236024843,428
982.483947753906,2586,32,57,18.4398155212402,15,35.6672228342249,-0.493132236024843,443
988.55859375,2592,30,56,18.4228935241699,13,35.6838893582891,-0.493132236024843,405
981.093322753906,2654,33,57,18.3706588745117,17,35.7255556684496,-0.493132236024843,410
971.531616210938,2698,34,57,18.3542079925537,11,35.7297222994656,-0.493132236024843,396
954.158081054688,2670,36,57,18.3541717529297,41,35.7422221925138,-0.493132236024843,366
898.442260742188,2703,32,55,18.3420505523682,72,35.763055347594,-0.493132236024843,315
970.48046875,2842,26,57,18.1758422851562,14,35.7859718181823,-0.493132236024843,283
970.48046875,2842,26,57,18.1758422851562,14,35.7880551336903,-0.493132236024843,273
1142.05725097656,2949,32,56,18.0600891113281,97,35.8380547058829,-0.493132236024843,389
1428.26123046875,2746,41,58,18.2966728210449,46,35.9255539572199,-0.493132236024843,356
1482.39306640625,2668,50,59,18.3550128936768,14,35.9401371657761,-0.493132236024843,462
1405.06652832031,2496,34,61,18.5422592163086,11,35.9568036898402,-0.493132236024843,540
1371.69519042969,2450,34,61,18.5697250366211,9,35.9651369518723,-0.493132236024843,663
1326.73754882812,2128,25,71,18.713306427002,10,36.0318030481291,-0.493132236024843,957
1300.34765625,2027,21,70,18.7039279937744,12,36.0380529946532,-0.493132236024843,1060
1300.34765625,2027,21,70,18.7039279937744,12,36.0401363101612,-0.493132236024843,1042
1263.84252929688,1963,19,71,18.7018375396729,9,36.0547195187174,-0.493132236024843,976
1263.84252929688,1963,19,71,18.7018375396729,9,36.0588861497334,-0.493132236024843,1003
1016.16564941406,1845,19,68,18.6013774871826,19,36.0838859358297,-0.493132236024843,1332
781.400390625,1817,21,67,18.5514869689941,7,36.113052352942,-0.493132236024843,1246
766.072937011719,1817,19,68,18.54026222229,6,36.1338855080223,-0.493132236024843,1204
763.648376464844,1817,19,68,18.5354480743408,1,36.1380521390383,-0.493132236024843,1185
776.145935058594,1829,16,71,18.5301055908203,0,36.1568019786105,-0.493132236024843,981
853.455078125,1842,16,69,18.5176162719727,7,36.1880517112309,-0.493132236024843,1048
831.615966796875,1835,15,67,18.5082340240479,6,36.198468288771,-0.493132236024843,1158
757.369384765625,1828,12,68,18.4879932403564,3,36.2151348128352,-0.493132236024843,1158
708.092712402344,1822,13,65,18.4711780548096,12,36.2297180213914,-0.493132236024843,1063
708.092712402344,1822,13,65,18.4711780548096,12,36.2318013368994,-0.493132236024843,1089
674.479125976562,1831,22,68,18.4571323394775,39,36.2547178074877,-0.493132236024843,1212
648.596618652344,1819,15,68,18.4454135894775,2,36.2693010160438,-0.493132236024843,1074
738.660583496094,1901,26,69,18.4882278442383,1,36.2963841176482,-0.493132236024843,1184
738.660583496094,1901,26,69,18.4882278442383,1,36.2984674331562,-0.493132236024843,1203
816.645141601562,1980,15,74,18.5168781280518,1,36.3047173796802,-0.493132236024843,1088
988.025024414062,2004,16,71,18.5178623199463,8,36.3193005882364,-0.493132236024843,1207
974.466247558594,2012,16,74,18.5090484619141,3,36.3276338502685,-0.493132236024843,1202
913.677429199219,2003,17,72,18.5059242248535,3,36.3380504278086,-0.493132236024843,1245
838.221008300781,2001,21,64,18.4833316802979,5,36.3526336363648,-0.493132236024843,1157
838.221008300781,2001,21,64,18.4833316802979,5,36.3568002673808,-0.493132236024843,1073
851.785583496094,2040,24,62,18.4546813964844,9,36.3609668983969,-0.493132236024843,993
906.047546386719,2059,23,63,18.4338645935059,10,36.3755501069531,-0.493132236024843,920
953.799377441406,2107,18,66,18.416805267334,9,36.3776334224611,-0.493132236024843,915
872.2705078125,2052,17,67,18.4193744659424,13,36.3859666844932,-0.493132236024843,909
976.492065429688,2455,38,56,18.4707374572754,13,35.6172232620323,-0.49521559006211,402
973.690612792969,2490,44,55,18.4604949951172,13,35.6213898930484,-0.49521559006211,384
972.1083984375,2538,32,56,18.4512195587158,19,35.6276398395725,-0.49521559006211,438
984.65576171875,2587,47,57,18.433765411377,12,35.6693061497329,-0.49521559006211,427
984.65576171875,2587,47,57,18.433765411377,12,35.675556096257,-0.49521559006211,414
1010.42858886719,2650,29,56,18.3748569488525,10,35.7047225133693,-0.49521559006211,412
1010.42858886719,2650,29,56,18.3748569488525,10,35.7068058288774,-0.49521559006211,421
981.093322753906,2654,33,57,18.3706588745117,17,35.7213890374335,-0.49521559006211,404
971.531616210938,2698,34,57,18.3542079925537,11,35.7276389839576,-0.49521559006211,430
935.772644042969,2677,36,56,18.3498249053955,11,35.7463888235298,-0.49521559006211,335
898.442260742188,2703,32,55,18.3420505523682,72,35.7672219786101,-0.49521559006211,288
902.208374023438,2710,35,53,18.3068199157715,97,35.7734719251341,-0.49521559006211,278
1219.99438476562,2981,35,57,18.0279083251953,95,35.846387967915,-0.49521559006211,354
1416.95715332031,3001,43,54,17.9829769134521,97,35.8651378074872,-0.49521559006211,290
1550.8837890625,3027,57,55,17.9577617645264,97,35.8797210160434,-0.49521559006211,304
1559.83251953125,2988,69,57,17.9891719818115,34,35.8922209090915,-0.49521559006211,296
1341.41455078125,2304,23,67,18.6370964050293,12,35.9963866844927,-0.49521559006211,800
1341.41455078125,2304,23,67,18.6370964050293,12,36.0005533155087,-0.49521559006211,846
1343.65270996094,2175,25,72,18.72287940979,11,36.019303155081,-0.49521559006211,959
1343.65270996094,2175,25,72,18.72287940979,11,36.025553101605,-0.49521559006211,932
1326.73754882812,2128,25,71,18.713306427002,10,36.0276364171131,-0.49521559006211,953
781.400390625,1817,21,67,18.5514869689941,7,36.110969037434,-0.49521559006211,1243
773.544616699219,1816,18,68,18.5455074310303,6,36.1193022994661,-0.49521559006211,1231
768.126403808594,1821,19,68,18.5321617126465,0,36.1463854010704,-0.49521559006211,1076
809.694519042969,1836,16,68,18.5252265930176,4,36.1755518181828,-0.49521559006211,1288
792.007751464844,1835,13,66,18.49782371521,5,36.2068015508031,-0.49521559006211,1122
706.663208007812,1821,14,66,18.4654712677002,9,36.2484678609636,-0.49521559006211,1228
648.596618652344,1819,15,68,18.4454135894775,2,36.2734676470599,-0.49521559006211,1026
688.840515136719,1889,16,69,18.4725284576416,8,36.2838842246,-0.49521559006211,1208
738.660583496094,1901,26,69,18.4882278442383,1,36.3005507486642,-0.49521559006211,1112
816.645141601562,1980,15,74,18.5168781280518,1,36.3047173796802,-0.49521559006211,1042
816.645141601562,1980,15,74,18.5168781280518,1,36.3068006951883,-0.49521559006211,1070
988.025024414062,2004,16,71,18.5178623199463,8,36.3234672192525,-0.49521559006211,1189
857.936584472656,1996,19,69,18.4998321533203,17,36.3463836898407,-0.49521559006211,1234
851.785583496094,2040,24,62,18.4546813964844,9,36.3651335294129,-0.49521559006211,1031
953.799377441406,2107,18,66,18.416805267334,9,36.3776334224611,-0.49521559006211,954
953.799377441406,2107,18,66,18.416805267334,9,36.3797167379691,-0.49521559006211,1019
1070.65563964844,2382,38,57,18.4836292266846,16,35.5463905347595,-0.497298944099377,364
1073.03442382812,2430,37,57,18.4735279083252,32,35.5526404812836,-0.497298944099377,410
1050.5048828125,2427,40,57,18.4824028015137,23,35.5672236898398,-0.497298944099377,365
1012.38482666016,2419,47,57,18.4980201721191,20,35.5755569518719,-0.497298944099377,374
987.782531738281,2445,49,57,18.4958076477051,22,35.5818068983959,-0.497298944099377,386
977.061828613281,2426,33,58,18.4874477386475,15,35.6005567379681,-0.497298944099377,391
976.492065429688,2455,38,56,18.4707374572754,13,35.6151399465243,-0.497298944099377,408
979.017456054688,2553,31,57,18.4414329528809,17,35.6568062566848,-0.497298944099377,401
982.483947753906,2586,32,57,18.4398155212402,15,35.6609728877008,-0.497298944099377,440
982.483947753906,2586,32,57,18.4398155212402,15,35.6651395187169,-0.497298944099377,410
984.65576171875,2587,47,57,18.433765411377,12,35.673472780749,-0.497298944099377,411
1014.9140625,2668,32,57,18.3811893463135,23,35.6984725668453,-0.497298944099377,452
981.093322753906,2654,33,57,18.3706588745117,17,35.7234723529416,-0.497298944099377,415
981.093322753906,2654,33,57,18.3706588745117,17,35.7255556684496,-0.497298944099377,430
935.772644042969,2677,36,56,18.3498249053955,11,35.7443055080218,-0.497298944099377,371
935.772644042969,2677,36,56,18.3498249053955,11,35.7463888235298,-0.497298944099377,340
970.48046875,2842,26,57,18.1758422851562,14,35.7859718181823,-0.497298944099377,260
1416.95715332031,3001,43,54,17.9829769134521,97,35.8672211229952,-0.497298944099377,278
1501.08996582031,3025,50,54,17.9645385742188,98,35.8713877540113,-0.497298944099377,292
1501.08996582031,3025,50,54,17.9645385742188,98,35.8755543850273,-0.497298944099377,289
1456.39196777344,2765,60,56,18.241870880127,91,35.9068041176477,-0.497298944099377,291
1404.99670410156,2741,60,58,18.3002433776855,42,35.9130540641717,-0.497298944099377,351
1405.06652832031,2496,34,61,18.5422592163086,11,35.9547203743322,-0.497298944099377,529
1371.69519042969,2450,34,61,18.5697250366211,9,35.9630536363643,-0.497298944099377,612
1348.63659667969,2390,29,65,18.6014633178711,10,35.9818034759365,-0.497298944099377,696
1342.21984863281,2326,27,67,18.6225261688232,14,35.9922200534767,-0.497298944099377,750
1341.41455078125,2304,23,67,18.6370964050293,12,35.9963866844927,-0.497298944099377,801
1350.287109375,2239,23,70,18.7172698974609,15,36.0109698930489,-0.497298944099377,894
1343.65270996094,2175,25,72,18.72287940979,11,36.023469786097,-0.497298944099377,964
1263.84252929688,1963,19,71,18.7018375396729,9,36.0568028342254,-0.497298944099377,962
1221.08190917969,1895,20,71,18.6660766601562,8,36.0609694652414,-0.497298944099377,1030
1141.75732421875,1871,18,70,18.6316204071045,6,36.0713860427816,-0.497298944099377,1148
1016.16564941406,1845,19,68,18.6013774871826,19,36.0818026203217,-0.497298944099377,1130
768.126403808594,1821,19,68,18.5321617126465,0,36.1505520320865,-0.497298944099377,1039
776.145935058594,1829,16,71,18.5301055908203,0,36.1568019786105,-0.497298944099377,1068
757.369384765625,1828,12,68,18.4879932403564,3,36.2109681818192,-0.497298944099377,1017
729.998168945312,1833,13,65,18.479793548584,11,36.2193014438513,-0.497298944099377,1047
729.998168945312,1833,13,65,18.479793548584,11,36.2255513903753,-0.497298944099377,1097
641.553405761719,1826,14,64,18.4465942382812,15,36.2609677540117,-0.497298944099377,1207
921.494689941406,2018,14,72,18.5234127044678,3,36.3151339572204,-0.497298944099377,1149
988.025024414062,2004,16,71,18.5178623199463,8,36.3213839037444,-0.497298944099377,1133
988.025024414062,2004,16,71,18.5178623199463,8,36.3234672192525,-0.497298944099377,1157
838.221008300781,2001,21,64,18.4833316802979,5,36.3547169518728,-0.497298944099377,1294
906.047546386719,2059,23,63,18.4338645935059,10,36.373466791445,-0.497298944099377,1013
872.2705078125,2052,17,67,18.4193744659424,13,36.3880500000012,-0.497298944099377,933
1055.38696289062,2371,45,57,18.4931335449219,22,35.5422239037435,-0.499382298136644,363
1031.18933105469,2385,49,58,18.4937381744385,14,35.5609737433157,-0.499382298136644,410
986.846923828125,2444,50,56,18.4905261993408,34,35.5797235828879,-0.499382298136644,378
978.211547851562,2489,35,58,18.4596519470215,29,35.6297231550805,-0.499382298136644,452
985.34375,2509,34,57,18.4516181945801,22,35.6422230481286,-0.499382298136644,411
1027.48168945312,2615,35,57,18.4049110412598,14,35.6943059358292,-0.499382298136644,414
983.6494140625,2644,32,57,18.4043006896973,13,35.7109724598934,-0.499382298136644,427
971.883117675781,2656,30,57,18.3925933837891,23,35.7213890374335,-0.499382298136644,421
955.644470214844,2663,35,57,18.3874225616455,15,35.7297222994656,-0.499382298136644,444
933.999572753906,2670,34,58,18.38623046875,11,35.7422221925138,-0.499382298136644,368
918.075561523438,2659,35,57,18.3744049072266,12,35.7443055080218,-0.499382298136644,357
1542.00305175781,2907,66,57,18.0688934326172,47,35.8963875401075,-0.499382298136644,282
1427.88427734375,2756,48,58,18.3000583648682,56,35.9255539572199,-0.499382298136644,339
1447.1748046875,2580,43,57,18.47216796875,16,35.9505537433162,-0.499382298136644,540
1407.27197265625,2517,34,60,18.5343475341797,15,35.9526370588242,-0.499382298136644,542
1377.84033203125,2467,35,60,18.5616302490234,11,35.9630536363643,-0.499382298136644,605
1336.822265625,2246,26,69,18.7158336639404,13,36.0172198395729,-0.499382298136644,929
1336.41906738281,2173,26,70,18.728588104248,13,36.019303155081,-0.499382298136644,939
1324.08056640625,2162,23,72,18.7206211090088,10,36.0297197326211,-0.499382298136644,904
1278.24670410156,2009,21,72,18.7073135375977,12,36.0443029411772,-0.499382298136644,1033
796.43505859375,1826,20,71,18.5699367523193,5,36.1026357754019,-0.499382298136644,1188
