"annual_precip","land_cover","land_elevation","occ","ph20","sand","silt","tree_cover","X","Y","mg"
987.910705566406,120,2011,9,68,32,26,13,36.0463862566853,-0.238963043478261,646
1067.07141113281,120,2067,10,70,35,25,13,36.0651360962575,-0.238963043478261,656
1067.07141113281,120,2067,10,70,35,25,13,36.0672194117655,-0.238963043478261,623
1227.72033691406,10,2198,38,61,33,26,30,36.0901358823538,-0.238963043478261,453
760.428894042969,10,1965,24,68,30,24,12,36.1526353475945,-0.238963043478261,568
804.6044921875,10,2354,34,56,30,27,19,36.2172181283432,-0.238963043478261,447
810.018310546875,10,2374,27,57,31,27,24,36.2234680748673,-0.238963043478261,466
810.018310546875,10,2374,27,57,31,27,24,36.2255513903753,-0.238963043478261,471
828.700744628906,10,2469,35,56,30,28,17,36.2380512834235,-0.238963043478261,471
1205.40051269531,10,2625,47,56,34,26,75,35.6588895721928,-0.241046397515528,365
1602.18957519531,10,2761,28,58,32,29,8,35.6693061497329,-0.241046397515528,355
1650.08264160156,10,2664,24,60,30,30,15,35.6901393048132,-0.241046397515528,342
1607.365234375,10,2583,44,58,29,29,11,35.7088891443854,-0.241046397515528,332
1495.73950195312,10,2448,32,59,30,28,64,35.7422221925138,-0.241046397515528,260
1486.14868164062,10,2428,38,58,29,28,25,35.7505554545459,-0.241046397515528,279
1462.48864746094,10,2346,40,60,29,29,10,35.763055347594,-0.241046397515528,281
1394.49645996094,10,2251,27,60,29,28,26,35.7838885026743,-0.241046397515528,340
1367.37072753906,10,2257,29,62,30,28,8,35.7880551336903,-0.241046397515528,316
1336.63525390625,10,2200,34,61,30,29,15,35.7984717112304,-0.241046397515528,397
1300.9091796875,10,2151,27,61,29,29,37,35.8047216577545,-0.241046397515528,414
1300.9091796875,10,2151,27,61,29,29,37,35.8068049732625,-0.241046397515528,415
1040.86938476562,10,1986,19,69,31,29,9,35.852637914439,-0.241046397515528,716
877.350830078125,10,1975,15,70,30,26,15,35.8880542780755,-0.241046397515528,699
1242.52197265625,10,2027,18,71,28,29,6,35.9984700000007,-0.241046397515528,502
1193.9501953125,10,2018,18,72,28,28,13,36.0088865775408,-0.241046397515528,505
1051.52355957031,120,2005,10,68,32,26,14,36.0463862566853,-0.241046397515528,647
1051.52355957031,120,2005,10,68,32,26,14,36.0505528877013,-0.241046397515528,692
1071.4619140625,120,2036,11,68,33,25,10,36.0568028342254,-0.241046397515528,716
1076.97021484375,10,1931,12,68,35,25,1,36.1172189839581,-0.241046397515528,684
819.61572265625,10,1910,18,67,31,24,9,36.1276355614982,-0.241046397515528,639
819.61572265625,10,1910,18,67,31,24,9,36.1318021925143,-0.241046397515528,574
779.026733398438,10,2370,27,56,30,26,19,36.2151348128352,-0.241046397515528,463
792.362915039062,10,2365,28,57,30,26,36,36.2193014438513,-0.241046397515528,468
807.265502929688,10,2431,30,56,30,28,12,36.2380512834235,-0.241046397515528,481
1423.09753417969,10,2713,36,58,34,27,14,35.6651395187169,-0.243129751552795,367
1602.18957519531,10,2761,28,58,32,29,8,35.671389465241,-0.243129751552795,327
1602.18957519531,10,2761,28,58,32,29,8,35.673472780749,-0.243129751552795,322
1657.70825195312,10,2714,30,58,29,31,12,35.6818060427811,-0.243129751552795,366
1486.14868164062,10,2428,38,58,29,28,25,35.7443055080218,-0.243129751552795,264
1486.14868164062,10,2428,38,58,29,28,25,35.7484721390378,-0.243129751552795,257
1486.14868164062,10,2428,38,58,29,28,25,35.7505554545459,-0.243129751552795,283
1475.89208984375,10,2366,44,59,29,28,16,35.7568054010699,-0.243129751552795,276
1394.49645996094,10,2251,27,60,29,28,26,35.7838885026743,-0.243129751552795,342
1040.86938476562,10,1986,19,69,31,29,9,35.8547212299471,-0.243129751552795,695
967.780639648438,10,1976,16,70,30,28,10,35.8609711764711,-0.243129751552795,721
967.780639648438,10,1976,16,70,30,28,10,35.8630544919792,-0.243129751552795,712
1248.44519042969,10,2074,20,71,28,29,9,35.9713868983964,-0.243129751552795,499
1281.54077148438,10,2071,19,70,27,28,17,35.9776368449205,-0.243129751552795,474
1280.7060546875,10,2058,18,69,27,28,14,35.9859701069526,-0.243129751552795,462
1280.7060546875,10,2058,18,69,27,28,14,35.9901367379686,-0.243129751552795,471
1242.52197265625,10,2027,18,71,28,29,6,36.0005533155087,-0.243129751552795,494
1139.49768066406,10,2039,20,66,29,29,9,36.021386470589,-0.243129751552795,490
1083.66906738281,10,2033,19,62,28,29,26,36.0318030481291,-0.243129751552795,530
1071.4619140625,120,2036,11,68,33,25,10,36.0568028342254,-0.243129751552795,709
1199.55725097656,10,2137,33,62,33,27,18,36.0838859358297,-0.243129751552795,463
1306.13500976562,10,2242,38,62,29,28,40,36.0880525668458,-0.243129751552795,471
1245.64196777344,10,2053,15,67,32,25,7,36.106802406418,-0.243129751552795,559
909.240356445312,10,1912,17,68,32,25,14,36.1213856149741,-0.243129751552795,683
760.44384765625,10,1947,22,66,30,25,11,36.1526353475945,-0.243129751552795,568
724.106201171875,10,2015,25,59,31,24,10,36.1797184491988,-0.243129751552795,594
807.265502929688,10,2431,30,56,30,28,12,36.2380512834235,-0.243129751552795,530
1423.09753417969,10,2713,36,58,34,27,14,35.6609728877008,-0.245213105590062,370
1423.09753417969,10,2713,36,58,34,27,14,35.6630562032089,-0.245213105590062,378
1607.365234375,10,2583,44,58,29,29,11,35.7047225133693,-0.245213105590062,368
1607.365234375,10,2583,44,58,29,29,11,35.7068058288774,-0.245213105590062,371
1486.14868164062,10,2428,38,58,29,28,25,35.7505554545459,-0.245213105590062,276
1462.48864746094,10,2346,40,60,29,29,10,35.765138663102,-0.245213105590062,275
1462.48864746094,10,2346,40,60,29,29,10,35.7672219786101,-0.245213105590062,267
1432.90209960938,10,2305,26,61,30,28,11,35.7734719251341,-0.245213105590062,259
1300.9091796875,10,2151,27,61,29,29,37,35.8068049732625,-0.245213105590062,418
1040.86938476562,10,1986,19,69,31,29,9,35.8547212299471,-0.245213105590062,676
967.780639648438,10,1976,16,70,30,28,10,35.8651378074872,-0.245213105590062,725
923.560607910156,10,1974,17,72,30,27,10,35.8713877540113,-0.245213105590062,782
872.383605957031,10,1979,19,70,30,26,6,35.8984708556156,-0.245213105590062,771
938.173217773438,10,2016,18,69,31,29,7,35.9130540641717,-0.245213105590062,595
980.213623046875,10,2038,17,70,29,29,8,35.9255539572199,-0.245213105590062,579
1011.08374023438,10,2044,18,71,30,30,6,35.9276372727279,-0.245213105590062,578
1040.95361328125,10,2051,19,72,29,29,11,35.9401371657761,-0.245213105590062,557
1139.49768066406,10,2039,20,66,29,29,9,36.025553101605,-0.245213105590062,514
1047.3193359375,10,2000,11,68,30,28,15,36.0380529946532,-0.245213105590062,651
1047.3193359375,10,2000,11,68,30,28,15,36.0401363101612,-0.245213105590062,668
1051.52355957031,120,2005,10,68,32,26,14,36.0443029411772,-0.245213105590062,648
1081.93176269531,120,2049,11,68,33,25,12,36.0651360962575,-0.245213105590062,632
1199.55725097656,10,2137,33,62,33,27,18,36.0838859358297,-0.245213105590062,444
1245.64196777344,10,2053,15,67,32,25,7,36.1047190909099,-0.245213105590062,535
1076.97021484375,10,1931,12,68,35,25,1,36.110969037434,-0.245213105590062,810
909.240356445312,10,1912,17,68,32,25,14,36.1255522459902,-0.245213105590062,684
760.44384765625,10,1947,22,66,30,25,11,36.1526353475945,-0.245213105590062,560
724.106201171875,10,2015,25,59,31,24,10,36.1797184491988,-0.245213105590062,582
722.10009765625,10,2067,25,58,32,24,16,36.1880517112309,-0.245213105590062,543
792.362915039062,10,2365,28,57,30,26,36,36.2255513903753,-0.245213105590062,489
807.265502929688,10,2431,30,56,30,28,12,36.2422179144395,-0.245213105590062,561
1657.70825195312,10,2714,30,58,29,31,12,35.6818060427811,-0.24729645962733,341
1632.39147949219,10,2647,28,59,30,30,35,35.7005558823533,-0.24729645962733,375
1573.98168945312,10,2529,35,58,30,29,11,35.7130557754014,-0.24729645962733,376
1495.73950195312,10,2448,32,59,30,28,64,35.7359722459897,-0.24729645962733,375
1495.73950195312,10,2448,32,59,30,28,64,35.7422221925138,-0.24729645962733,297
1486.14868164062,10,2428,38,58,29,28,25,35.7463888235298,-0.24729645962733,272
1336.63525390625,10,2200,34,61,30,29,15,35.7943050802144,-0.24729645962733,374
1267.61669921875,10,2115,20,69,30,30,8,35.8276381283428,-0.24729645962733,499
1125.00500488281,10,2017,21,68,30,28,14,35.846387967915,-0.24729645962733,557
1040.86938476562,10,1986,19,69,31,29,9,35.8568045454551,-0.24729645962733,594
967.780639648438,10,1976,16,70,30,28,10,35.8630544919792,-0.24729645962733,661
967.780639648438,10,1976,16,70,30,28,10,35.8651378074872,-0.24729645962733,677
1194.77856445312,10,2071,19,71,28,29,10,35.9609703208563,-0.24729645962733,553
1194.77856445312,10,2071,19,71,28,29,10,35.9630536363643,-0.24729645962733,548
1280.7060546875,10,2058,18,69,27,28,14,35.9880534224606,-0.24729645962733,476
1242.52197265625,10,2027,18,71,28,29,6,35.9963866844927,-0.24729645962733,487
1242.52197265625,10,2027,18,71,28,29,6,35.9984700000007,-0.24729645962733,488
1193.9501953125,10,2018,18,72,28,28,13,36.0068032620328,-0.24729645962733,502
1047.3193359375,10,2000,11,68,30,28,15,36.0401363101612,-0.24729645962733,659
1109.27392578125,120,2036,17,67,34,25,28,36.0713860427816,-0.24729645962733,605
1199.55725097656,10,2137,33,62,33,27,18,36.0818026203217,-0.24729645962733,479
1330.89587402344,10,2221,20,65,28,27,11,36.0984691443859,-0.24729645962733,411
1245.64196777344,10,2053,15,67,32,25,7,36.1047190909099,-0.24729645962733,613
789.317504882812,10,1922,18,68,30,24,10,36.1401354545464,-0.24729645962733,588
747.470336914062,10,1965,25,66,31,24,14,36.1609686096266,-0.24729645962733,472
733.640869140625,10,1984,26,63,31,24,12,36.1693018716587,-0.24729645962733,556
724.106201171875,10,2015,25,59,31,24,10,36.1818017647068,-0.24729645962733,597
787.072692871094,10,2361,29,56,32,27,16,36.2338846524074,-0.24729645962733,499
1237.60925292969,10,2686,51,56,35,26,33,35.6547229411768,-0.249379813664597,330
1438.55871582031,10,2700,42,55,34,27,16,35.6609728877008,-0.249379813664597,367
1438.55871582031,10,2700,42,55,34,27,16,35.6630562032089,-0.249379813664597,365
1639.19189453125,10,2684,33,59,29,31,6,35.6838893582891,-0.249379813664597,349
1621.919921875,10,2623,38,57,31,30,27,35.7005558823533,-0.249379813664597,376
1565.59741210938,10,2534,52,60,30,28,97,35.7151390909095,-0.249379813664597,362
1519.43884277344,10,2512,20,61,28,29,11,35.7255556684496,-0.249379813664597,382
1459.05627441406,10,2463,17,63,32,29,5,35.7359722459897,-0.249379813664597,398
1457.501953125,10,2465,16,64,31,28,8,35.7505554545459,-0.249379813664597,260
1463.44396972656,10,2416,43,58,30,28,13,35.758888716578,-0.249379813664597,280
1386.71606445312,10,2307,31,61,30,29,16,35.7838885026743,-0.249379813664597,340
1328.71923828125,10,2192,28,62,28,31,47,35.8151382352946,-0.249379813664597,433
1277.79724121094,10,2091,19,72,29,28,14,35.9693035828884,-0.249379813664597,523
1156.55310058594,10,2002,19,70,30,28,21,36.0109698930489,-0.249379813664597,508
1195.41320800781,10,2142,34,62,31,27,47,36.0713860427816,-0.249379813664597,587
1328.42004394531,10,2211,30,59,29,27,46,36.0880525668458,-0.249379813664597,433
1200.67553710938,10,2024,15,67,33,24,6,36.108885721926,-0.249379813664597,959
1022.11975097656,10,1896,18,69,35,25,10,36.1151356684501,-0.249379813664597,813
772.783508300781,10,1920,19,67,30,24,13,36.1484687165784,-0.249379813664597,578
772.756591796875,10,2331,32,58,30,27,16,36.2338846524074,-0.249379813664597,515
1237.60925292969,10,2686,51,56,35,26,33,35.6547229411768,-0.251463167701864,324
1237.60925292969,10,2686,51,56,35,26,33,35.6588895721928,-0.251463167701864,308
1593.11535644531,10,2739,28,58,31,30,9,35.671389465241,-0.251463167701864,335
1601.18041992188,10,2580,39,58,30,29,57,35.7088891443854,-0.251463167701864,360
1565.59741210938,10,2534,52,60,30,28,97,35.7151390909095,-0.251463167701864,355
1479.37573242188,10,2471,15,66,30,30,7,35.7276389839576,-0.251463167701864,385
1479.37573242188,10,2471,15,66,30,30,7,35.7338889304817,-0.251463167701864,479
1457.01953125,10,2399,38,58,29,30,13,35.7672219786101,-0.251463167701864,295
1325.64184570312,10,2185,25,66,28,31,0,35.8193048663107,-0.251463167701864,455
1242.71276855469,10,2089,24,66,30,30,21,35.8422213368989,-0.251463167701864,494
1173.68957519531,10,2080,19,66,29,29,11,35.8443046524069,-0.251463167701864,501
941.54150390625,10,2000,16,70,31,29,7,35.8734710695193,-0.251463167701864,760
893.479187011719,10,2004,20,71,29,27,9,35.8963875401075,-0.251463167701864,666
1014.13201904297,10,2064,16,70,32,30,6,35.9130540641717,-0.251463167701864,691
1163.48413085938,10,2083,20,71,28,29,11,35.9588870053483,-0.251463167701864,531
1277.79724121094,10,2091,19,72,29,28,14,35.9755535294125,-0.251463167701864,465
1136.40466308594,120,2111,16,68,29,27,19,36.0463862566853,-0.251463167701864,607
1147.68530273438,120,2130,15,64,30,26,15,36.0526362032093,-0.251463167701864,589
1147.68530273438,120,2130,15,64,30,26,15,36.0547195187174,-0.251463167701864,630
1155.33557128906,10,2114,23,60,30,27,56,36.0630527807495,-0.251463167701864,561
1195.41320800781,10,2142,34,62,31,27,47,36.0693027272735,-0.251463167701864,569
1271.05395507812,90,2236,40,62,30,28,77,36.0776359893056,-0.251463167701864,518
1328.42004394531,10,2211,30,59,29,27,46,36.0922191978618,-0.251463167701864,407
1200.67553710938,10,2024,15,67,33,24,6,36.1026357754019,-0.251463167701864,518
865.682006835938,10,1895,18,68,31,25,10,36.1213856149741,-0.251463167701864,767
782.810302734375,10,1910,17,66,31,25,9,36.1422187700544,-0.251463167701864,616
772.783508300781,10,1920,19,67,30,24,13,36.1463854010704,-0.251463167701864,564
761.02490234375,10,1931,22,66,29,24,14,36.1526353475945,-0.251463167701864,517
734.798461914062,10,1963,22,63,30,25,11,36.1755518181828,-0.251463167701864,588
718.151611328125,10,2040,23,58,31,25,13,36.192218342247,-0.251463167701864,481
734.367736816406,10,2142,34,56,30,25,71,36.2068015508031,-0.251463167701864,544
734.367736816406,10,2142,34,56,30,25,71,36.2088848663111,-0.251463167701864,533
758.685302734375,10,2256,32,58,30,26,77,36.2130514973272,-0.251463167701864,508
772.756591796875,10,2331,32,58,30,27,16,36.2276347058834,-0.251463167701864,505
785.91259765625,10,2383,23,57,30,28,12,36.2359679679155,-0.251463167701864,541
820.697875976562,10,2497,33,56,30,27,25,36.2443012299476,-0.251463167701864,559
1438.55871582031,10,2700,42,55,34,27,16,35.6609728877008,-0.253546521739131,324
1593.11535644531,10,2739,28,58,31,30,9,35.673472780749,-0.253546521739131,341
1634.31213378906,10,2689,27,59,30,31,9,35.6880559893051,-0.253546521739131,356
1621.919921875,10,2623,38,57,31,30,27,35.6943059358292,-0.253546521739131,380
1565.59741210938,10,2534,52,60,30,28,97,35.7109724598934,-0.253546521739131,380
1479.37573242188,10,2471,15,66,30,30,7,35.7276389839576,-0.253546521739131,370
1459.05627441406,10,2463,17,63,32,29,5,35.7380555614977,-0.253546521739131,415
1457.501953125,10,2465,16,64,31,28,8,35.7505554545459,-0.253546521739131,306
1463.44396972656,10,2416,43,58,30,28,13,35.758888716578,-0.253546521739131,277
1386.71606445312,10,2307,31,61,30,29,16,35.7797218716582,-0.253546521739131,333
1296.50964355469,10,2145,22,65,29,31,6,35.8318047593588,-0.253546521739131,469
1242.71276855469,10,2089,24,66,30,30,21,35.8401380213909,-0.253546521739131,478
1086.55798339844,10,2037,17,68,30,29,14,35.8588878609631,-0.253546521739131,595
941.54150390625,10,2000,16,70,31,29,7,35.8693044385032,-0.253546521739131,736
906.749206542969,10,1999,16,70,30,28,9,35.8776377005353,-0.253546521739131,620
893.479187011719,10,2004,20,71,29,27,9,35.8984708556156,-0.253546521739131,671
1068.958984375,10,2067,18,71,29,30,9,35.933887219252,-0.253546521739131,588
1313.29138183594,10,2088,19,71,28,28,6,35.9776368449205,-0.253546521739131,493
1155.33557128906,10,2114,23,60,30,27,56,36.0630527807495,-0.253546521739131,505
1155.33557128906,10,2114,23,60,30,27,56,36.0672194117655,-0.253546521739131,548
1271.05395507812,90,2236,40,62,30,28,77,36.0838859358297,-0.253546521739131,458
1310.244140625,30,2161,19,66,29,26,14,36.0963858288778,-0.253546521739131,433
782.810302734375,10,1910,17,66,31,25,9,36.1359688235303,-0.253546521739131,651
723.764953613281,10,1988,24,61,31,25,12,36.1776351336908,-0.253546521739131,583
758.685302734375,10,2256,32,58,30,26,77,36.2151348128352,-0.253546521739131,531
772.815185546875,10,2300,33,56,30,26,62,36.2193014438513,-0.253546521739131,496
772.815185546875,10,2300,33,56,30,26,62,36.2213847593593,-0.253546521739131,516
785.91259765625,10,2383,23,57,30,28,12,36.2422179144395,-0.253546521739131,559
1565.59741210938,10,2534,52,60,30,28,97,35.7172224064175,-0.255629875776398,335
1519.43884277344,10,2512,20,61,28,29,11,35.7213890374335,-0.255629875776398,394
1479.37573242188,10,2471,15,66,30,30,7,35.7318056149737,-0.255629875776398,389
1479.37573242188,10,2471,15,66,30,30,7,35.7338889304817,-0.255629875776398,393
1459.05627441406,10,2463,17,63,32,29,5,35.7359722459897,-0.255629875776398,394
1367.88159179688,10,2317,45,58,30,28,11,35.7880551336903,-0.255629875776398,336
1336.40747070312,10,2217,29,62,28,31,9,35.8047216577545,-0.255629875776398,425
1336.40747070312,10,2217,29,62,28,31,9,35.8068049732625,-0.255629875776398,419
1296.50964355469,10,2145,22,65,29,31,6,35.8276381283428,-0.255629875776398,493
1296.50964355469,10,2145,22,65,29,31,6,35.8297214438508,-0.255629875776398,464
1242.71276855469,10,2089,24,66,30,30,21,35.8401380213909,-0.255629875776398,480
1242.71276855469,10,2089,24,66,30,30,21,35.8422213368989,-0.255629875776398,492
1173.68957519531,10,2080,19,66,29,29,11,35.846387967915,-0.255629875776398,494
999.564575195312,10,1992,15,70,30,29,10,35.8672211229952,-0.255629875776398,681
943.90185546875,10,2028,21,71,31,29,6,35.9026374866316,-0.255629875776398,743
1068.958984375,10,2067,18,71,29,30,9,35.931803903744,-0.255629875776398,614
1126.03796386719,10,2009,24,68,29,29,10,36.025553101605,-0.255629875776398,510
1155.33557128906,10,2114,23,60,30,27,56,36.0609694652414,-0.255629875776398,501
1271.05395507812,90,2236,40,62,30,28,77,36.0818026203217,-0.255629875776398,427
1310.244140625,30,2161,19,66,29,26,14,36.0943025133698,-0.255629875776398,439
772.783508300781,10,1920,19,67,30,24,13,36.1443020855624,-0.255629875776398,556
772.783508300781,10,1920,19,67,30,24,13,36.1484687165784,-0.255629875776398,544
761.02490234375,10,1931,22,66,29,24,14,36.1526353475945,-0.255629875776398,539
748.367065429688,10,1950,22,67,30,25,12,36.1630519251346,-0.255629875776398,506
723.764953613281,10,1988,24,61,31,25,12,36.1776351336908,-0.255629875776398,600
718.151611328125,10,2040,23,58,31,25,13,36.1901350267389,-0.255629875776398,555
734.367736816406,10,2142,34,56,30,25,71,36.2026349197871,-0.255629875776398,534
734.367736816406,10,2142,34,56,30,25,71,36.2047182352951,-0.255629875776398,549
734.367736816406,10,2142,34,56,30,25,71,36.2088848663111,-0.255629875776398,515
1300.1318359375,10,2687,33,55,35,26,8,35.6568062566848,-0.257713229813665,298
1481.13427734375,10,2716,36,56,33,28,10,35.6651395187169,-0.257713229813665,315
1589.07287597656,10,2731,34,58,31,30,7,35.675556096257,-0.257713229813665,349
1516.12036132812,10,2491,27,61,29,31,9,35.7234723529416,-0.257713229813665,368
1474.24719238281,10,2494,29,61,28,31,9,35.7338889304817,-0.257713229813665,392
1391.6826171875,20,2365,43,58,30,29,17,35.7838885026743,-0.257713229813665,330
1369.08337402344,20,2251,26,63,28,31,8,35.8109716042786,-0.257713229813665,411
1359.79663085938,10,2231,33,61,29,31,9,35.8193048663107,-0.257713229813665,448
1016.53399658203,10,2095,34,70,30,30,6,35.9088874331557,-0.257713229813665,620
1112.9404296875,10,2113,22,70,30,30,6,35.9130540641717,-0.257713229813665,585
1133.42944335938,10,2085,23,70,28,31,5,35.933887219252,-0.257713229813665,639
1185.56262207031,10,2098,20,72,29,29,12,35.9526370588242,-0.257713229813665,520
1334.51928710938,10,2102,20,71,28,28,13,35.9818034759365,-0.257713229813665,493
1294.97583007812,10,2023,18,69,29,28,7,35.9943033689847,-0.257713229813665,530
1226.87939453125,10,1984,17,70,30,27,14,36.0068032620328,-0.257713229813665,504
1164.90637207031,10,1972,17,70,29,26,14,36.0130532085569,-0.257713229813665,534
1127.27368164062,10,1965,15,68,30,26,14,36.021386470589,-0.257713229813665,488
1113.52465820312,10,1968,15,66,30,25,10,36.0297197326211,-0.257713229813665,522
1130.13354492188,10,2011,20,66,29,26,15,36.0422196256692,-0.257713229813665,554
1159.02709960938,10,2036,21,66,27,26,41,36.0630527807495,-0.257713229813665,526
1239.47119140625,30,2066,17,68,30,25,13,36.0963858288778,-0.257713229813665,440
1121.13684082031,10,1934,14,66,33,24,8,36.106802406418,-0.257713229813665,730
953.881530761719,10,1883,17,69,33,25,13,36.1151356684501,-0.257713229813665,842
783.0419921875,10,1891,18,68,30,25,9,36.1297188770062,-0.257713229813665,632
778.14208984375,10,1902,17,67,30,25,12,36.1359688235303,-0.257713229813665,607
778.14208984375,10,1902,17,67,30,25,12,36.1422187700544,-0.257713229813665,593
738.871887207031,10,1954,20,64,29,25,12,36.1734685026747,-0.257713229813665,543
738.871887207031,10,1954,20,64,29,25,12,36.1755518181828,-0.257713229813665,602
716.671936035156,10,2073,24,59,32,25,13,36.196384973263,-0.257713229813665,551
725.779296875,10,2133,34,57,31,25,8,36.2047182352951,-0.257713229813665,589
1589.07287597656,10,2731,34,58,31,30,7,35.675556096257,-0.259796583850932,343
1613.28283691406,10,2698,33,60,30,31,11,35.677639411765,-0.259796583850932,355
1611.82995605469,10,2661,25,59,30,31,8,35.6880559893051,-0.259796583850932,353
1435.08947753906,10,2431,22,62,29,30,22,35.7484721390378,-0.259796583850932,305
1371.85009765625,10,2327,35,62,29,31,13,35.7984717112304,-0.259796583850932,376
1359.79663085938,10,2231,33,61,29,31,9,35.8193048663107,-0.259796583850932,445
1273.724609375,10,2142,21,66,29,31,20,35.8422213368989,-0.259796583850932,475
1033.45434570312,10,2054,19,69,28,30,27,35.8630544919792,-0.259796583850932,633
1133.42944335938,10,2085,23,70,28,31,5,35.933887219252,-0.259796583850932,713
1130.91076660156,10,2088,21,72,28,30,9,35.93597053476,-0.259796583850932,687
1240.10131835938,10,2100,21,72,28,29,11,35.9609703208563,-0.259796583850932,499
1240.10131835938,10,2100,21,72,28,29,11,35.9651369518723,-0.259796583850932,493
1130.13354492188,10,2011,20,66,29,26,15,36.0422196256692,-0.259796583850932,556
1155.07263183594,120,2043,15,69,29,25,9,36.0463862566853,-0.259796583850932,630
1158.22119140625,10,2022,16,67,29,24,17,36.0547195187174,-0.259796583850932,581
1245.73583984375,120,2131,27,61,27,28,30,36.0818026203217,-0.259796583850932,462
1121.13684082031,10,1934,14,66,33,24,8,36.106802406418,-0.259796583850932,773
1121.13684082031,10,1934,14,66,33,24,8,36.108885721926,-0.259796583850932,813
718.207153320312,10,2014,18,60,31,25,7,36.1901350267389,-0.259796583850932,518
725.779296875,10,2133,34,57,31,25,8,36.2068015508031,-0.259796583850932,575
742.850524902344,10,2254,49,58,31,25,26,36.2109681818192,-0.259796583850932,532
1558.69897460938,10,2597,30,59,28,30,9,35.7172224064175,-0.261879937888199,346
1435.08947753906,10,2431,22,62,29,30,22,35.7505554545459,-0.261879937888199,293
1391.6826171875,20,2365,43,58,30,29,17,35.7838885026743,-0.261879937888199,328
1369.58569335938,10,2265,27,63,28,31,39,35.8068049732625,-0.261879937888199,528
1369.08337402344,20,2251,26,63,28,31,8,35.8130549197866,-0.261879937888199,414
1359.79663085938,10,2231,33,61,29,31,9,35.8234714973267,-0.261879937888199,418
1323.63610839844,10,2175,23,64,28,32,13,35.8297214438508,-0.261879937888199,450
1033.45434570312,10,2054,19,69,28,30,27,35.8651378074872,-0.261879937888199,596
1033.45434570312,10,2054,19,69,28,30,27,35.8672211229952,-0.261879937888199,609
967.898498535156,10,2025,17,69,27,30,10,35.8734710695193,-0.261879937888199,591
1016.53399658203,10,2095,34,70,30,30,6,35.9047208021396,-0.261879937888199,612
1112.9404296875,10,2113,22,70,30,30,6,35.9172206951878,-0.261879937888199,644
1185.56262207031,10,2098,20,72,29,29,12,35.9568036898402,-0.261879937888199,543
1297.61535644531,10,2106,22,71,27,28,15,35.9755535294125,-0.261879937888199,472
1127.27368164062,10,1965,15,68,30,26,14,36.021386470589,-0.261879937888199,538
1130.13354492188,10,2011,20,66,29,26,15,36.0359696791452,-0.261879937888199,563
1159.02709960938,10,2036,21,66,27,26,41,36.0609694652414,-0.261879937888199,531
1159.02709960938,10,2036,21,66,27,26,41,36.0651360962575,-0.261879937888199,600
1245.73583984375,120,2131,27,61,27,28,30,36.0776359893056,-0.261879937888199,508
1245.73583984375,120,2131,27,61,27,28,30,36.0838859358297,-0.261879937888199,508
1276.21643066406,10,2093,28,62,27,28,23,36.0922191978618,-0.261879937888199,413
1239.47119140625,30,2066,17,68,30,25,13,36.0984691443859,-0.261879937888199,473
1239.47119140625,30,2066,17,68,30,25,13,36.1005524598939,-0.261879937888199,522
1121.13684082031,10,1934,14,66,33,24,8,36.1047190909099,-0.261879937888199,764
773.747253417969,10,1912,18,67,30,25,11,36.1443020855624,-0.261879937888199,602
773.747253417969,10,1912,18,67,30,25,11,36.1505520320865,-0.261879937888199,586
763.583190917969,10,1925,20,66,30,25,16,36.1547186631025,-0.261879937888199,629
742.850524902344,10,2254,49,58,31,25,26,36.2130514973272,-0.261879937888199,497
742.850524902344,10,2254,49,58,31,25,26,36.2172181283432,-0.261879937888199,484
755.130432128906,10,2258,33,56,30,26,27,36.2213847593593,-0.261879937888199,480
1300.1318359375,10,2687,33,55,35,26,8,35.6568062566848,-0.263963291925466,283
1613.28283691406,10,2698,33,60,30,31,11,35.6818060427811,-0.263963291925466,360
1558.69897460938,10,2597,30,59,28,30,9,35.7130557754014,-0.263963291925466,340
1558.69897460938,10,2597,30,59,28,30,9,35.7151390909095,-0.263963291925466,352
1367.583984375,10,2309,30,57,30,30,51,35.7859718181823,-0.263963291925466,318
1367.583984375,10,2309,30,57,30,30,51,35.7922217647063,-0.263963291925466,321
1371.85009765625,10,2327,35,62,29,31,13,35.7963883957224,-0.263963291925466,338
1369.08337402344,20,2251,26,63,28,31,8,35.8130549197866,-0.263963291925466,410
1273.724609375,10,2142,21,66,29,31,20,35.8359713903749,-0.263963291925466,437
1033.45434570312,10,2054,19,69,28,30,27,35.8630544919792,-0.263963291925466,572
1033.45434570312,10,2054,19,69,28,30,27,35.8651378074872,-0.263963291925466,574
1033.45434570312,10,2054,19,69,28,30,27,35.8672211229952,-0.263963291925466,594
927.564819335938,10,2025,16,70,30,29,10,35.8838876470594,-0.263963291925466,579
907.567138671875,10,2022,16,71,30,28,16,35.8901375935835,-0.263963291925466,640
1143.78771972656,10,2093,23,70,29,31,5,35.9193040106958,-0.263963291925466,639
1164.90637207031,10,1972,17,70,29,26,14,36.0130532085569,-0.263963291925466,556
1164.90637207031,10,1972,17,70,29,26,14,36.0151365240649,-0.263963291925466,537
1158.22119140625,10,2022,16,67,29,24,17,36.0588861497334,-0.263963291925466,614
1191.40209960938,10,2087,25,62,27,28,38,36.0713860427816,-0.263963291925466,614
1239.47119140625,30,2066,17,68,30,25,13,36.0984691443859,-0.263963291925466,497
783.0419921875,10,1891,18,68,30,25,9,36.1276355614982,-0.263963291925466,599
