X,Y,k
34.6484866191946,0.733951719163563,109.00000000
34.7672366190045,0.733951719163563,154.00000000
34.6026532859346,0.731868385833563,117.00000000
34.7651532856745,0.731868385833563,184.00000000
34.8068199522745,0.731868385833563,220.00000000
34.4380699528647,0.729785052503563,184.00000000
34.4859866194546,0.729785052503563,155.00000000
34.8839032854844,0.729785052503563,220.00000000
35.0214032852644,0.727701719173563,333.00000000
34.4422366195247,0.725618385843563,218.00000000
34.5839032859646,0.725618385843563,139.00000000
34.7484866190345,0.725618385843563,144.00000000
34.8443199522145,0.725618385843563,213.00000000
35.1443199517343,0.725618385843563,441.00000000
34.6380699525446,0.723535052513563,127.00000000
34.6797366191445,0.723535052513563,116.00000000
34.5609866193346,0.721451719183563,168.00000000
34.7068199524345,0.721451719183563,130.00000000
35.0526532852144,0.721451719183563,302.00000000
35.0589032852044,0.721451719183563,326.00000000
35.0734866185144,0.721451719183563,384.00000000
34.5339032860446,0.719368385853563,170.00000000
34.7401532857145,0.719368385853563,179.00000000
35.0859866184943,0.719368385853563,379.00000000
34.5130699527446,0.717285052523563,168.00000000
34.5255699527246,0.717285052523563,149.00000000
34.6776532858145,0.717285052523563,118.00000000
34.6839032858045,0.717285052523563,132.00000000
34.5609866193346,0.715201719193563,162.00000000
34.5755699526446,0.715201719193563,119.00000000
34.6005699526046,0.715201719193563,131.00000000
34.8901532854744,0.715201719193563,228.00000000
35.0839032851643,0.715201719193563,423.00000000
35.1526532850543,0.715201719193563,451.00000000
34.4964032861046,0.713118385863563,198.00000000
34.6214032859046,0.713118385863563,119.00000000
34.7630699523445,0.713118385863563,168.00000000
34.5901532859546,0.711035052533563,121.00000000
34.4547366195047,0.708951719203563,195.00000000
34.6714032858245,0.708951719203563,116.00000000
34.8734866188344,0.708951719203563,211.00000000
35.0484866185544,0.708951719203563,279.00000000
34.5193199527346,0.706868385873563,160.00000000
34.7880699523045,0.706868385873563,215.00000000
34.6922366191245,0.704785052543563,125.00000000
34.9839032853244,0.704785052543563,378.00000000
34.7276532857345,0.702701719213564,141.00000000
34.7734866189945,0.702701719213564,196.00000000
34.8734866188344,0.702701719213564,215.00000000
34.9109866187744,0.702701719213564,217.00000000
34.9255699520844,0.702701719213564,234.00000000
34.7214032857445,0.700618385883564,158.00000000
34.8359866188945,0.700618385883564,178.00000000
34.6380699525446,0.698535052553564,117.00000000
34.6672366191645,0.698535052553564,114.00000000
34.8276532855745,0.698535052553564,163.00000000
34.9734866186744,0.698535052553564,402.00000000
35.0089032852844,0.698535052553564,457.00000000
35.0172366186044,0.698535052553564,453.00000000
34.4839032861246,0.694368385893564,198.00000000
34.5130699527446,0.694368385893564,170.00000000
34.6859866191345,0.694368385893564,112.00000000
34.6901532857945,0.694368385893564,120.00000000
34.8984866187944,0.694368385893564,194.00000000
34.9964032853044,0.694368385893564,445.00000000
35.0568199518744,0.694368385893564,298.00000000
34.5005699527646,0.692285052563564,173.00000000
34.8359866188945,0.692285052563564,188.00000000
35.0630699518644,0.692285052563564,383.00000000
34.5693199526546,0.690201719233564,144.00000000
34.7464032857045,0.690201719233564,165.00000000
34.8297366189045,0.690201719233564,187.00000000
34.8339032855645,0.690201719233564,178.00000000
34.6026532859346,0.688118385903564,136.00000000
34.7568199523545,0.688118385903564,162.00000000
34.8839032854844,0.688118385903564,206.00000000
34.9901532853144,0.688118385903564,395.00000000
35.0026532852944,0.688118385903564,447.00000000
34.4443199528547,0.686035052573564,170.00000000
34.6359866192146,0.686035052573564,121.00000000
34.7922366189645,0.686035052573564,161.00000000
34.4401532861947,0.683951719243564,180.00000000
34.5839032859646,0.683951719243564,157.00000000
34.8505699522045,0.683951719243564,183.00000000
34.5609866193346,0.681868385913564,160.00000000
34.6297366192246,0.681868385913564,123.00000000
34.8089032856045,0.681868385913564,159.00000000
34.8109866189345,0.681868385913564,164.00000000
35.0172366186044,0.681868385913564,369.00000000
35.0609866185344,0.681868385913564,405.00000000
34.4505699528447,0.679785052583564,175.00000000
34.4568199528346,0.679785052583564,173.00000000
34.6130699525846,0.679785052583564,126.00000000
34.7193199524145,0.679785052583564,137.00000000
34.4568199528346,0.677701719253564,165.00000000
34.8547366188645,0.677701719253564,177.00000000
35.0630699518644,0.677701719253564,406.00000000
35.0964032851443,0.677701719253564,407.00000000
34.4526532861747,0.675618385923564,167.00000000
34.8318199522345,0.675618385923564,193.00000000
34.8505699522045,0.675618385923564,183.00000000
34.9109866187744,0.675618385923564,206.00000000
34.9714032853444,0.675618385923564,372.00000000
34.5505699526846,0.673535052593564,158.00000000
34.5589032860046,0.673535052593564,147.00000000
34.7839032856445,0.673535052593564,187.00000000
34.4234866195547,0.669368385933564,159.00000000
34.7547366190245,0.669368385933564,156.00000000
34.5526532860146,0.667285052603564,116.00000000
34.9401532853944,0.667285052603564,235.00000000
34.6214032859046,0.665201719273564,107.00000000
34.7297366190645,0.665201719273564,116.00000000
34.8151532855945,0.663118385943564,192.00000000
35.0526532852144,0.663118385943564,313.00000000
34.9026532854544,0.661035052613564,165.00000000
34.9943199519744,0.661035052613564,410.00000000
