"annual_ppt","elevation","occ","ph20","slope","temp_annual_range","treecover","wetness_index","X","Y","k"
1239.54675292969,1885,19,59,2,18.6210346221924,7,113,35.0630699518644,0.677701719253564,406
1156.31982421875,1340,10,56,4,17.5603656768799,19,110,34.4526532861747,0.675618385923564,167
1227.14233398438,1569,16,60,4,18.4698505401611,16,105,34.8318199522345,0.675618385923564,193
1245.32556152344,1829,19,59,4,18.6179027557373,7,101,34.9714032853444,0.675618385923564,372
1410.13525390625,1544,18,60,5,17.7379245758057,14,98,34.5505699526846,0.673535052593564,158
1626.97802734375,1649,19,57,4,18.3532848358154,23,106,34.7547366190245,0.669368385933564,156
1410.13525390625,1544,18,60,5,17.7379245758057,14,98,34.5526532860146,0.667285052603564,116
1139.42163085938,1730,18,57,2,18.6573047637939,23,99,34.9401532853944,0.667285052603564,235
1501.79821777344,1507,17,56,5,17.9360275268555,27,107,34.6214032859046,0.665201719273564,107
1129.2666015625,1528,16,58,4,18.2225494384766,15,101,34.7297366190645,0.665201719273564,116
1566.84106445312,1640,17,58,2,18.4427814483643,19,110,34.8151532855945,0.663118385943564,192
1348.91625976562,1894,21,58,3,18.6076927185059,9,112,35.0526532852144,0.663118385943564,313
1192.20837402344,1678,18,56,4,18.5883560180664,80,100,34.9026532854544,0.661035052613564,165
1193.74340820312,1807,22,59,2,18.6358833312988,12,97,34.9943199519744,0.661035052613564,410
1566.84106445312,1640,17,58,2,18.4427814483643,19,110,34.8130699522645,0.658951719283564,180
1139.23132324219,1694,20,56,5,18.6376190185547,21,101,34.9297366187444,0.658951719283564,232
1283.8388671875,1891,19,59,0,18.620304107666,12,116,35.0651532851944,0.658951719283564,418
1283.8388671875,1891,19,59,0,18.620304107666,12,116,35.0672366185244,0.658951719283564,422
1089.30358886719,1564,15,60,4,18.4681701660156,21,102,34.8484866188745,0.656868385953564,181
1150.67492675781,1640,18,59,7,18.5879135131836,20,99,34.9047366187844,0.656868385953564,223
1207.14965820312,1886,27,62,3,18.6456336975098,8,112,35.1068199517943,0.656868385953564,398
1119.16442871094,1691,15,58,7,18.6405906677246,12,100,34.9422366187244,0.654785052623564,244
1297.89270019531,1887,23,57,3,18.6242637634277,16,114,35.0672366185244,0.654785052623564,436
1314.22375488281,1494,17,57,3,18.1296577453613,13,111,34.6984866191145,0.652701719293564,112
1458.62255859375,1525,14,58,3,17.5795841217041,13,101,34.5193199527346,0.648535052633564,184
1720.3505859375,1553,19,56,3,17.8465366363525,13,102,34.6026532859346,0.648535052633564,147
1479.6494140625,1496,16,57,4,18.0253124237061,15,112,34.6651532858345,0.648535052633564,119
1334.47473144531,1497,17,57,2,18.0970821380615,19,111,34.6880699524645,0.648535052633564,112
1215.49719238281,1463,18,59,0,18.1480255126953,26,111,34.7109866190945,0.646451719303564,113
1103.36218261719,1667,18,59,5,18.6583194732666,14,98,34.9547366187044,0.646451719303564,311
1200.29333496094,1294,14,55,10,17.3818168640137,17,103,34.4089032862447,0.644368385973564,183
1298.05993652344,1478,16,57,3,18.0814361572266,25,109,34.6797366191445,0.644368385973564,110
1320.93041992188,1484,16,58,3,18.1190395355225,16,113,34.7026532857745,0.644368385973564,106
1323.20397949219,1899,26,58,2,18.6202220916748,59,114,35.0568199518744,0.644368385973564,338
1316.96423339844,1417,12,57,6,17.5205707550049,13,101,34.4797366194646,0.642285052643564,178
1103.01501464844,1484,16,58,3,18.2058544158936,34,102,34.7339032857245,0.642285052643564,111
1413.29870605469,1465,17,56,2,17.63796043396,30,101,34.5443199526946,0.638118385983564,174
1234.2734375,1871,23,58,2,18.6474647521973,13,101,35.0526532852144,0.638118385983564,347
1335.05834960938,1341,9,58,1,17.3864002227783,10,113,34.4255699528847,0.636035052653564,167
1617.95568847656,1517,18,58,4,17.8911590576172,18,106,34.6214032859046,0.636035052653564,142
1129.10949707031,1710,19,60,2,18.6670932769775,19,99,34.9693199520144,0.636035052653564,267
1099.35693359375,1473,15,59,1,18.1970233917236,15,102,34.7339032857245,0.633951719323564,115
1128.20776367188,1620,15,59,7,18.6001815795898,14,99,34.9214032854244,0.633951719323564,261
1505.55090332031,1515,15,57,1,17.568021774292,10,102,34.5214032860646,0.631868385993564,203
1106.09704589844,1474,17,58,2,18.1858749389648,22,106,34.7339032857245,0.631868385993564,110
1151.69677734375,1822,21,59,4,18.6729202270508,25,105,35.0734866185144,0.631868385993564,322
1337.85217285156,1398,12,55,5,17.4628143310547,14,99,34.4672366194846,0.629785052663564,209
1544.35205078125,1499,17,57,2,17.9978065490723,16,114,34.6630699525046,0.627701719333564,123
1265.07763671875,1475,15,58,3,18.1014232635498,18,115,34.7026532857745,0.627701719333564,131
1460.71069335938,1468,16,56,4,17.622220993042,12,103,34.5401532860346,0.625618386003564,159
1632.06396484375,1506,18,57,4,17.8743133544922,15,106,34.6255699525646,0.625618386003564,127
1246.08581542969,1464,16,58,3,18.0706920623779,16,113,34.6922366191245,0.623535052673564,121
1607.04016113281,1505,16,57,5,17.5709037780762,12,103,34.5339032860446,0.621451719343564,132
1291.45874023438,1323,11,57,4,17.427038192749,11,106,34.4484866195147,0.619368386013564,175
1128.25317382812,1487,16,57,2,18.191032409668,16,105,34.7380699523845,0.619368386013564,118
1312.15246582031,1704,17,58,4,18.5573654174805,13,98,34.8901532854744,0.619368386013564,227
1107.90991210938,1702,21,60,6,18.6538848876953,21,102,34.9651532853544,0.619368386013564,300
1155.85144042969,1600,18,59,4,18.4421691894531,13,100,34.8484866188745,0.617285052683564,194
1162.00341796875,1613,17,59,5,18.4995594024658,22,93,34.8776532854944,0.617285052683564,164
1397.27453613281,1310,9,57,3,17.2307987213135,6,105,34.3901532862747,0.615201719353564,152
1381.79565429688,1289,11,57,1,17.2605609893799,12,109,34.3984866195947,0.613118386023564,167
1563.61169433594,1489,16,57,2,17.935474395752,10,125,34.6547366191846,0.608951719363564,114
1354.39147949219,1529,22,56,10,18.2468757629395,17,91,34.7776532856545,0.608951719363564,140
1332.50329589844,1432,17,54,10,17.531909942627,12,93,34.5193199527346,0.602701719373564,174
1462.84326171875,1555,18,57,8,18.3017959594727,14,92,34.7901532856345,0.602701719373564,142
1296.634765625,1288,9,57,3,17.3285388946533,10,112,34.4297366195447,0.600618386043564,149
1327.044921875,1511,15,59,0,18.1447353363037,21,114,34.7401532857145,0.600618386043564,151
1293.81164550781,1502,14,59,1,18.2101783752441,19,103,34.7630699523445,0.600618386043564,136
1383.50817871094,1464,15,56,6,17.5329303741455,11,96,34.5214032860646,0.596451719383564,176
1327.044921875,1511,15,59,0,18.1447353363037,21,114,34.7380699523845,0.596451719383564,160
1141.06262207031,1569,14,58,3,18.3722820281982,18,101,34.8339032855645,0.596451719383564,156
1295.89367675781,1269,10,59,1,17.1984996795654,18,115,34.3943199529347,0.594368386053564,165
1133.38610839844,1623,16,58,5,18.4994163513184,19,93,34.8859866188144,0.594368386053564,154
1606.17114257812,1497,15,56,4,17.7735900878906,12,106,34.6151532859146,0.592285052723564,106
1233.79235839844,1468,14,57,2,18.0407943725586,13,114,34.7005699524445,0.592285052723564,113
1391.97778320312,1275,13,55,1,17.1120567321777,28,116,34.3755699529647,0.590201719393564,204
1331.34704589844,1290,11,58,2,17.2532520294189,15,115,34.4172366195647,0.590201719393564,158
1218.46740722656,1320,13,57,3,17.4513339996338,17,107,34.4797366194646,0.590201719393564,150
1319.75720214844,1498,15,58,2,18.1164569854736,14,114,34.7339032857245,0.590201719393564,145
1375.78942871094,1494,15,57,1,18.1352481842041,24,113,34.7401532857145,0.590201719393564,152
1420.33068847656,1503,14,57,4,18.1759452819824,18,108,34.7609866190145,0.590201719393564,148
1142.96325683594,1483,24,58,4,18.2725353240967,19,94,34.7943199522945,0.590201719393564,221
1636.88391113281,1492,19,58,3,17.826868057251,16,109,34.6339032858846,0.586035052733564,112
1476.10864257812,1455,17,56,3,17.9295024871826,20,112,34.6651532858345,0.583951719403564,141
1307.02905273438,1267,10,59,3,17.2089290618896,13,116,34.4068199529147,0.579785052743564,175
1121.78405761719,1313,16,56,2,17.4670333862305,13,105,34.4964032861046,0.571451719423564,161
1250.21508789062,1270,12,59,2,17.1911907196045,20,116,34.4089032862447,0.569368386093564,181
1519.19201660156,1482,15,57,3,17.8434677124023,22,108,34.6464032858646,0.567285052763564,114
1092.44396972656,1461,16,58,2,18.2286128997803,15,105,34.7859866189745,0.567285052763564,117
1220.05004882812,1264,13,57,3,17.1943340301514,14,112,34.4151532862347,0.563118386103564,185
1294.48864746094,1411,17,57,1,17.5035705566406,11,103,34.5339032860446,0.563118386103564,120
1435.9375,1433,14,56,1,17.5621604919434,12,109,34.5547366193446,0.563118386103564,132
1330.38671875,1429,19,55,2,17.6426658630371,17,111,34.5797366193046,0.563118386103564,134
1098.2431640625,1499,15,59,2,18.2730884552002,29,110,34.8047366189445,0.563118386103564,118
1359.85766601562,1250,11,57,1,17.050142288208,14,116,34.3755699529647,0.561035052773564,167
1334.07727050781,1246,13,56,2,17.0279579162598,14,116,34.3755699529647,0.558951719443564,150
1223.75354003906,1279,13,56,1,17.168758392334,17,114,34.4172366195647,0.558951719443564,172
1226.44519042969,1306,15,56,3,17.3213634490967,15,108,34.4693199528146,0.558951719443564,158
1617.72644042969,1475,16,56,3,17.8794136047363,26,111,34.6672366191645,0.558951719443564,172
1122.01843261719,1465,16,57,4,18.2347602844238,19,105,34.7922366189645,0.558951719443564,120
1207.57543945312,1262,12,57,2,17.1466045379639,13,114,34.4089032862447,0.556868386113564,161
1190.87231445312,1298,14,57,2,17.3515243530273,12,108,34.4734866194746,0.556868386113564,169
1421.28552246094,1407,14,57,1,17.576488494873,9,106,34.5630699526646,0.556868386113564,134
1617.72644042969,1475,16,56,3,17.8794136047363,26,111,34.6672366191645,0.556868386113564,159
1389.6591796875,1480,15,57,3,18.0080261230469,17,111,34.7089032857645,0.556868386113564,157
1223.75354003906,1279,13,56,1,17.168758392334,17,114,34.4130699529047,0.554785052783564,164
1120.673828125,1448,15,57,1,18.2172908782959,14,106,34.7859866189745,0.554785052783564,99
1221.33227539062,1355,14,54,3,17.4347152709961,13,105,34.5089032860846,0.552701719453564,110
1389.6591796875,1480,15,57,3,18.0080261230469,17,111,34.7047366191045,0.552701719453564,209
1260.99572753906,1320,17,55,2,17.2711334228516,15,111,34.4568199528346,0.548535052793564,207
1471.64392089844,1456,16,57,2,17.9024639129639,36,112,34.6734866191545,0.546451719463564,139
1325.43896484375,1401,18,55,4,17.6006145477295,21,105,34.5818199526346,0.542285052803564,122
1150.75476074219,1452,16,58,2,18.1534366607666,11,106,34.7672366190045,0.542285052803564,106
1550.41967773438,1440,19,53,4,17.4578266143799,12,99,34.5401532860346,0.540201719473564,153
1626.67517089844,1489,16,56,1,17.7943248748779,16,117,34.6464032858646,0.540201719473564,112
1299.70520019531,1425,18,56,1,17.9250583648682,26,113,34.6839032858045,0.540201719473564,125
1610.74304199219,1464,17,56,3,17.8594970703125,17,111,34.6651532858345,0.538118386143564,153
1590.12268066406,1430,17,55,6,17.5093231201172,5,96,34.5609866193346,0.536035052813564,128
1465.650390625,1413,18,54,1,17.7050457000732,9,104,34.6151532859146,0.536035052813564,115
1277.33764648438,1275,13,56,2,17.1240634918213,14,112,34.4214032862247,0.531868386153564,182
1316.9736328125,1320,15,55,3,17.1936283111572,16,108,34.4484866195147,0.531868386153564,173
1346.89013671875,1395,17,56,5,17.4168319702148,10,100,34.5234866193946,0.531868386153564,111
1277.33764648438,1275,13,56,2,17.1240634918213,14,112,34.4276532862147,0.529785052823564,147
1172.26794433594,1503,16,57,1,18.2300186157227,15,113,34.8047366189445,0.529785052823564,133
1263.54943847656,1271,12,56,3,17.0985145568848,11,113,34.4151532862347,0.527701719493564,212
1346.89013671875,1395,17,56,5,17.4168319702148,10,100,34.5234866193946,0.527701719493564,102
1555.76879882812,1435,17,54,4,17.4454727172852,11,103,34.5380699527046,0.527701719493564,118
1448.01611328125,1428,16,56,2,17.8817977905273,69,113,34.6776532858145,0.527701719493564,128
1543.36120605469,1410,16,54,3,17.4646472930908,11,103,34.5484866193546,0.525618386163564,118
1447.74926757812,1439,14,56,2,17.867639541626,14,110,34.6734866191545,0.523535052833564,112
1554.04467773438,1486,17,52,5,17.6376399993896,27,103,34.6047366192646,0.521451719503564,145
1058.46545410156,1508,17,59,1,18.3190822601318,13,95,34.8526532855345,0.521451719503564,143
1260.70471191406,1272,13,56,2,17.0749778747559,12,113,34.4172366195647,0.519368386173564,182
1172.44482421875,1485,16,58,2,18.2242031097412,16,108,34.8109866189345,0.519368386173564,113
1161.84423828125,1433,15,57,2,18.0576553344727,22,109,34.7401532857145,0.517285052843564,104
1155.20190429688,1502,17,57,3,18.2482643127441,18,108,34.8276532855745,0.517285052843564,115
1451.83361816406,1421,17,54,3,17.5471687316895,26,107,34.5839032859646,0.515201719513564,131
1405.89074707031,1356,18,56,3,17.3160381317139,15,106,34.5005699527646,0.513118386183564,133
1253.76770019531,1326,16,55,2,17.3781681060791,16,105,34.5151532860746,0.511035052853564,122
1102.40759277344,1496,18,57,1,18.2898635864258,16,101,34.8401532855545,0.511035052853564,121
1310.80322265625,1402,15,57,2,17.8539276123047,29,109,34.6776532858145,0.504785052863564,126
1544.77709960938,1445,13,56,2,17.7571907043457,20,110,34.6484866191946,0.502701719533564,108
1256.32397460938,1243,12,56,1,16.9804172515869,14,111,34.4089032862447,0.498535052873564,132
1223.35803222656,1476,13,57,3,18.0421504974365,26,109,34.7484866190345,0.496451719543564,97
1288.05834960938,1362,11,54,3,17.6286926269531,18,109,34.6047366192646,0.494368386213564,121
1416.2734375,1441,13,54,8,17.6530742645264,16,106,34.6234866192346,0.492285052883564,119
1478.03857421875,1437,14,54,4,17.6788272857666,21,107,34.6359866192146,0.492285052883564,109
1416.2734375,1441,13,54,8,17.6530742645264,16,106,34.6255699525646,0.490201719553564,124
1315.75598144531,1299,14,54,1,17.0705146789551,9,114,34.4380699528647,0.488118386223564,140
1190.1298828125,1290,16,56,2,17.2569751739502,16,108,34.4901532861146,0.486035052893564,134
1137.95288085938,1535,13,55,4,18.3113765716553,13,104,34.8547366188645,0.486035052893564,136
1226.14428710938,1394,14,57,5,17.7928295135498,18,108,34.6693199524945,0.483951719563564,114
1222.47631835938,1484,10,56,0,18.0147914886475,13,107,34.7484866190345,0.483951719563564,99
1242.08178710938,1254,11,55,3,16.9980602264404,13,110,34.4234866195547,0.481868386233564,135
1177.75927734375,1403,14,57,3,17.8694477081299,19,111,34.6943199524545,0.481868386233564,118
1328.63159179688,1540,13,56,4,18.1802711486816,19,100,34.8109866189345,0.481868386233564,119
1244.73840332031,1497,13,55,4,18.0547370910645,20,104,34.7693199523345,0.479785052903564,116
1249.00842285156,1277,13,54,2,17.0266437530518,25,109,34.4339032862047,0.477701719573564,137
1337.35668945312,1551,15,55,2,18.1140689849854,25,103,34.7859866189745,0.477701719573564,108
1199.10046386719,1302,17,54,3,17.1842060089111,21,109,34.4839032861246,0.475618386243564,133
1248.33764648438,1322,17,54,4,17.2354526519775,14,108,34.4964032861046,0.475618386243564,133
1290.1494140625,1379,14,56,3,17.6150608062744,26,111,34.6151532859146,0.475618386243564,115
1169.85815429688,1394,15,56,4,17.8343181610107,15,111,34.6839032858045,0.475618386243564,112
1304.11352539062,1536,14,55,3,18.1958351135254,17,98,34.8130699522645,0.475618386243564,107
1228.63732910156,1455,13,56,2,17.9158096313477,19,110,34.7193199524145,0.473535052913564,104
1273.36779785156,1514,12,55,3,18.0215682983398,14,104,34.7547366190245,0.473535052913564,105
1441.75891113281,1360,18,54,2,17.2746067047119,17,107,34.5151532860746,0.471451719583564,119
1234.4990234375,1237,13,57,1,16.9135341644287,37,109,34.4109866195747,0.469368386253564,133
1278.37451171875,1366,15,56,4,17.646764755249,25,108,34.6214032859046,0.469368386253564,101
1223.84692382812,1447,12,57,2,17.8939552307129,14,111,34.7089032857645,0.469368386253564,102
1194.54321289062,1562,15,56,4,18.2610549926758,12,102,34.8380699522245,0.469368386253564,118
1231.93969726562,1301,15,54,3,17.1612758636475,23,109,34.4859866194546,0.467285052923564,147
1204.08618164062,1559,18,55,2,18.2581939697266,18,97,34.8443199522145,0.467285052923564,126
1429.98828125,1337,17,56,4,17.3785285949707,24,108,34.5526532860146,0.465201719593564,114
1132.73449707031,1655,19,57,5,18.4667797088623,22,81,34.9214032854244,0.463118386263564,207
1463.6630859375,1616,15,53,8,18.1385593414307,44,97,34.7943199522945,0.461035052933564,144
1226.64916992188,1442,12,57,4,17.8916015625,20,105,34.7172366190845,0.456868386273564,107
1198.86401367188,1267,14,55,2,16.9913387298584,25,112,34.4422366195247,0.454785052943564,123
1203.99829101562,1430,13,56,2,17.8726711273193,11,106,34.7068199524345,0.452701719613564,111
1269.748046875,1253,10,56,3,16.760217666626,19,107,34.3880699529447,0.450618386283564,131
1261.78381347656,1624,18,55,2,18.258695602417,17,98,34.8443199522145,0.450618386283564,186
1591.56689453125,1368,16,55,1,17.1823596954346,18,109,34.5068199527546,0.448535052953564,174
1250.4541015625,1241,11,56,2,16.7291259765625,13,109,34.3839032862847,0.446451719623564,105
1177.25659179688,1346,15,57,5,17.6922760009766,12,104,34.6505699525246,0.444368386293564,145
1164.5146484375,1328,16,58,2,17.5135078430176,18,114,34.5964032859446,0.442285052963564,134
1276.88110351562,1477,13,55,7,17.8583755493164,16,104,34.7130699524245,0.442285052963564,148
1138.2021484375,1677,17,58,10,18.4784450531006,8,79,34.9401532853944,0.442285052963564,213
1191.82824707031,1317,15,58,5,17.4863262176514,20,116,34.5943199526146,0.440201719633564,134
1115.90612792969,1617,16,58,3,18.4413070678711,13,88,34.9255699520844,0.440201719633564,211
1356.34936523438,1270,10,55,1,16.7249641418457,11,111,34.3943199529347,0.438118386303564,118
1373.2587890625,1613,20,57,1,18.3164253234863,14,103,34.8693199521745,0.438118386303564,122
1607.00988769531,1370,12,55,1,17.3486843109131,13,113,34.5547366193446,0.436035052973564,129
1257.55700683594,1396,14,55,3,17.6881160736084,12,102,34.6568199525146,0.436035052973564,151
1255.37866210938,1442,14,55,4,17.8405838012695,13,104,34.7109866190945,0.436035052973564,109
1187.451171875,1514,14,56,5,18.0959396362305,13,102,34.8005699522845,0.436035052973564,136
1336.4384765625,1617,19,57,3,18.2962856292725,15,104,34.8609866188545,0.436035052973564,145
1618.66101074219,1352,15,56,2,17.2169361114502,14,107,34.5234866193946,0.433951719643564,123
1427.88500976562,1323,16,55,3,17.2910861968994,18,108,34.5380699527046,0.433951719643564,124
1145.34875488281,1311,14,58,3,17.5022583007812,18,111,34.6026532859346,0.431868386313565,116
1396.68969726562,1626,20,56,4,18.3109188079834,14,106,34.8693199521745,0.431868386313565,140
1285.44055175781,1475,11,56,2,17.8489189147949,12,110,34.7130699524245,0.429785052983565,117
1271.70043945312,1469,13,55,2,17.8761100769043,11,109,34.7234866190745,0.429785052983565,114
1216.8994140625,1575,15,55,4,18.1736793518066,15,100,34.8255699522445,0.429785052983565,138
1241.57360839844,1384,16,54,7,17.5938854217529,20,100,34.6318199525546,0.427701719653565,132
1216.8994140625,1575,15,55,4,18.1736793518066,15,100,34.8255699522445,0.427701719653565,140
1324.77551269531,1282,11,56,3,16.7469348907471,16,109,34.4047366195847,0.425618386323565,129
1562.91223144531,1347,12,54,1,16.9317398071289,23,108,34.4547366195047,0.425618386323565,131
1341.88366699219,1479,12,55,2,17.8070697784424,18,113,34.7047366191045,0.425618386323565,98
1204.68994140625,1544,15,55,4,18.1571464538574,15,102,34.8214032855845,0.423535052993565,142
1275.41955566406,1587,16,54,4,18.24560546875,9,97,34.8526532855345,0.423535052993565,123
1156.34484863281,1616,16,57,5,18.3837642669678,13,102,34.9047366187844,0.423535052993565,148
1582.12463378906,1334,13,56,4,17.0392322540283,15,109,34.4797366194646,0.421451719663565,131
1554.79565429688,1334,16,56,2,17.2081851959229,16,106,34.5234866193946,0.421451719663565,113
1223.36291503906,1384,16,54,2,17.5512180328369,12,107,34.6276532858946,0.421451719663565,146
1296.63452148438,1258,9,56,3,16.6899929046631,19,107,34.4026532862547,0.417285053003565,113
1400.9560546875,1334,15,57,3,17.2883186340332,12,111,34.5484866193546,0.417285053003565,127
1245.57531738281,1530,13,55,4,18.1255702972412,27,102,34.8130699522645,0.417285053003565,134
1261.4208984375,1597,13,57,2,18.318265914917,16,107,34.8859866188144,0.417285053003565,111
1596.59985351562,1349,13,54,3,16.9111251831055,23,108,34.4609866194946,0.415201719673565,122
1612.00903320312,1345,12,55,3,16.9852600097656,30,106,34.4734866194746,0.415201719673565,132
1259.85620117188,1536,13,54,4,18.022647857666,26,105,34.7797366189845,0.415201719673565,129
1338.74011230469,1461,12,55,2,17.7988834381104,24,109,34.7047366191045,0.413118386343565,112
1429.83520507812,1625,16,57,2,18.2900829315186,15,104,34.8693199521745,0.413118386343565,111
1180.75842285156,1598,14,57,3,18.355131149292,11,106,34.8964032854644,0.413118386343565,122
1211.66809082031,1567,15,55,3,18.1789512634277,17,103,34.8359866188945,0.411035053013565,133
1120.65551757812,1640,16,58,4,18.4432029724121,13,93,34.9297366187444,0.411035053013565,155
1342.44140625,1474,15,53,7,17.6137733459473,24,95,34.6609866191746,0.408951719683565,114
1559.58728027344,1313,11,54,2,16.9372158050537,15,106,34.4693199528146,0.406868386353565,130
1249.70324707031,1253,8,56,3,16.6316318511963,14,107,34.3901532862747,0.404785053023565,144
1420.87768554688,1305,14,57,2,17.1848697662354,10,108,34.5234866193946,0.404785053023565,122
1123.55920410156,1309,15,56,1,17.4567356109619,16,111,34.5984866192746,0.404785053023565,166
1527.03271484375,1478,16,54,3,17.7165088653564,17,104,34.6880699524645,0.404785053023565,111
1275.3857421875,1495,12,55,4,17.9553833007812,18,105,34.7693199523345,0.404785053023565,127
1328.84057617188,1593,17,53,5,18.2305431365967,17,95,34.8484866188745,0.404785053023565,127
1110.61145019531,1643,16,58,3,18.4555034637451,14,90,34.9401532853944,0.404785053023565,158
1154.79113769531,1351,13,55,2,17.521858215332,15,108,34.6214032859046,0.400618386363565,119
1178.46435546875,1298,17,56,6,17.38401222229,16,110,34.5859866192946,0.398535053033565,123
1256.8818359375,1441,15,54,2,17.7807559967041,33,107,34.7047366191045,0.398535053033565,121
1511.25695800781,1301,9,55,2,16.8094005584717,16,107,34.4443199528547,0.396451719703565,129
1419.65490722656,1604,14,56,2,18.2663745880127,16,100,34.8693199521745,0.394368386373565,104
1421.35241699219,1616,18,54,4,18.2151966094971,13,99,34.8464032855445,0.392285053043565,126
1419.77624511719,1603,13,56,3,18.2557411193848,15,101,34.8672366188445,0.392285053043565,105
1155.0556640625,1323,14,56,1,17.4790363311768,20,105,34.6193199525746,0.390201719713565,115
1194.84118652344,1371,16,56,3,17.5542163848877,28,103,34.6401532858746,0.390201719713565,125
1194.84118652344,1371,16,56,3,17.5542163848877,28,103,34.6443199525346,0.390201719713565,130
1481.38403320312,1628,14,54,2,18.2421417236328,15,103,34.8589032855245,0.390201719713565,103
1419.77624511719,1603,13,56,3,18.2557411193848,15,101,34.8672366188445,0.388118386383565,102
1541.39208984375,1310,14,56,2,16.8992595672607,17,106,34.4651532861546,0.386035053053565,125
1374.98205566406,1461,15,54,5,17.6147689819336,24,97,34.6651532858345,0.386035053053565,110
1439.9951171875,1315,11,56,3,16.7302360534668,14,105,34.4297366195447,0.383951719723565,134
1617.11791992188,1325,13,55,1,16.911111831665,28,112,34.4734866194746,0.383951719723565,120
1214.79772949219,1301,18,56,3,17.2616157531738,10,110,34.5547366193446,0.383951719723565,136
1241.52587890625,1452,15,55,3,17.753303527832,19,106,34.7068199524345,0.383951719723565,204
1455.72290039062,1295,14,56,1,16.7707042694092,9,105,34.4401532861947,0.381868386393565,113
1295.57141113281,1540,13,54,2,17.9870567321777,15,106,34.7839032856445,0.381868386393565,135
1584.64904785156,1307,11,56,2,16.8760757446289,17,109,34.4651532861546,0.379785053063565,121
1294.48986816406,1505,16,54,4,17.813497543335,18,102,34.7297366190645,0.379785053063565,103
1137.72802734375,1626,16,56,7,18.389684677124,20,98,34.9234866187544,0.379785053063565,137
1288.68542480469,1576,14,56,3,18.2546768188477,13,101,34.8776532854944,0.377701719733565,124
1291.59655761719,1558,15,57,3,18.2444591522217,17,100,34.8734866188344,0.375618386403565,135
1507.67541503906,1609,14,54,4,18.1979560852051,20,99,34.8464032855445,0.371451719743565,123
1257.67736816406,1289,13,56,2,17.032039642334,10,109,34.5047366194246,0.367285053083565,146
1334.96557617188,1429,15,55,2,17.553014755249,18,106,34.6609866191746,0.367285053083565,120
1291.31909179688,1536,14,54,5,17.9902858734131,15,104,34.7943199522945,0.367285053083565,132
1115.96533203125,1567,17,57,2,18.3382015228271,18,100,34.9151532854344,0.367285053083565,141
1269.59106445312,1330,15,54,4,17.2756519317627,24,107,34.5734866193146,0.365201719753565,119
1284.01892089844,1453,14,55,4,17.6427364349365,18,99,34.6818199524745,0.365201719753565,137
1355.29736328125,1502,15,54,3,17.7595634460449,36,106,34.7234866190745,0.365201719753565,106
1272.83972167969,1537,13,55,3,17.9301414489746,13,109,34.7714032856645,0.365201719753565,114
1319.27966308594,1565,16,54,5,18.1019077301025,15,98,34.8214032855845,0.365201719753565,130
1284.01892089844,1453,14,55,4,17.6427364349365,18,99,34.6797366191445,0.363118386423565,130
1511.06188964844,1612,16,56,1,18.209005355835,24,102,34.8609866188545,0.363118386423565,205
1274.54821777344,1360,13,55,3,17.3817596435547,23,106,34.6047366192646,0.361035053093565,123
1332.5849609375,1582,19,55,5,18.2316036224365,19,99,34.8714032855044,0.358951719763565,138
1321.33935546875,1340,15,55,4,17.2216129302979,16,109,34.5672366193246,0.356868386433565,142
1441.13037109375,1607,20,56,2,18.2192001342773,26,104,34.8672366188445,0.356868386433565,152
1491.76843261719,1287,13,56,4,16.6281757354736,13,106,34.4234866195547,0.354785053103565,131
1314.2939453125,1348,15,55,3,17.2508983612061,18,108,34.5755699526446,0.354785053103565,128
1324.05249023438,1399,11,56,0,17.4179344177246,21,111,34.6276532858946,0.354785053103565,141
1316.068359375,1435,16,55,3,17.5985946655273,25,102,34.6776532858145,0.354785053103565,126
1298.21447753906,1324,15,56,1,17.071268081665,11,108,34.5214032860646,0.352701719773565,197
1324.05249023438,1399,11,56,0,17.4179344177246,21,111,34.6234866192346,0.352701719773565,135
1262.53735351562,1517,14,55,5,17.8867263793945,22,103,34.7651532856745,0.352701719773565,117
1330.67919921875,1308,15,55,0,17.0505485534668,50,107,34.5255699527246,0.350618386443565,169
1464.23815917969,1609,17,53,0,18.1216468811035,22,99,34.8339032855645,0.350618386443565,162
1139.6455078125,1725,26,56,24,18.4091777801514,39,74,34.9380699520644,0.350618386443565,191
1330.67919921875,1308,15,55,0,17.0505485534668,50,107,34.5214032860646,0.348535053113565,186
1278.2216796875,1313,14,55,1,17.1508445739746,29,107,34.5464032860246,0.348535053113565,141
1455.58911132812,1587,14,50,3,18.1835041046143,99,99,34.8589032855245,0.348535053113565,177
1369.23413085938,1378,15,55,4,17.310567855835,19,104,34.5964032859446,0.346451719783565,141
1413.89721679688,1612,16,52,6,18.2070827484131,98,99,34.8693199521745,0.346451719783565,153
1387.27490234375,1293,16,57,4,16.7701950073242,15,104,34.4547366195047,0.344368386453565,129
1345.29919433594,1393,14,56,1,17.3416194915771,20,109,34.6089032859246,0.344368386453565,120
1245.44653320312,1560,14,50,5,18.23850440979,98,105,34.8818199521544,0.344368386453565,214
1276.56188964844,1422,14,54,3,17.6127376556396,22,101,34.6839032858045,0.342285053123565,136
1374.9580078125,1277,13,58,2,16.631233215332,14,106,34.4359866195347,0.340201719793565,149
1366.87817382812,1455,13,54,2,17.5411167144775,20,102,34.6693199524945,0.340201719793565,118
