"X","Y","mg","annual_ppt","bareground","elevation","occ","ph20","slope","temp_annual_range","topo_pst_index","treecover","valley_depth","veg_index","wetness_index"
34.6339032858846,0.677701719253564,169,1583.81213378906,2,1560,18,57,2,18.0070781707764,116,15,1170,2033,112
34.8380699522245,0.675618385923564,272,1180.40124511719,2,1597,16,60,4,18.4873008728027,39,20,1674,1751,104
34.8401532855545,0.675618385923564,279,1180.40124511719,2,1597,16,60,4,18.4873008728027,39,20,1674,1751,104
34.8818199521544,0.675618385923564,272,1148.67150878906,3,1593,15,61,3,18.5624828338623,-94,12,2115,1332,104
34.7547366190245,0.673535052593564,207,1626.97802734375,0,1649,19,57,4,18.3532848358154,59,23,211,1615,106
34.5630699526646,0.671451719263564,214,1521.02673339844,1,1537,17,58,4,17.7995643615723,-98,17,2033,1788,102
34.6109866192546,0.671451719263564,181,1586.91027832031,1,1525,18,58,4,17.9107418060303,-73,26,1422,2383,108
34.8109866189345,0.669368385933564,224,1515.40356445312,1,1637,14,58,2,18.4346523284912,70,20,518,1735,108
34.8901532854744,0.669368385933564,234,1176.60766601562,0,1654,17,56,3,18.5758762359619,103,30,1508,1515,103
34.9089032854444,0.669368385933564,336,1181.51721191406,0,1651,17,56,4,18.6042957305908,25,97,1705,1294,103
34.9234866187544,0.669368385933564,337,1127.05676269531,3,1656,18,55,3,18.6269912719727,-68,18,1712,1328,103
35.0109866186144,0.667285052603564,388,1238.97473144531,0,1839,18,57,4,18.6166248321533,37,38,-16,1617,112
34.8880699521444,0.663118385943564,286,1174.10754394531,0,1637,20,56,5,18.5704727172852,-8,82,1728,1383,100
34.4922366194446,0.661035052613564,226,1164.57751464844,0,1397,11,58,5,17.600887298584,-110,22,2793,1949,100
34.5526532860146,0.661035052613564,215,1397.88317871094,1,1501,17,59,5,17.7150001525879,-169,18,2398,1748,99
34.7401532857145,0.661035052613564,220,1195.01501464844,0,1547,18,58,4,18.2536239624023,-66,22,1505,2160,97
34.6526532858546,0.658951719283564,201,1572.54602050781,3,1512,16,58,3,18.0069847106934,-9,12,588,2023,110
34.9797366186644,0.656868385953564,297,1188.75854492188,0,1820,26,59,9,18.6235389709473,147,23,315,2299,92
34.8359866188945,0.652701719293564,285,1334.77331542969,0,1591,16,59,5,18.4461860656738,48,22,1102,2185,102
34.8943199521344,0.652701719293564,287,1145.80603027344,0,1618,22,56,4,18.5573139190674,-25,46,1677,1471,99
34.4318199528747,0.650618385963564,229,1195.67346191406,1,1320,12,57,3,17.4630279541016,-39,20,2487,1934,110
34.5005699527646,0.650618385963564,263,1255.66625976562,0,1423,12,57,6,17.5837211608887,-141,13,2585,1871,97
