X,Y,mg
34.7964032856245,0.442285052963564,203.00000000
34.8547366188645,0.442285052963564,184.00000000
34.6672366191645,0.440201719633564,183.00000000
34.9255699520844,0.440201719633564,265.00000000
34.4609866194946,0.438118386303564,200.00000000
34.7297366190645,0.438118386303564,194.00000000
34.5026532860946,0.436035052973564,209.00000000
34.7422366190445,0.436035052973564,176.00000000
34.7339032857245,0.431868386313565,167.00000000
34.7380699523845,0.431868386313565,175.00000000
34.7547366190245,0.431868386313565,180.00000000
34.8047366189445,0.431868386313565,179.00000000
34.5047366194246,0.429785052983565,191.00000000
34.6547366191846,0.425618386323565,161.00000000
34.6818199524745,0.425618386323565,181.00000000
34.8568199521945,0.425618386323565,197.00000000
34.3880699529447,0.423535052993565,178.00000000
34.6109866192546,0.423535052993565,180.00000000
34.8672366188445,0.421451719663565,174.00000000
34.4422366195247,0.419368386333565,223.00000000
34.4839032861246,0.419368386333565,226.00000000
34.5714032859846,0.415201719673565,205.00000000
34.3880699529447,0.413118386343565,185.00000000
34.9359866187344,0.413118386343565,235.00000000
34.8734866188344,0.411035053013565,201.00000000
34.6151532859146,0.408951719683565,185.00000000
34.4089032862447,0.406868386353565,190.00000000
34.7526532856945,0.406868386353565,173.00000000
34.4422366195247,0.404785053023565,206.00000000
34.5755699526446,0.404785053023565,228.00000000
34.5734866193146,0.400618386363565,204.00000000
34.9359866187344,0.400618386363565,252.00000000
34.7130699524245,0.396451719703565,262.00000000
34.8005699522845,0.396451719703565,188.00000000
34.8714032855044,0.396451719703565,174.00000000
34.4526532861747,0.394368386373565,221.00000000
34.5047366194246,0.394368386373565,195.00000000
34.6672366191645,0.394368386373565,160.00000000
34.5859866192946,0.390201719713565,169.00000000
34.8005699522845,0.390201719713565,193.00000000
34.8672366188445,0.383951719723565,174.00000000
34.5255699527246,0.381868386393565,249.00000000
34.5047366194246,0.379785053063565,265.00000000
34.8547366188645,0.379785053063565,157.00000000
34.5172366194046,0.375618386403565,262.00000000
34.6422366192046,0.375618386403565,159.00000000
34.6547366191846,0.375618386403565,156.00000000
34.5734866193146,0.369368386413565,208.00000000
34.9318199520744,0.369368386413565,247.00000000
34.5109866194146,0.367285053083565,284.00000000
34.7422366190445,0.367285053083565,186.00000000
34.7151532857545,0.365201719753565,172.00000000
34.4255699528847,0.363118386423565,208.00000000
34.6130699525846,0.361035053093565,184.00000000
34.7589032856845,0.361035053093565,163.00000000
34.7318199523945,0.358951719763565,171.00000000
34.8839032854844,0.358951719763565,231.00000000
34.6984866191145,0.356868386433565,175.00000000
34.7984866189545,0.356868386433565,179.00000000
34.4401532861947,0.352701719773565,253.00000000
34.8359866188945,0.352701719773565,188.00000000
34.7318199523945,0.348535053113565,190.00000000
34.4380699528647,0.346451719783565,235.00000000
34.9172366187644,0.346451719783565,247.00000000
34.6609866191746,0.344368386453565,170.00000000
34.6005699526046,0.342285053123565,188.00000000
34.5422366193646,0.338118386463565,185.00000000
34.3984866195947,0.333951719803565,201.00000000
