"X","Y","mg","annual_precip","clay","h20_cap","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","valley_depth","wet_index"
34.6193199525746,0.363118386423572,178,1309.1611328125,46,27,1406,14,55,35,19,17.4326972961426,1,91,301,107
34.6339032858846,0.363118386423572,187,1316.38793945312,45,26,1407,15,54,35,20,17.4630947113037,5,63,259,107
34.7401532857145,0.363118386423572,202,1305.54296875,47,27,1488,14,54,33,20,17.8210964202881,3,-76,4403,102
34.8068199522745,0.363118386423572,174,1296.05114746094,48,28,1561,15,54,31,21,18.0461826324463,4,-14,4669,103
34.8609866188545,0.363118386423572,257,1441.53894042969,46,28,1583,16,56,32,23,18.2259616851807,4,4,4910,98
34.8964032854644,0.363118386423572,273,1177.68627929688,41,27,1575,14,51,35,24,18.2981586456299,3,-6,5024,108
34.9339032854044,0.363118386423572,249,1122.54846191406,46,28,1640,20,56,31,23,18.3953437805176,13,-169,4463,85
34.5422366193646,0.361035053093572,239,1274.72888183594,49,28,1307,17,54,30,21,17.1584091186523,3,-52,1196,109
34.5714032859846,0.361035053093572,189,1269.59106445312,47,27,1330,15,54,33,19,17.2756519317627,4,-38,1240,107
34.5755699526446,0.361035053093572,180,1269.59106445312,47,27,1330,15,54,33,19,17.2756519317627,4,-38,1240,107
34.5880699526246,0.361035053093572,185,1237.09594726562,48,27,1332,12,56,33,19,17.3339710235596,3,-73,1145,107
34.6297366192246,0.361035053093572,181,1316.38793945312,45,26,1407,15,54,35,20,17.4630947113037,5,63,259,107
34.7526532856945,0.361035053093572,171,1285.95166015625,48,27,1518,12,55,32,21,17.8707656860352,3,13,4574,105
34.8109866189345,0.361035053093572,175,1289.85656738281,50,28,1571,15,54,29,21,18.0731983184814,4,6,4679,102
34.8401532855545,0.361035053093572,187,1497.2001953125,49,28,1584,16,53,29,21,18.1674289703369,3,-128,4837,95
34.4380699528647,0.358951719763572,221,1559.689453125,47,27,1315,15,57,35,19,16.6989154815674,1,69,479,116
34.4401532861947,0.358951719763572,225,1559.689453125,47,27,1315,15,57,35,19,16.6989154815674,1,69,479,116
34.5214032860646,0.358951719763572,253,1298.21447753906,48,27,1324,15,56,32,20,17.071268081665,1,66,898,108
34.5234866193946,0.358951719763572,247,1298.21447753906,48,27,1324,15,56,32,20,17.071268081665,1,66,898,108
34.5630699526646,0.358951719763572,201,1321.33935546875,48,27,1340,15,55,33,19,17.2216129302979,4,-19,1067,109
34.5714032859846,0.358951719763572,191,1314.2939453125,47,27,1348,15,55,33,19,17.2508983612061,3,37,937,108
34.5755699526446,0.358951719763572,187,1314.2939453125,47,27,1348,15,55,33,19,17.2508983612061,3,37,937,108
34.5922366192846,0.358951719763572,180,1292.32666015625,49,27,1342,12,56,33,19,17.3115558624268,3,-86,1029,104
34.6005699526046,0.358951719763572,170,1296.28442382812,48,27,1356,12,56,33,19,17.3368549346924,2,-54,846,105
34.6214032859046,0.358951719763572,184,1324.05249023438,47,27,1399,11,56,35,19,17.4179344177246,0,33,325,111
34.6651532858345,0.358951719763572,201,1324.17980957031,47,27,1420,15,54,33,20,17.5713901519775,4,-76,2270,102
34.7005699524445,0.358951719763572,177,1307.22009277344,47,27,1480,17,54,33,21,17.6770992279053,4,81,3881,101
34.7047366191045,0.358951719763572,168,1320.798828125,47,27,1478,17,54,33,21,17.7019481658936,3,10,4388,110
34.7172366190845,0.358951719763572,184,1342.33935546875,48,27,1495,16,54,32,20,17.7241458892822,3,64,4346,108
34.7276532857345,0.358951719763572,169,1321.55993652344,47,27,1486,14,54,33,20,17.7833042144775,5,-32,4456,104
34.7422366190445,0.358951719763572,179,1285.18676757812,47,27,1477,14,54,33,20,17.8141651153564,5,-121,4825,103
34.7484866190345,0.358951719763572,165,1278.23779296875,48,28,1519,12,55,32,21,17.833158493042,1,108,4524,103
34.8276532855745,0.358951719763572,181,1453.10278320312,50,28,1614,21,53,29,22,18.133617401123,17,44,4782,89
34.8380699522245,0.358951719763572,200,1538.392578125,48,28,1674,19,53,30,22,18.1642971038818,12,414,4113,90
34.9130699521044,0.358951719763572,252,1100.34509277344,43,27,1571,15,57,33,24,18.3265743255615,2,-37,5115,97
34.9255699520844,0.358951719763572,233,1096.71691894531,46,27,1577,15,56,31,23,18.3504447937012,4,-140,5015,89
34.4214032862247,0.356868386433572,209,1491.76843261719,45,26,1287,13,56,35,20,16.6281757354736,4,-56,832,106
34.6193199525746,0.356868386433572,188,1324.05249023438,47,27,1399,11,56,35,19,17.4179344177246,0,33,325,111
34.6505699525246,0.356868386433572,200,1327.58569335938,48,27,1420,13,55,33,20,17.5114250183105,5,32,995,101
34.8151532855945,0.356868386433572,178,1298.583984375,49,28,1548,15,54,29,22,18.062463760376,3,-107,4988,100
34.8734866188344,0.356868386433572,211,1332.5849609375,45,27,1582,19,55,33,23,18.2316036224365,5,52,4983,99
34.9339032854044,0.356868386433572,295,1117.59008789062,46,27,1627,20,56,31,23,18.3826084136963,12,-199,4768,81
34.4526532861747,0.354785053103572,227,1517.42895507812,46,27,1308,13,59,35,19,16.7813301086426,2,49,459,108
34.4589032861646,0.354785053103572,215,1517.42895507812,46,27,1308,13,59,35,19,16.7813301086426,2,49,459,108
34.4964032861046,0.354785053103572,207,1265.71911621094,43,26,1303,9,56,38,19,16.9759407043457,3,42,797,108
34.5297366193846,0.354785053103572,240,1301.5556640625,47,27,1330,14,56,33,20,17.1022663116455,2,91,896,112
34.6276532858946,0.354785053103572,246,1327.68518066406,46,27,1415,14,55,36,19,17.4474067687988,3,67,337,108
34.6630699525046,0.354785053103572,184,1324.17980957031,47,27,1420,15,54,33,20,17.5713901519775,4,-76,2270,102
34.7922366189645,0.354785053103572,177,1296.48205566406,49,28,1552,15,54,31,21,17.9830913543701,5,81,4593,104
34.9318199520744,0.354785053103572,294,1117.59008789062,46,27,1627,20,56,31,23,18.3826084136963,12,-199,4768,81
34.4005699529247,0.352701719773572,215,1619.03271484375,45,26,1303,12,55,37,18,16.4931182861328,3,0,453,109
34.4151532862347,0.352701719773572,246,1563.18981933594,46,26,1286,15,57,34,20,16.5845146179199,4,-47,653,105
34.5068199527546,0.352701719773572,238,1280.45068359375,45,27,1309,11,56,35,20,17.0069599151611,4,61,835,113
34.5234866193946,0.352701719773572,236,1298.21447753906,48,27,1324,15,56,32,20,17.071268081665,1,66,898,108
34.5484866193546,0.352701719773572,230,1279.16064453125,48,27,1325,16,54,31,20,17.168981552124,3,-28,1138,107
34.5526532860146,0.352701719773572,272,1303.05017089844,48,27,1349,15,54,32,20,17.1937046051025,1,78,955,108
34.5651532859946,0.352701719773572,176,1321.33935546875,48,27,1340,15,55,33,19,17.2216129302979,4,-19,1067,109
34.6734866191545,0.352701719773572,188,1316.068359375,47,27,1435,16,55,32,21,17.5985946655273,3,15,2633,102
34.7005699524445,0.352701719773572,164,1307.22009277344,47,27,1480,17,54,33,21,17.6770992279053,4,81,3881,101
34.8109866189345,0.352701719773572,177,1298.583984375,49,28,1548,15,54,29,22,18.062463760376,3,-107,4988,100
34.5005699527646,0.350618386443572,233,1299.04333496094,45,27,1288,12,56,36,19,16.9534950256348,1,-51,973,107
34.5172366194046,0.350618386443572,262,1317.12719726562,47,27,1310,15,56,33,20,17.0173606872559,2,2,865,111
34.5672366193246,0.350618386443572,189,1323.08032226562,48,27,1363,15,55,32,19,17.2027130126953,1,90,841,109
34.5964032859446,0.350618386443572,172,1369.23413085938,48,27,1378,15,55,33,19,17.310567855835,4,42,721,104
34.7172366190845,0.350618386443572,165,1308.51782226562,46,27,1482,14,54,34,20,17.7220420837402,3,30,4592,104
34.7672366190045,0.350618386443572,173,1243.37976074219,47,27,1493,15,54,32,21,17.8765468597412,5,-83,5113,104
34.7964032856245,0.350618386443572,160,1352.9208984375,49,28,1568,15,55,29,22,18.00514793396,2,78,4646,104
34.8839032854844,0.350618386443572,263,1245.44653320312,40,27,1560,14,50,35,24,18.23850440979,5,-12,5236,105
34.9318199520744,0.350618386443572,276,1115.22839355469,47,28,1607,19,56,30,23,18.3744297027588,4,-234,4711,83
34.4172366195647,0.348535053113572,262,1562.39123535156,47,27,1286,13,56,33,19,16.5608043670654,4,-5,708,104
34.5630699526646,0.348535053113572,186,1323.08032226562,48,27,1363,15,55,32,19,17.2027130126953,1,90,841,109
34.5839032859646,0.348535053113572,179,1362.98352050781,49,28,1377,15,55,32,19,17.2550315856934,4,90,703,104
34.5943199526146,0.348535053113572,184,1369.23413085938,48,27,1378,15,55,33,19,17.310567855835,4,42,721,104
34.6005699526046,0.348535053113572,180,1369.23413085938,48,27,1378,15,55,33,19,17.310567855835,4,42,721,104
34.6276532858946,0.348535053113572,199,1313.67883300781,46,27,1397,16,55,35,19,17.4393634796143,4,-19,365,104
34.6797366191445,0.348535053113572,196,1306.24682617188,45,27,1453,14,54,33,22,17.6170253753662,1,75,3122,107
34.6922366191245,0.348535053113572,172,1283.69860839844,45,27,1455,15,54,33,22,17.6465759277344,4,51,3615,103
34.7589032856845,0.348535053113572,177,1249.79113769531,48,28,1492,15,55,32,21,17.8539867401123,5,-8,4806,104
34.7651532856745,0.348535053113572,175,1243.37976074219,47,27,1493,15,54,32,21,17.8765468597412,5,-83,5113,104
34.7964032856245,0.348535053113572,161,1352.9208984375,49,28,1568,15,55,29,22,18.00514793396,2,78,4646,104
34.8047366189445,0.348535053113572,167,1365.78125,50,29,1559,15,55,28,22,18.0327625274658,3,-14,4876,105
34.8234866189145,0.348535053113572,174,1387.20190429688,51,29,1589,18,54,27,22,18.088752746582,3,5,4790,97
34.8297366189045,0.348535053113572,170,1464.23815917969,50,28,1609,17,53,28,22,18.1216468811035,0,53,4610,99
34.9089032854444,0.348535053113572,290,1131.11535644531,42,27,1563,16,53,35,24,18.2983512878418,5,28,5110,109
34.9380699520644,0.348535053113572,300,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4297366195447,0.346451719783572,212,1469.46716308594,47,27,1300,14,56,34,19,16.6444892883301,3,68,464,105
34.4359866195347,0.346451719783572,233,1479.04833984375,47,27,1306,14,57,33,20,16.6839790344238,2,53,472,107
34.6401532858746,0.346451719783572,221,1323.95080566406,46,27,1389,13,55,35,20,17.4693508148193,3,-95,814,104
34.6464032858646,0.346451719783572,218,1337.14953613281,47,27,1399,13,55,33,20,17.4991340637207,4,-124,1433,103
34.6672366191645,0.346451719783572,174,1363.66931152344,47,27,1440,13,54,34,20,17.551061630249,4,80,2046,101
34.6818199524745,0.346451719783572,200,1306.24682617188,45,27,1453,14,54,33,22,17.6170253753662,1,75,3122,107
34.7026532857745,0.346451719783572,183,1293.64196777344,47,27,1483,14,54,33,21,17.6984214782715,2,74,4535,102
34.7339032857245,0.346451719783572,163,1281.48364257812,46,27,1466,13,54,33,21,17.7805709838867,2,-94,4881,104
34.7714032856645,0.346451719783572,169,1251.85729980469,48,28,1499,15,54,32,21,17.9032573699951,5,-111,5003,101
34.8401532855545,0.346451719783572,175,1516.3212890625,49,28,1604,14,54,29,22,18.145076751709,3,-6,4679,92
34.8922366188044,0.346451719783572,252,1201.95141601562,39,26,1561,14,48,36,25,18.2582607269287,3,-30,5110,105
34.9089032854444,0.346451719783572,281,1131.11535644531,42,27,1563,16,53,35,24,18.2983512878418,5,28,5110,109
34.9193199520944,0.346451719783572,247,1092.22644042969,46,27,1575,16,56,30,23,18.3417072296143,3,-78,5117,89
34.9297366187444,0.346451719783572,269,1115.22839355469,47,28,1607,19,56,30,23,18.3744297027588,4,-234,4711,83
34.9318199520744,0.346451719783572,261,1115.22839355469,47,28,1607,19,56,30,23,18.3744297027588,4,-234,4711,83
34.4068199529147,0.344368386453572,203,1639.00146484375,47,26,1311,13,56,34,19,16.5117835998535,2,83,348,111
34.4276532862147,0.344368386453572,225,1469.46716308594,47,27,1300,14,56,34,19,16.6444892883301,3,68,464,105
34.5130699527446,0.344368386453572,243,1317.12719726562,47,27,1310,15,56,33,20,17.0173606872559,2,2,865,111
34.5234866193946,0.344368386453572,208,1330.67919921875,48,27,1308,15,55,32,21,17.0505485534668,0,-71,942,107
34.5839032859646,0.344368386453572,172,1362.98352050781,49,28,1377,15,55,32,19,17.2550315856934,4,90,703,104
34.7464032857045,0.344368386453572,167,1257.46276855469,47,28,1502,14,55,32,21,17.8271465301514,3,62,4724,106
34.7568199523545,0.344368386453572,177,1249.79113769531,48,28,1492,15,55,32,21,17.8539867401123,5,-8,4806,104
34.8318199522345,0.344368386453572,173,1464.23815917969,50,28,1609,17,53,28,22,18.1216468811035,0,53,4610,99
34.8526532855345,0.344368386453572,247,1455.58911132812,42,27,1587,14,50,34,24,18.1835041046143,3,-70,5045,99
34.8547366188645,0.344368386453572,254,1455.58911132812,42,27,1587,14,50,34,24,18.1835041046143,3,-70,5045,99
34.8589032855245,0.344368386453572,242,1455.58911132812,42,27,1587,14,50,34,24,18.1835041046143,3,-70,5045,99
34.9047366187844,0.344368386453572,304,1131.11535644531,42,27,1563,16,53,35,24,18.2983512878418,5,28,5110,109
34.9380699520644,0.344368386453572,279,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3943199529347,0.342285053123572,195,1595.18017578125,47,27,1281,12,55,34,19,16.4517230987549,2,-53,475,107
34.4922366194446,0.342285053123572,176,1373.77722167969,42,26,1305,8,57,39,18,16.8894100189209,5,-6,782,108
34.5214032860646,0.342285053123572,208,1384.52941894531,46,26,1332,16,55,34,20,17.0232677459717,4,29,776,104
34.6505699525246,0.342285053123572,183,1392.84167480469,47,27,1416,13,54,34,19,17.4776382446289,3,13,1261,100
34.6818199524745,0.342285053123572,178,1276.56188964844,45,27,1422,14,54,33,21,17.6127376556396,3,-75,3529,101
34.7359866190545,0.342285053123572,169,1247.23229980469,46,27,1470,12,54,33,21,17.7991199493408,4,-43,5099,106
34.8047366189445,0.342285053123572,175,1445.31188964844,49,28,1571,16,54,30,22,18.0285148620605,2,20,4757,107
34.8130699522645,0.342285053123572,161,1429.26196289062,49,28,1587,16,54,29,22,18.0544605255127,1,68,4583,106
34.8984866187944,0.342285053123572,247,1181.80017089844,40,27,1569,15,51,35,25,18.2723770141602,5,-7,5227,103
34.3880699529447,0.340201719793572,261,1570.23095703125,46,26,1284,11,55,35,19,16.4113845825195,4,-58,484,107
34.3964032862647,0.340201719793572,224,1595.18017578125,47,27,1281,12,55,34,19,16.4517230987549,2,-53,475,107
34.4047366195847,0.340201719793572,242,1604.87329101562,47,27,1307,14,56,34,19,16.4914798736572,1,88,378,107
34.4359866195347,0.340201719793572,257,1363.17309570312,47,27,1282,16,56,33,20,16.671838760376,5,12,525,105
34.5630699526646,0.340201719793572,196,1341.77404785156,49,27,1342,13,56,32,19,17.1851024627686,2,-61,1037,105
34.6026532859346,0.340201719793572,190,1361.56115722656,47,27,1372,15,55,34,19,17.3296909332275,4,-50,584,104
34.6797366191445,0.340201719793572,190,1276.56188964844,45,27,1422,14,54,33,21,17.6127376556396,3,-75,3529,101
34.6943199524545,0.340201719793572,183,1243.98913574219,46,27,1425,14,55,33,21,17.6714763641357,5,-105,4548,100
34.7109866190945,0.340201719793572,182,1259.86608886719,45,27,1452,14,54,35,21,17.721097946167,3,-62,5017,103
34.8005699522845,0.340201719793572,173,1420.3447265625,50,29,1579,16,54,29,22,18.00048828125,3,70,4620,100
34.8984866187944,0.340201719793572,241,1181.80017089844,40,27,1569,15,51,35,25,18.2723770141602,5,-7,5227,103
34.4484866195147,0.338118386463572,264,1335.64721679688,48,28,1264,15,58,32,20,16.7137393951416,2,-107,726,104
34.4672366194846,0.338118386463572,206,1347.55981445312,48,28,1293,15,56,32,19,16.7840633392334,3,-2,610,104
34.4776532861346,0.338118386463572,190,1385.02856445312,47,27,1315,12,55,34,19,16.8526172637939,3,77,523,109
34.5839032859646,0.338118386463572,200,1404.72583007812,49,28,1380,16,55,32,19,17.2395763397217,4,33,604,104
34.6151532859146,0.338118386463572,173,1333.59448242188,48,27,1381,14,55,33,20,17.3600158691406,3,-26,741,104
34.6589032858446,0.338118386463572,166,1389.73706054688,46,27,1429,11,54,35,20,17.509557723999,3,38,1795,106
34.6714032858245,0.338118386463572,165,1324.689453125,45,27,1437,14,54,33,21,17.577335357666,4,21,2704,99
34.7068199524345,0.338118386463572,191,1250.15686035156,45,27,1435,14,54,34,21,17.6972751617432,6,-138,5222,102
34.7089032857645,0.338118386463572,188,1250.15686035156,45,27,1435,14,54,34,21,17.6972751617432,6,-138,5222,102
34.7734866189945,0.338118386463572,186,1266.14440917969,48,28,1533,19,53,31,21,17.8988056182861,5,55,4919,100
34.8734866188344,0.338118386463572,253,1300.39929199219,40,27,1553,15,52,34,25,18.2097778320312,5,-78,5374,98
34.8839032854844,0.338118386463572,240,1235.07629394531,40,27,1580,13,50,35,25,18.2282485961914,5,4,5152,101
34.9130699521044,0.338118386463572,248,1109.12133789062,43,27,1563,14,56,34,23,18.3100433349609,2,-56,5212,97
34.9214032854244,0.338118386463572,231,1096.16003417969,46,27,1574,15,55,31,22,18.3328971862793,5,-64,5159,89
34.9359866187344,0.338118386463572,284,1137.50512695312,46,28,1759,25,56,32,22,18.4031848907471,20,-69,3805,74
34.3859866196147,0.336035053133572,232,1570.23095703125,46,26,1284,11,55,35,19,16.4113845825195,4,-58,484,107
34.4526532861747,0.336035053133572,262,1322.52990722656,48,28,1274,14,56,32,20,16.7511463165283,3,-76,667,106
34.5109866194146,0.336035053133572,196,1359.84521484375,47,27,1324,15,56,34,19,16.9939765930176,3,-25,789,107
34.5234866193946,0.336035053133572,171,1384.52941894531,46,26,1332,16,55,34,20,17.0232677459717,4,29,776,104
34.5359866193746,0.336035053133572,161,1355.63623046875,47,27,1322,15,55,34,20,17.0926342010498,3,-66,1040,105
34.5547366193446,0.336035053133572,189,1316.96240234375,49,28,1329,15,56,32,19,17.1584186553955,3,-90,1114,106
34.5714032859846,0.336035053133572,201,1372.01025390625,50,28,1354,13,55,32,18,17.2138957977295,4,-75,829,104
34.6130699525846,0.336035053133572,175,1333.59448242188,48,27,1381,14,55,33,20,17.3600158691406,3,-26,741,104
34.7089032857645,0.336035053133572,189,1250.15686035156,45,27,1435,14,54,34,21,17.6972751617432,6,-138,5222,102
34.8026532856145,0.336035053133572,194,1445.31188964844,49,28,1571,16,54,30,22,18.0285148620605,2,20,4757,107
34.8422366188845,0.336035053133572,250,1459.5361328125,48,28,1585,18,53,29,23,18.1298427581787,1,-10,5001,99
34.8818199521544,0.336035053133572,242,1235.07629394531,40,27,1580,13,50,35,25,18.2282485961914,5,4,5152,101
34.9234866187544,0.336035053133572,220,1096.16003417969,46,27,1574,15,55,31,22,18.3328971862793,5,-64,5159,89
34.3859866196147,0.333951719803572,239,1543.15295410156,47,27,1279,11,56,33,19,16.3892440795898,2,-51,566,107
34.4047366195847,0.333951719803572,231,1526.75268554688,49,27,1285,14,57,32,19,16.4756889343262,3,10,468,105
34.4339032862047,0.333951719803572,264,1328.87268066406,49,28,1262,14,56,31,19,16.6115589141846,0,-57,750,109
34.4964032861046,0.333951719803572,170,1399.9892578125,42,25,1326,10,57,40,18,16.8998908996582,4,64,570,111
34.5151532860746,0.333951719803572,185,1412.29248046875,47,27,1334,13,56,34,19,16.9687747955322,1,6,644,106
34.6484866191946,0.333951719803572,167,1430.1669921875,46,26,1451,12,54,36,19,17.4616050720215,2,179,887,104
34.6734866191545,0.333951719803572,188,1276.44750976562,45,27,1403,13,54,34,21,17.5727767944336,4,-96,3149,100
34.8422366188845,0.333951719803572,262,1411.21496582031,43,27,1589,14,52,34,24,18.1152572631836,4,30,4837,100
34.8672366188445,0.333951719803572,248,1354.56762695312,39,27,1568,15,48,36,25,18.1809577941895,3,-79,5187,100
34.4380699528647,0.331868386473572,238,1319.40368652344,49,28,1268,15,56,32,19,16.6509094238281,3,-52,709,108
34.4484866195147,0.331868386473572,233,1308.55480957031,48,28,1279,14,56,32,19,16.6888656616211,2,0,538,107
34.4505699528447,0.331868386473572,230,1308.55480957031,48,28,1279,14,56,32,19,16.6888656616211,2,0,538,107
34.4526532861747,0.331868386473572,233,1315.53454589844,49,28,1287,12,56,33,19,16.7262783050537,2,22,450,110
34.4630699528246,0.331868386473572,209,1356.82189941406,48,27,1301,13,56,33,19,16.7607269287109,2,40,280,104
34.5401532860346,0.331868386473572,172,1410.61315917969,48,27,1365,14,56,33,19,17.0646228790283,4,102,775,104
34.5755699526446,0.331868386473572,185,1433.30871582031,48,27,1365,14,55,33,19,17.1912174224854,3,25,817,103
34.5964032859446,0.331868386473572,199,1386.17016601562,48,27,1371,12,55,33,19,17.28688621521,4,-11,646,101
34.6568199525146,0.331868386473572,192,1384.81518554688,45,26,1410,12,54,36,20,17.5022239685059,5,-41,1900,100
34.6693199524945,0.331868386473572,175,1276.44750976562,45,27,1403,13,54,34,21,17.5727767944336,4,-96,3149,100
34.7026532857745,0.331868386473572,176,1247.3603515625,46,27,1441,15,55,33,21,17.6831836700439,4,-38,5400,103
34.7047366191045,0.331868386473572,179,1247.3603515625,46,27,1441,15,55,33,21,17.6831836700439,4,-38,5400,103
34.7109866190945,0.331868386473572,172,1241.1875,47,27,1458,12,55,33,21,17.709659576416,1,21,5252,107
34.7609866190145,0.331868386473572,187,1246.56225585938,46,27,1507,14,55,33,20,17.8556613922119,5,-75,5160,102
34.8526532855345,0.331868386473572,205,1433.47778320312,40,27,1591,16,48,36,25,18.1648578643799,4,66,4936,101
34.8818199521544,0.331868386473572,253,1225.13916015625,40,27,1552,14,49,35,25,18.2189598083496,0,-64,5328,102
34.3901532862747,0.329785053143572,211,1543.15295410156,47,27,1279,11,56,33,19,16.3892440795898,2,-51,566,107
34.4297366195447,0.329785053143572,267,1328.87268066406,49,28,1262,14,56,31,19,16.6115589141846,0,-57,750,109
34.4672366194846,0.329785053143572,197,1356.82189941406,48,27,1301,13,56,33,19,16.7607269287109,2,40,280,104
34.4880699527846,0.329785053143572,202,1396.43005371094,42,25,1320,7,58,39,19,16.8678207397461,3,22,573,106
34.5859866192946,0.329785053143572,191,1428.6865234375,48,27,1390,13,55,34,19,17.2524089813232,2,75,560,111
34.6047366192646,0.329785053143572,193,1348.52868652344,49,28,1375,13,54,32,19,17.3155002593994,5,-28,858,101
34.6651532858345,0.329785053143572,188,1320.08972167969,45,26,1411,12,55,35,20,17.5384502410889,1,-34,2628,100
34.6880699524645,0.329785053143572,191,1255.47729492188,46,27,1421,13,55,33,21,17.6290664672852,4,-77,4423,101
34.7089032857645,0.329785053143572,174,1247.3603515625,46,27,1441,15,55,33,21,17.6831836700439,4,-38,5400,103
34.7839032856445,0.329785053143572,169,1369.25476074219,49,28,1568,15,53,30,21,17.9289722442627,4,122,4661,103
34.8339032855645,0.329785053143572,263,1383.91943359375,48,29,1574,17,53,30,23,18.0875568389893,4,-95,4949,98
34.8526532855345,0.329785053143572,209,1433.47778320312,40,27,1591,16,48,36,25,18.1648578643799,4,66,4936,101
34.8547366188645,0.329785053143572,237,1433.47778320312,40,27,1591,16,48,36,25,18.1648578643799,4,66,4936,101
34.8672366188445,0.329785053143572,249,1354.56762695312,39,27,1568,15,48,36,25,18.1809577941895,3,-79,5187,100
34.8734866188344,0.329785053143572,255,1277.31823730469,39,26,1582,15,49,36,25,18.2010803222656,3,73,5038,107
34.8984866187944,0.329785053143572,254,1201.12231445312,41,27,1582,19,53,35,24,18.2671356201172,3,55,5070,111
34.9214032854244,0.329785053143572,246,1112.29736328125,45,27,1570,16,56,33,22,18.3256855010986,1,-86,5224,89
34.4089032862447,0.327701719813572,260,1526.75268554688,49,27,1285,14,57,32,19,16.4756889343262,3,10,468,105
34.4297366195447,0.327701719813572,231,1328.87268066406,49,28,1262,14,56,31,19,16.6115589141846,0,-57,750,109
34.4339032862047,0.327701719813572,221,1328.87268066406,49,28,1262,14,56,31,19,16.6115589141846,0,-57,750,109
34.5443199526946,0.327701719813572,161,1377.28442382812,48,27,1347,16,56,33,19,17.1003456115723,4,36,840,105
34.5505699526846,0.327701719813572,155,1377.28442382812,48,27,1347,16,56,33,19,17.1003456115723,4,36,840,105
34.6505699525246,0.327701719813572,184,1430.1669921875,46,26,1451,12,54,36,19,17.4616050720215,2,179,887,104
34.6818199524745,0.327701719813572,168,1258.55590820312,45,27,1413,13,54,34,21,17.6005210876465,5,-87,3866,101
34.6880699524645,0.327701719813572,201,1255.47729492188,46,27,1421,13,55,33,21,17.6290664672852,4,-77,4423,101
34.7109866190945,0.327701719813572,160,1241.1875,47,27,1458,12,55,33,21,17.709659576416,1,21,5252,107
34.7276532857345,0.327701719813572,181,1257.90368652344,47,27,1476,13,54,32,22,17.7560138702393,4,24,5168,105
34.7589032856845,0.327701719813572,171,1236.02502441406,47,27,1498,14,54,33,20,17.8304004669189,6,37,5195,109
34.7776532856545,0.327701719813572,175,1369.25476074219,49,28,1568,15,53,30,21,17.9289722442627,4,122,4661,103
34.8380699522245,0.327701719813572,248,1411.21496582031,43,27,1589,14,52,34,24,18.1152572631836,4,30,4837,100
34.8401532855545,0.327701719813572,265,1411.21496582031,43,27,1589,14,52,34,24,18.1152572631836,4,30,4837,100
34.8443199522145,0.327701719813572,221,1454.04077148438,40,27,1605,15,48,35,25,18.1440296173096,3,72,5006,100
34.9026532854544,0.327701719813572,234,1179.48510742188,41,27,1574,14,53,36,24,18.2883052825928,4,17,5150,103
34.9214032854244,0.327701719813572,245,1112.29736328125,45,27,1570,16,56,33,22,18.3256855010986,1,-86,5224,89
34.9380699520644,0.327701719813572,278,1132.37084960938,46,27,1664,23,55,32,22,18.392541885376,28,-285,4563,78
34.4130699529047,0.325618386483572,270,1360.7294921875,51,28,1255,15,58,30,19,16.5073184967041,2,-77,768,105
34.4255699528847,0.325618386483572,216,1315.56811523438,50,28,1271,14,56,31,19,16.546630859375,2,36,711,109
34.4276532862147,0.325618386483572,208,1302.43603515625,50,28,1278,12,55,31,19,16.5877838134766,1,55,623,110
34.4339032862047,0.325618386483572,209,1302.43603515625,50,28,1278,12,55,31,19,16.5877838134766,1,55,623,110
34.4547366195047,0.325618386483572,203,1274.01806640625,49,28,1277,12,56,33,18,16.7092456817627,3,-5,479,107
34.5109866194146,0.325618386483572,182,1432.23852539062,47,27,1352,12,54,34,19,16.9460487365723,2,64,448,106
34.5130699527446,0.325618386483572,191,1432.23852539062,47,27,1352,12,54,34,19,16.9460487365723,2,64,448,106
34.5234866193946,0.325618386483572,167,1450.52722167969,48,27,1361,12,55,34,19,16.9769477844238,2,91,365,108
34.5901532859546,0.325618386483572,175,1414.34497070312,49,27,1375,14,56,33,19,17.2430534362793,4,29,634,104
34.6109866192546,0.325618386483572,185,1296.05725097656,48,27,1364,12,55,33,20,17.3380317687988,3,-69,702,102
34.7214032857445,0.325618386483572,191,1246.58056640625,46,27,1468,14,54,34,20,17.719877243042,7,-26,5474,102
34.8422366188845,0.325618386483572,230,1376.04345703125,41,27,1569,15,50,35,25,18.1014842987061,3,-42,5183,100
34.8714032855044,0.325618386483572,255,1255.06188964844,39,27,1576,15,48,35,25,18.1894092559814,0,19,5171,101
34.8755699521644,0.325618386483572,265,1255.06188964844,39,27,1576,15,48,35,25,18.1894092559814,0,19,5171,101
34.8984866187944,0.325618386483572,250,1218.84313964844,40,27,1567,17,54,36,24,18.2614402770996,3,-83,5247,103
34.4089032862447,0.323535053153572,254,1466.06945800781,50,28,1268,14,57,32,19,16.4584712982178,3,-30,558,105
34.4172366195647,0.323535053153572,238,1360.7294921875,51,28,1255,15,58,30,19,16.5073184967041,2,-77,768,105
34.4776532861346,0.323535053153572,193,1320.76965332031,47,27,1287,10,54,34,20,16.8208961486816,3,-90,719,105
34.6047366192646,0.323535053153572,177,1308.20104980469,49,27,1385,13,55,32,19,17.3052558898926,4,73,489,104
