"X","Y","k","annual_precip","clay","h20_cap","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","valley_depth","wet_index"
34.9547366187044,0.638118385983571,337,1122.59777832031,44,27,1702,18,59,35,20,18.6593799591064,5,60,1166,99
34.9589032853644,0.638118385983571,341,1122.59777832031,44,27,1702,18,59,35,20,18.6593799591064,5,60,1166,99
34.9839032853244,0.638118385983571,288,1179.03234863281,44,27,1780,22,58,36,21,18.6425724029541,6,24,249,97
34.9880699519844,0.638118385983571,325,1213.44372558594,46,28,1816,22,59,33,21,18.6315536499023,3,40,-10,98
35.0234866185944,0.638118385983571,438,1264.63879394531,48,28,1831,22,61,32,20,18.6320743560791,2,2,479,105
35.0776532851743,0.638118385983571,514,1185.39184570312,47,29,1891,24,59,30,22,18.6515579223633,2,160,1126,103
34.8776532854944,0.636035052653571,214,1218.64233398438,46,28,1641,17,59,33,21,18.5368022918701,5,96,1522,97
34.8839032854844,0.636035052653571,215,1218.64233398438,46,28,1641,17,59,33,21,18.5368022918701,5,96,1522,97
34.9464032853844,0.636035052653571,276,1115.47717285156,44,27,1693,16,59,36,20,18.6454792022705,6,67,1340,100
34.9734866186744,0.636035052653571,249,1147.85864257812,45,28,1739,24,60,34,21,18.6587944030762,5,-90,788,97
34.9776532853344,0.636035052653571,310,1179.03234863281,44,27,1780,22,58,36,21,18.6425724029541,6,24,249,97
35.0172366186044,0.636035052653571,433,1246.94494628906,47,28,1823,19,60,32,21,18.6350936889648,3,-37,447,102
35.0818199518343,0.636035052653571,504,1185.39184570312,47,29,1891,24,59,30,22,18.6515579223633,2,160,1126,103
35.0901532851543,0.636035052653571,475,1195.84936523438,47,29,1872,28,59,31,22,18.6518840789795,8,91,1378,109
34.8734866188344,0.633951719323571,213,1212.966796875,47,28,1649,17,59,32,21,18.5196876525879,6,149,1227,97
34.8964032854644,0.633951719323571,227,1259.56213378906,46,28,1640,17,58,33,21,18.5646781921387,4,-51,1299,99
34.9214032854244,0.633951719323571,261,1213.13195800781,46,27,1670,16,59,33,21,18.6051082611084,6,75,1427,96
34.9359866187344,0.633951719323571,255,1142.97595214844,45,28,1655,16,59,34,21,18.6222534179688,8,-149,1294,97
35.0068199519544,0.633951719323571,404,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0401532852344,0.633951719323571,298,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8359866188945,0.631868385993571,187,1102.32336425781,47,28,1541,15,58,32,21,18.4230880737305,4,-131,1971,100
34.8776532854944,0.631868385993571,222,1267.36437988281,47,28,1662,17,59,32,21,18.5392208099365,4,57,1050,98
34.9484866187144,0.631868385993571,300,1130.05346679688,44,27,1706,15,58,35,20,18.6383228302002,8,80,1026,99
35.0089032852844,0.631868385993571,400,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0297366185844,0.631868385993571,356,1245.48254394531,47,28,1807,23,59,32,21,18.6485061645508,5,-48,895,99
34.8651532855145,0.629785052663571,184,1169.14074707031,46,27,1648,17,58,33,21,18.4955825805664,7,122,1254,95
34.8943199521344,0.629785052663571,224,1259.56213378906,46,28,1640,17,58,33,21,18.5646781921387,4,-51,1299,99
34.9130699521044,0.629785052663571,254,1224.216796875,46,27,1669,17,59,33,22,18.5923328399658,6,61,1247,97
34.9443199520544,0.629785052663571,282,1130.05346679688,44,27,1706,15,58,35,20,18.6383228302002,8,80,1026,99
34.9484866187144,0.629785052663571,310,1130.05346679688,44,27,1706,15,58,35,20,18.6383228302002,8,80,1026,99
34.9714032853444,0.629785052663571,248,1138.67309570312,45,28,1770,17,59,34,21,18.6570091247559,4,161,554,103
35.0172366186044,0.629785052663571,442,1280.05883789062,47,28,1828,22,60,32,21,18.6271457672119,4,35,434,104
34.8526532855345,0.627701719333571,169,1140.95861816406,47,28,1577,15,59,33,21,18.4695281982422,7,-103,1771,97
34.8839032854844,0.627701719333571,235,1267.36437988281,47,28,1662,17,59,32,21,18.5392208099365,4,57,1050,98
34.9214032854244,0.627701719333571,260,1213.13195800781,46,27,1670,16,59,33,21,18.6051082611084,6,75,1427,96
34.9484866187144,0.627701719333571,306,1130.05346679688,44,27,1706,15,58,35,20,18.6383228302002,8,80,1026,99
34.9359866187344,0.625618386003571,281,1242.63720703125,45,28,1639,16,58,33,22,18.6210346221924,3,-217,1678,95
34.8651532855145,0.623535052673571,163,1152.88708496094,45,27,1599,17,59,34,21,18.4842185974121,6,-143,1629,95
34.8672366188445,0.623535052673571,159,1152.88708496094,45,27,1599,17,59,34,21,18.4842185974121,6,-143,1629,95
34.9026532854544,0.623535052673571,237,1300.73754882812,47,28,1685,17,59,33,21,18.5814247131348,6,-9,1060,95
34.9526532853744,0.623535052673571,319,1124.34704589844,44,27,1678,17,60,35,21,18.6413631439209,6,-133,1250,101
34.9568199520344,0.623535052673571,317,1124.34704589844,44,27,1678,17,60,35,21,18.6413631439209,6,-133,1250,101
34.9630699520244,0.623535052673571,292,1107.90991210938,46,28,1702,21,60,33,21,18.6538848876953,6,-29,1046,102
34.9714032853444,0.623535052673571,271,1116.16162109375,45,28,1722,18,58,33,21,18.6639347076416,8,-9,811,102
34.8714032855044,0.621451719343571,165,1187.31616210938,46,27,1656,17,59,33,21,18.5093097686768,7,55,978,92
34.8943199521344,0.621451719343571,216,1316.75048828125,47,28,1678,15,57,32,21,18.568338394165,6,-84,1018,98
35.0214032852644,0.621451719343571,416,1253.2109375,47,28,1862,25,60,32,21,18.6389598846436,4,283,138,96
35.0234866185944,0.621451719343571,432,1253.2109375,47,28,1862,25,60,32,21,18.6389598846436,4,283,138,96
34.8339032855645,0.619368386013571,171,1119.45483398438,46,28,1522,16,59,32,21,18.3950653076172,3,-134,1695,101
34.8464032855445,0.619368386013571,203,1133.17358398438,48,28,1572,16,58,32,20,18.4433994293213,4,-40,1821,100
34.8755699521644,0.619368386013571,161,1187.31616210938,46,27,1656,17,59,33,21,18.5093097686768,7,55,978,92
34.8839032854844,0.619368386013571,246,1254.59985351562,47,28,1691,19,58,32,20,18.5365390777588,4,143,658,95
34.9276532854144,0.619368386013571,322,1295.21447753906,46,28,1708,16,58,33,21,18.6169300079346,11,148,1101,95
34.9651532853544,0.619368386013571,300,1107.90991210938,46,28,1702,21,60,33,21,18.6538848876953,6,-29,1046,102
34.8214032855845,0.617285052683571,161,1136.41088867188,47,28,1519,15,58,32,21,18.3681735992432,4,-132,1956,103
34.8401532855545,0.617285052683571,166,1143.35607910156,47,27,1578,15,59,33,20,18.4160976409912,6,17,1655,99
34.8422366188845,0.617285052683571,176,1143.35607910156,47,27,1578,15,59,33,20,18.4160976409912,6,17,1655,99
34.8547366188645,0.617285052683571,209,1156.82214355469,47,28,1614,16,58,33,20,18.4639949798584,4,88,1458,102
34.8880699521444,0.617285052683571,233,1272.92224121094,47,28,1727,19,58,32,20,18.5519237518311,0,186,0,97
34.8172366189245,0.615201719353571,157,1170.21850585938,46,27,1519,14,58,33,21,18.3485431671143,2,-124,1686,106
34.8380699522245,0.615201719353571,160,1143.35607910156,47,27,1578,15,59,33,20,18.4160976409912,6,17,1655,99
34.8443199522145,0.615201719353571,174,1155.85144042969,47,28,1600,18,59,33,20,18.4421691894531,4,113,1526,100
34.9089032854444,0.615201719353571,303,1346.58679199219,48,28,1730,18,58,32,21,18.5796642303467,3,96,455,99
34.9193199520944,0.615201719353571,251,1386.06896972656,47,28,1704,21,59,32,21,18.6003227233887,3,-76,908,96
34.8443199522145,0.613118386023571,172,1155.85144042969,47,28,1600,18,59,33,20,18.4421691894531,4,113,1526,100
34.9214032854244,0.613118386023571,274,1386.06896972656,47,28,1704,21,59,32,21,18.6003227233887,3,-76,908,96
34.9422366187244,0.613118386023571,304,1379.66711425781,47,28,1730,21,58,32,21,18.614278793335,7,158,722,98
34.9568199520344,0.613118386023571,332,1173.26586914062,45,28,1647,20,60,33,22,18.637580871582,1,-182,1417,101
34.8214032855845,0.611035052693571,153,1136.41088867188,47,28,1519,15,58,32,21,18.3681735992432,4,-132,1956,103
34.9068199521144,0.611035052693571,296,1346.58679199219,48,28,1730,18,58,32,21,18.5796642303467,3,96,455,99
34.8109866189345,0.608951719363571,166,1141.94714355469,47,28,1528,16,58,32,21,18.3380813598633,6,-38,1893,106
34.8547366188645,0.608951719363571,199,1148.03088378906,46,28,1624,17,58,34,20,18.4505558013916,8,128,1044,97
34.8234866189145,0.606868386033571,167,1139.19189453125,46,27,1565,16,59,33,21,18.3625164031982,2,132,1545,106
34.8297366189045,0.606868386033571,158,1148.85083007812,46,27,1563,16,58,33,21,18.3867340087891,4,60,1705,105
34.8484866188745,0.606868386033571,196,1150.63049316406,46,27,1596,15,59,34,20,18.4294281005859,8,53,1344,100
34.8526532855345,0.606868386033571,179,1148.03088378906,46,28,1624,17,58,34,20,18.4505558013916,8,128,1044,97
34.8818199521544,0.606868386033571,176,1166.30871582031,46,27,1662,17,58,33,21,18.5155067443848,6,-35,738,93
34.8172366189245,0.604785052703571,165,1141.94714355469,47,28,1528,16,58,32,21,18.3380813598633,6,-38,1893,106
34.8339032855645,0.604785052703571,169,1148.85083007812,46,27,1563,16,58,33,21,18.3867340087891,4,60,1705,105
34.8047366189445,0.602701719373571,142,1199.6875,47,28,1517,15,58,32,21,18.3178691864014,1,-65,1721,105
34.8068199522745,0.602701719373571,153,1199.6875,47,28,1517,15,58,32,21,18.3178691864014,1,-65,1721,105
34.8422366188845,0.602701719373571,162,1151.78881835938,46,27,1588,15,59,34,20,18.4088706970215,3,118,1658,105
34.9255699520844,0.602701719373571,368,1455.97692871094,47,28,1746,20,59,31,21,18.5757122039795,5,30,443,96
34.8089032856045,0.600618386043571,148,1136.63781738281,45,27,1524,16,58,35,20,18.3078632354736,7,-27,1966,103
34.8464032855445,0.600618386043571,165,1121.9833984375,45,27,1576,16,58,35,20,18.411714553833,6,29,1586,102
34.9276532854144,0.600618386043571,272,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8109866189345,0.598535052713571,162,1113.12817382812,45,27,1523,15,58,34,20,18.3257923126221,6,40,1733,105
34.8818199521544,0.598535052713571,145,1133.38610839844,45,27,1623,16,58,33,22,18.4994163513184,5,-102,1065,93
34.9068199521144,0.598535052713571,215,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9193199520944,0.598535052713571,270,1520.05285644531,47,28,1773,22,60,32,21,18.5502662658691,3,29,120,95
34.8068199522745,0.596451719383571,146,1136.63781738281,45,27,1524,16,58,35,20,18.3078632354736,7,-27,1966,103
34.8151532855945,0.596451719383571,160,1113.12817382812,45,27,1523,15,58,34,20,18.3257923126221,6,40,1733,105
34.8484866188745,0.596451719383571,164,1121.9833984375,45,27,1576,16,58,35,20,18.411714553833,6,29,1586,102
34.8776532854944,0.596451719383571,170,1133.38610839844,45,27,1623,16,58,33,22,18.4994163513184,5,-102,1065,93
34.9151532854344,0.596451719383571,277,1422.87255859375,47,28,1768,21,59,32,21,18.5459384918213,3,14,204,93
34.9172366187644,0.596451719383571,268,1422.87255859375,47,28,1768,21,59,32,21,18.5459384918213,3,14,204,93
34.8089032856045,0.594368386053571,127,1136.63781738281,45,27,1524,16,58,35,20,18.3078632354736,7,-27,1966,103
34.8630699521845,0.594368386053571,163,1131.93579101562,46,28,1618,17,56,33,21,18.4582710266113,15,-19,1402,92
34.8755699521644,0.594368386053571,165,1138.16369628906,45,28,1677,16,57,34,21,18.4861221313477,14,464,614,90
34.8818199521544,0.594368386053571,131,1133.38610839844,45,27,1623,16,58,33,22,18.4994163513184,5,-102,1065,93
34.8193199522545,0.592285052723571,168,1132.30322265625,45,27,1515,15,58,34,21,18.3398609161377,4,-105,2008,100
34.8464032855445,0.592285052723571,151,1121.92333984375,46,27,1548,14,58,33,21,18.4012870788574,5,-63,1938,104
34.8651532855145,0.592285052723571,158,1116.41650390625,44,27,1569,14,58,35,21,18.4422035217285,5,-165,1804,94
34.8568199521945,0.590201719393571,166,1113.85119628906,45,27,1558,15,58,35,21,18.4224262237549,4,-73,1830,101
34.8630699521845,0.590201719393571,154,1116.41650390625,44,27,1569,14,58,35,21,18.4422035217285,5,-165,1804,94
34.8214032855845,0.588118386063571,147,1132.30322265625,45,27,1515,15,58,34,21,18.3398609161377,4,-105,2008,100
34.8818199521544,0.588118386063571,196,1102.92517089844,45,27,1587,16,58,33,22,18.48215675354,3,-167,1407,93
34.8255699522445,0.586035052733571,160,1132.30322265625,45,27,1515,15,58,34,21,18.3398609161377,4,-105,2008,100
34.8589032855245,0.586035052733571,171,1113.85119628906,45,27,1558,15,58,35,21,18.4224262237549,4,-73,1830,101
34.8818199521544,0.586035052733571,198,1102.92517089844,45,27,1587,16,58,33,22,18.48215675354,3,-167,1407,93
34.8339032855645,0.583951719403571,172,1197.32214355469,44,26,1568,15,58,35,20,18.3679962158203,8,81,1602,95
34.8047366189445,0.579785052743571,144,1065.21020507812,45,27,1476,17,57,34,21,18.2998447418213,4,-83,2472,99
34.8359866188945,0.579785052743571,195,1202.41674804688,45,27,1561,15,59,34,21,18.3845119476318,5,-46,1649,95
34.8443199522145,0.579785052743571,189,1168.02331542969,45,27,1563,14,59,34,20,18.3981266021729,6,-125,1769,95
34.8068199522745,0.575618386083571,133,1082.24645996094,45,27,1481,15,58,34,20,18.2861061096191,2,-24,2324,100
34.7818199523145,0.573535052753571,145,1089.82238769531,42,27,1445,15,58,36,22,18.2403297424316,0,-92,2423,101
34.7964032856245,0.573535052753571,127,1073.17272949219,44,27,1470,15,57,34,21,18.2730369567871,3,-15,2374,104
34.7776532856545,0.571451719423571,155,1089.82238769531,42,27,1445,15,58,36,22,18.2403297424316,0,-92,2423,101
34.8047366189445,0.569368386093571,125,1082.24645996094,45,27,1481,15,58,34,20,18.2861061096191,2,-24,2324,100
34.8068199522745,0.569368386093571,125,1082.24645996094,45,27,1481,15,58,34,20,18.2861061096191,2,-24,2324,100
34.8547366188645,0.569368386093571,194,1184.12548828125,44,26,1582,15,58,36,20,18.4157009124756,5,-84,1457,96
34.7839032856445,0.567285052763571,119,1092.44396972656,41,26,1461,16,58,38,22,18.2286128997803,2,3,2479,105
34.8609866188545,0.567285052763571,209,1170.48999023438,45,27,1611,19,59,35,20,18.4305896759033,5,-34,1544,97
34.8026532856145,0.565201719433571,116,1098.2431640625,44,27,1499,15,59,35,20,18.2730884552002,2,65,2247,110
34.8130699522645,0.565201719433571,116,1099.748046875,42,26,1507,15,59,37,21,18.2896251678467,2,9,2172,101
34.8464032855445,0.563118386103571,189,1278.76123046875,44,27,1618,15,58,36,21,18.4102172851562,7,100,1266,88
34.8047366189445,0.561035052773571,116,1098.2431640625,44,27,1499,15,59,35,20,18.2730884552002,2,65,2247,110
34.8193199522545,0.561035052773571,137,1121.69897460938,44,26,1524,16,59,35,21,18.3093929290771,4,-28,1950,94
34.8380699522245,0.561035052773571,185,1245.68078613281,45,27,1675,19,58,35,20,18.3854713439941,10,483,711,89
34.8505699522045,0.561035052773571,188,1278.76123046875,44,27,1618,15,58,36,21,18.4102172851562,7,100,1266,88
34.8339032855645,0.556868386113571,122,1115.82055664062,42,26,1516,17,59,37,21,18.3197536468506,5,-175,2281,90
34.7693199523345,0.554785052783571,164,1125.97973632812,42,27,1442,16,58,35,22,18.198823928833,1,-93,2639,106
34.7922366189645,0.554785052783571,110,1122.01843261719,42,26,1465,16,57,37,22,18.2347602844238,4,-47,2400,105
34.7984866189545,0.554785052783571,118,1114.92553710938,43,27,1478,16,57,36,21,18.2525501251221,3,12,2292,106
34.7943199522945,0.552701719453571,109,1114.92553710938,43,27,1478,16,57,36,21,18.2525501251221,3,12,2292,106
34.8193199522545,0.552701719453571,111,1082.47094726562,40,26,1496,13,59,39,21,18.301570892334,3,-53,2369,96
34.8297366189045,0.552701719453571,135,1115.82055664062,42,26,1516,17,59,37,21,18.3197536468506,5,-175,2281,90
34.7776532856545,0.550618386123571,131,1177.11437988281,43,26,1469,15,57,36,21,18.1987018585205,3,-13,2543,106
34.7818199523145,0.550618386123571,111,1177.11437988281,43,26,1469,15,57,36,21,18.1987018585205,3,-13,2543,106
34.8109866189345,0.550618386123571,117,1084.26354980469,44,27,1474,15,59,35,22,18.2800426483154,2,-88,2603,105
34.7839032856445,0.548535052793571,117,1177.11437988281,43,26,1469,15,57,36,21,18.1987018585205,3,-13,2543,106
34.7859866189745,0.548535052793571,109,1170.81530761719,45,27,1476,15,58,34,21,18.2179946899414,3,-1,2502,106
34.8214032855845,0.548535052793571,125,1062.82800292969,41,26,1481,12,59,37,22,18.2975463867188,3,-97,2690,96
34.7651532856745,0.546451719463571,96,1146.62707519531,43,27,1442,15,58,34,22,18.1666812896729,5,-102,2646,105
34.7776532856545,0.546451719463571,136,1177.11437988281,43,26,1469,15,57,36,21,18.1987018585205,3,-13,2543,106
34.7839032856445,0.546451719463571,128,1177.11437988281,43,26,1469,15,57,36,21,18.1987018585205,3,-13,2543,106
34.7880699523045,0.546451719463571,111,1170.81530761719,45,27,1476,15,58,34,21,18.2179946899414,3,-1,2502,106
34.7922366189645,0.546451719463571,115,1170.81530761719,45,27,1476,15,58,34,21,18.2179946899414,3,-1,2502,106
34.8151532855945,0.546451719463571,116,1084.26354980469,44,27,1474,15,59,35,22,18.2800426483154,2,-88,2603,105
34.7589032856845,0.544368386133571,103,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8422366188845,0.544368386133571,167,1122.12487792969,44,27,1537,17,57,35,21,18.3343772888184,5,-148,2170,88
34.8464032855445,0.544368386133571,220,1195.73840332031,45,28,1659,29,58,33,21,18.3812065124512,25,127,895,80
34.8484866188745,0.544368386133571,242,1195.73840332031,45,28,1659,29,58,33,21,18.3812065124512,25,127,895,80
34.8526532855345,0.544368386133571,204,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8047366189445,0.542285052803571,108,1155.59997558594,45,27,1494,15,57,34,21,18.2417583465576,2,44,2475,109
34.8151532855945,0.542285052803571,129,1115.5087890625,46,28,1489,15,58,32,22,18.2636013031006,2,12,2574,108
34.7672366190045,0.540201719473571,109,1150.75476074219,43,26,1452,16,58,35,22,18.1534366607666,2,-48,2574,106
34.7880699523045,0.540201719473571,117,1206.26159667969,45,27,1495,16,58,34,21,18.202033996582,1,68,2324,116
34.7609866190145,0.538118386143571,112,1150.75476074219,43,26,1452,16,58,35,22,18.1534366607666,2,-48,2574,106
34.7651532856745,0.538118386143571,109,1150.75476074219,43,26,1452,16,58,35,22,18.1534366607666,2,-48,2574,106
34.7776532856545,0.538118386143571,113,1210.06005859375,44,27,1492,16,58,35,21,18.1834259033203,0,78,2309,114
34.8068199522745,0.538118386143571,122,1155.59997558594,45,27,1494,15,57,34,21,18.2417583465576,2,44,2475,109
34.8172366189245,0.538118386143571,122,1115.5087890625,46,28,1489,15,58,32,22,18.2636013031006,2,12,2574,108
34.7734866189945,0.536035052813571,122,1186.7578125,44,26,1484,17,58,35,21,18.1672286987305,3,53,2325,107
34.7797366189845,0.536035052813571,110,1210.06005859375,44,27,1492,16,58,35,21,18.1834259033203,0,78,2309,114
34.7859866189745,0.536035052813571,111,1206.26159667969,45,27,1495,16,58,34,21,18.202033996582,1,68,2324,116
34.8359866188945,0.536035052813571,142,1079.76965332031,44,27,1505,16,58,35,21,18.3187789916992,3,-157,2521,92
34.8651532855145,0.536035052813571,173,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7755699523245,0.533951719483571,106,1176.04125976562,45,27,1480,16,57,34,21,18.1585311889648,2,50,2391,112
34.8589032855245,0.533951719483571,195,1123.123046875,47,28,1585,24,56,32,22,18.3705558776855,9,-130,2710,86
34.7984866189545,0.531868386153571,131,1193.87048339844,46,28,1498,16,57,33,22,18.2121639251709,1,28,2443,111
34.8005699522845,0.531868386153571,146,1193.87048339844,46,28,1498,16,57,33,22,18.2121639251709,1,28,2443,111
34.8693199521745,0.531868386153571,188,1173.31262207031,44,27,1777,24,57,35,21,18.4340229034424,19,524,1209,88
34.8047366189445,0.529785052823571,133,1172.26794433594,48,28,1503,16,57,31,22,18.2300186157227,1,51,2496,113
34.7630699523445,0.527701719493571,112,1153.40490722656,43,26,1475,17,58,34,22,18.1414642333984,3,48,2461,109
34.7651532856745,0.527701719493571,111,1153.40490722656,43,26,1475,17,58,34,22,18.1414642333984,3,48,2461,109
34.8484866188745,0.527701719493571,126,1084.84948730469,45,27,1543,17,58,33,21,18.3326816558838,5,-48,2817,92
34.8651532855145,0.527701719493571,187,1153.46008300781,46,28,1720,29,56,33,22,18.4132690429688,27,218,1319,81
34.8755699521644,0.527701719493571,150,1173.31262207031,44,27,1777,24,57,35,21,18.4340229034424,19,524,1209,88
34.7818199523145,0.525618386163571,104,1189.49194335938,44,27,1478,14,58,34,22,18.1663093566895,4,-47,2645,108
34.7922366189645,0.525618386163571,127,1214.21203613281,44,27,1477,16,57,35,22,18.1819877624512,0,-71,2692,105
34.8172366189245,0.525618386163571,110,1147.58483886719,44,28,1496,16,60,34,21,18.2414894104004,2,-35,2859,108
34.8193199522545,0.525618386163571,102,1128.892578125,43,28,1503,15,59,36,22,18.2588939666748,2,40,2972,110
34.8297366189045,0.525618386163571,115,1099.44213867188,43,27,1500,16,58,35,22,18.2792358398438,5,31,3155,108
34.8318199522345,0.525618386163571,126,1099.44213867188,43,27,1500,16,58,35,22,18.2792358398438,5,31,3155,108
34.8630699521845,0.525618386163571,175,1112.30944824219,45,28,1600,21,56,34,22,18.3784465789795,11,-70,2566,84
34.8193199522545,0.523535052833571,105,1128.892578125,43,28,1503,15,59,36,22,18.2588939666748,2,40,2972,110
34.8151532855945,0.521451719503571,114,1147.58483886719,44,28,1496,16,60,34,21,18.2414894104004,2,-35,2859,108
34.8172366189245,0.521451719503571,111,1147.58483886719,44,28,1496,16,60,34,21,18.2414894104004,2,-35,2859,108
34.8276532855745,0.521451719503571,123,1099.44213867188,43,27,1500,16,58,35,22,18.2792358398438,5,31,3155,108
34.8734866188344,0.521451719503571,152,1144.58654785156,45,28,1681,28,56,33,22,18.4122829437256,32,-71,1985,78
34.7880699523045,0.519368386173571,127,1214.21203613281,44,27,1477,16,57,35,22,18.1819877624512,0,-71,2692,105
34.8755699521644,0.519368386173571,154,1144.58654785156,45,28,1681,28,56,33,22,18.4122829437256,32,-71,1985,78
34.7318199523945,0.517285052843571,104,1172.3662109375,44,26,1423,15,57,36,21,18.0368976593018,2,-95,2774,109
34.7651532856745,0.517285052843571,101,1198.07751464844,44,27,1462,11,56,34,22,18.1149368286133,4,-22,2680,107
34.7964032856245,0.517285052843571,121,1243.68225097656,45,27,1515,16,57,33,22,18.1885528564453,4,101,2641,102
34.8797366188244,0.517285052843571,146,1144.50244140625,45,28,1703,30,56,33,22,18.4224872589111,24,-105,2257,77
34.8401532855545,0.515201719513571,130,1102.40759277344,43,26,1496,18,57,35,22,18.2898635864258,1,-59,3596,101
34.8547366188645,0.515201719513571,135,1054.75183105469,43,27,1510,16,58,35,22,18.3265914916992,2,-86,3862,93
34.8714032855044,0.515201719513571,148,1104.88488769531,45,27,1569,20,57,33,22,18.3867931365967,7,-320,3426,84
34.7859866189745,0.513118386183571,122,1259.88671875,45,27,1516,14,57,34,21,18.1661624908447,3,66,2475,104
34.8130699522645,0.513118386183571,102,1153.42565917969,44,28,1500,16,59,35,21,18.2290000915527,3,5,3012,108
34.8151532855945,0.513118386183571,103,1153.42565917969,44,28,1500,16,59,35,21,18.2290000915527,3,5,3012,108
34.8172366189245,0.513118386183571,108,1153.42565917969,44,28,1500,16,59,35,21,18.2290000915527,3,5,3012,108
34.8193199522545,0.513118386183571,113,1155.20190429688,44,28,1502,17,57,34,22,18.2482643127441,3,-31,3206,108
34.8880699521444,0.513118386183571,167,1182.7119140625,44,27,1822,19,56,34,22,18.441951751709,35,-84,1423,70
34.7255699524045,0.511035052853571,107,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7297366190645,0.511035052853571,110,1172.3662109375,44,26,1423,15,57,36,21,18.0368976593018,2,-95,2774,109
34.8422366188845,0.511035052853571,135,1102.40759277344,43,26,1496,18,57,35,22,18.2898635864258,1,-59,3596,101
34.7172366190845,0.508951719523571,112,1181.65234375,42,27,1416,17,58,36,22,17.9794616699219,1,-89,2743,111
34.8339032855645,0.508951719523571,113,1192.51672363281,45,28,1525,14,57,33,22,18.2655162811279,4,79,3298,105
34.8443199522145,0.508951719523571,134,1098.57580566406,41,27,1506,15,58,36,22,18.299430847168,2,-67,3913,97
34.8464032855445,0.508951719523571,138,1098.57580566406,41,27,1506,15,58,36,22,18.299430847168,2,-67,3913,97
34.8714032855044,0.508951719523571,149,1072.4150390625,45,28,1547,16,56,33,22,18.3675422668457,6,-140,4035,89
34.8755699521644,0.508951719523571,147,1072.4150390625,45,28,1547,16,56,33,22,18.3675422668457,6,-140,4035,89
34.7443199523745,0.506868386193571,111,1214.09936523438,43,26,1469,13,56,36,21,18.0577125549316,5,-6,2642,105
34.8568199521945,0.506868386193571,138,1061.97668457031,42,27,1516,17,57,36,22,18.3179016113281,1,-24,4029,95
34.7005699524445,0.504785052863571,112,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7089032857645,0.504785052863571,109,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7109866190945,0.504785052863571,112,1181.65234375,42,27,1416,17,58,36,22,17.9794616699219,1,-89,2743,111
34.7130699524245,0.504785052863571,111,1181.65234375,42,27,1416,17,58,36,22,17.9794616699219,1,-89,2743,111
34.7151532857545,0.504785052863571,113,1181.65234375,42,27,1416,17,58,36,22,17.9794616699219,1,-89,2743,111
34.7255699524045,0.504785052863571,110,1172.93884277344,43,26,1420,15,58,35,22,18.001127243042,2,-85,2829,110
34.7568199523545,0.504785052863571,108,1237.61279296875,43,26,1492,14,57,36,21,18.0720367431641,3,75,2521,106
34.7839032856445,0.504785052863571,114,1270.91748046875,43,26,1506,12,57,35,21,18.134822845459,4,-6,2494,103
34.8359866188945,0.504785052863571,127,1159.81921386719,42,26,1525,14,58,36,21,18.283992767334,5,36,3626,104
34.8401532855545,0.504785052863571,136,1159.81921386719,42,26,1525,14,58,36,21,18.283992767334,5,36,3626,104
34.8693199521745,0.504785052863571,165,1072.4150390625,45,28,1547,16,56,33,22,18.3675422668457,6,-140,4035,89
34.8755699521644,0.504785052863571,142,1072.4150390625,45,28,1547,16,56,33,22,18.3675422668457,6,-140,4035,89
34.7859866189745,0.502701719533571,114,1314.4375,44,26,1523,14,57,35,21,18.1578960418701,3,61,2517,104
34.7922366189645,0.502701719533571,113,1314.4375,44,26,1523,14,57,35,21,18.1578960418701,3,61,2517,104
34.8026532856145,0.502701719533571,110,1202.07983398438,44,28,1489,15,58,34,22,18.1998634338379,2,-88,3159,104
34.8068199522745,0.502701719533571,107,1202.07983398438,44,28,1489,15,58,34,22,18.1998634338379,2,-88,3159,104
34.8276532855745,0.502701719533571,131,1192.51672363281,45,28,1525,14,57,33,22,18.2655162811279,4,79,3298,105
34.8443199522145,0.502701719533571,132,1098.57580566406,41,27,1506,15,58,36,22,18.299430847168,2,-67,3913,97
34.8839032854844,0.502701719533571,185,1099.59716796875,45,27,1597,18,55,33,22,18.4010562896729,7,-161,3717,84
34.7443199523745,0.500618386203571,103,1223.35803222656,41,25,1476,13,57,38,22,18.0421504974365,3,11,2640,109
34.7630699523445,0.500618386203571,109,1245.62390136719,44,26,1493,13,57,35,21,18.076639175415,4,12,2549,109
34.8568199521945,0.500618386203571,144,1095.52136230469,43,27,1513,14,56,35,22,18.3124408721924,0,-65,4240,98
34.8734866188344,0.500618386203571,150,1065.85534667969,45,27,1551,16,54,33,22,18.3569240570068,2,-48,4297,91
34.8839032854844,0.500618386203571,181,1080.19604492188,45,27,1560,15,55,33,22,18.3845043182373,2,-114,4240,88
