"annual_ppt","elevation","occ","slope","temp_annual_range","treecover","wetness_index","X","Y","k"
1177.81799316406,1598,15,5,18.3066692352295,100,98,34.9214032854244,0.300618386523565,221
1137.83801269531,1597,20,1,18.3469753265381,21,92,34.9380699520644,0.300618386523565,169
1321.20544433594,1402,12,2,17.3233394622803,10,105,34.6276532858946,0.298535053193565,120
1213.42309570312,1385,13,2,17.4950103759766,27,105,34.6651532858345,0.298535053193565,108
1450.57153320312,1576,24,3,17.9093685150146,98,109,34.7901532856345,0.298535053193565,253
1205.92736816406,1377,13,2,17.5264053344727,20,102,34.6734866191545,0.296451719863565,112
1258.34008789062,1251,15,4,16.4437084197998,17,103,34.4172366195647,0.294368386533565,143
1300.46179199219,1290,14,5,16.5944671630859,19,100,34.4464032861847,0.294368386533565,112
1306.05871582031,1286,11,3,16.7596054077148,20,102,34.4818199527946,0.294368386533565,122
1264.68859863281,1329,12,3,17.1936740875244,20,106,34.5922366192846,0.290201719873565,116
1294.74145507812,1574,15,5,18.1389636993408,99,99,34.8672366188445,0.290201719873565,190
1240.681640625,1568,24,3,18.2044296264648,100,101,34.8943199521344,0.290201719873565,188
1346.06726074219,1263,11,3,16.3250942230225,13,107,34.4026532862547,0.288118386543565,132
1229.68444824219,1404,13,3,17.5065021514893,22,102,34.6755699524845,0.288118386543565,146
1264.88806152344,1548,21,3,18.08034324646,58,100,34.8464032855445,0.288118386543565,239
1240.681640625,1568,24,3,18.2044296264648,100,101,34.8922366188044,0.288118386543565,196
1297.65161132812,1502,14,2,17.6543636322021,33,100,34.7234866190745,0.286035053213565,121
1430.25988769531,1535,18,1,17.8619079589844,93,101,34.7859866189745,0.286035053213565,176
1205.46716308594,1591,15,4,18.2525081634521,97,102,34.9047366187844,0.286035053213565,186
1265.37561035156,1322,10,3,17.0846157073975,21,103,34.5672366193246,0.283951719883565,111
1250.10339355469,1420,11,4,17.4892635345459,22,106,34.6755699524845,0.283951719883565,145
1252.08374023438,1415,11,6,17.5183925628662,14,104,34.6797366191445,0.283951719883565,126
1338.05200195312,1513,17,4,17.8720436096191,28,102,34.7880699523045,0.283951719883565,135
1244.89770507812,1320,12,6,17.1168060302734,17,104,34.5776532859746,0.279785053223565,113
1253.61901855469,1366,11,1,17.1764430999756,26,109,34.5943199526146,0.279785053223565,120
1400.26049804688,1530,14,3,17.7014350891113,13,101,34.7422366190445,0.277701719893565,111
1294.52026367188,1293,11,1,16.7354431152344,16,102,34.4880699527846,0.273535053233565,124
1253.71105957031,1415,12,3,17.4752178192139,13,103,34.6714032858245,0.273535053233565,124
1453.95141601562,1530,16,4,17.7211647033691,44,101,34.7464032857045,0.273535053233565,156
1424.97265625,1524,15,5,17.8085098266602,11,100,34.7714032856645,0.273535053233565,126
1315.96765136719,1532,16,3,17.9220428466797,26,102,34.8068199522745,0.271451719903565,127
1181.09924316406,1604,15,5,18.2793006896973,98,99,34.9255699520844,0.271451719903565,236
1226.89624023438,1596,17,5,18.2374401092529,97,100,34.9068199521144,0.269368386573565,199
1360.84741210938,1342,10,4,16.8570709228516,24,98,34.5234866193946,0.267285053243565,110
1312.73291015625,1539,16,2,17.8566608428955,21,103,34.7880699523045,0.267285053243565,122
1395.74145507812,1329,10,3,16.6636047363281,20,104,34.4839032861246,0.265201719913565,118
1165.48095703125,1673,25,27,18.3841438293457,17,75,34.9693199520144,0.265201719913565,228
1447.83264160156,1327,10,5,16.4863624572754,28,96,34.4505699528447,0.263118386583565,126
1333.58435058594,1325,10,4,16.9716014862061,24,100,34.5526532860146,0.263118386583565,104
1335.29760742188,1513,15,5,17.7944412231445,16,101,34.7714032856645,0.263118386583565,117
1260.32641601562,1555,17,4,18.0532073974609,17,101,34.8505699522045,0.263118386583565,194
1187.5263671875,1590,19,5,18.2718868255615,28,99,34.9234866187544,0.261035053253565,187
1357.22314453125,1340,12,3,17.0173931121826,26,103,34.5672366193246,0.258951719923565,115
1168.81481933594,1621,19,5,18.3163509368896,14,98,34.9422366187244,0.258951719923565,162
1148.52319335938,1632,18,6,18.3385181427002,27,92,34.9484866187144,0.258951719923565,156
1148.52319335938,1632,18,6,18.3385181427002,27,92,34.9526532853744,0.258951719923565,168
1284.23889160156,1519,16,4,17.8408374786377,17,101,34.7901532856345,0.256868386593565,126
1319.58825683594,1480,15,1,17.7051734924316,34,104,34.7526532856945,0.254785053263565,137
1289.42785644531,1457,17,3,17.440128326416,21,95,34.6755699524845,0.252701719933565,109
1382.61560058594,1317,12,4,16.6575374603271,18,97,34.4880699527846,0.250618386603565,116
1438.13415527344,1425,12,2,17.1797409057617,27,103,34.6151532859146,0.250618386603565,113
1508.32604980469,1385,14,5,16.9074058532715,24,97,34.5464032860246,0.248535053273565,117
1419.45581054688,1378,14,5,17.0210819244385,20,103,34.5755699526446,0.248535053273565,123
1423.42810058594,1404,12,3,17.0506744384766,17,103,34.5839032859646,0.248535053273565,117
1438.13415527344,1425,12,2,17.1797409057617,27,103,34.6151532859146,0.248535053273565,111
1312.322265625,1600,13,3,18.0733470916748,98,104,34.8547366188645,0.248535053273565,192
1508.32604980469,1385,14,5,16.9074058532715,24,97,34.5484866193546,0.246451719943565,128
1294.99597167969,1477,15,2,17.7492790222168,13,104,34.7651532856745,0.246451719943565,111
1350.52661132812,1575,18,2,18.0195693969727,16,99,34.8443199522145,0.246451719943565,163
1225.00793457031,1650,18,4,18.2733402252197,98,103,34.9234866187544,0.246451719943565,212
1351.15148925781,1298,10,1,16.2778816223145,15,109,34.4130699529047,0.244368386613565,124
1337.78540039062,1311,10,4,16.4529056549072,13,99,34.4464032861847,0.244368386613565,113
1406.19982910156,1342,11,4,16.6912364959717,23,96,34.5005699527646,0.244368386613565,112
1303.33959960938,1292,11,4,16.3911418914795,17,100,34.4443199528547,0.242285053283565,121
1306.30590820312,1443,16,4,17.4778671264648,14,105,34.6922366191245,0.242285053283565,135
1371.77124023438,1323,13,3,16.4664783477783,18,96,34.4568199528346,0.236035053293565,120
1459.818359375,1368,13,5,16.5802192687988,21,99,34.4839032861246,0.236035053293565,117
1432.8681640625,1570,18,4,17.9820194244385,37,101,34.8359866188945,0.236035053293565,150
1486.24426269531,1379,14,4,16.6801834106445,31,100,34.5068199527546,0.233951719963565,122
1510.99169921875,1394,12,3,16.7161350250244,7,104,34.5193199527346,0.233951719963565,130
1451.31640625,1430,14,5,17.0063495635986,15,110,34.5839032859646,0.233951719963565,115
1422.01196289062,1425,15,4,17.2885246276855,16,97,34.6464032858646,0.233951719963565,193
1564.94030761719,1586,19,2,17.9516334533691,19,102,34.8234866189145,0.233951719963565,134
1366.55578613281,1598,16,4,18.1112022399902,99,102,34.8714032855044,0.233951719963565,230
1454.25219726562,1432,15,4,16.9731826782227,29,111,34.5776532859746,0.231868386633565,129
1353.3388671875,1508,18,6,17.6283874511719,26,102,34.7422366190445,0.231868386633565,161
1472.40698242188,1422,14,2,16.9028568267822,20,104,34.5547366193446,0.229785053303565,123
1505.55090332031,1442,16,5,17.2410507202148,44,95,34.6401532858746,0.229785053303565,190
1435.15710449219,1447,13,2,17.0709190368652,17,107,34.6026532859346,0.227701719973565,95
1372.88488769531,1511,15,2,17.658317565918,17,106,34.7484866190345,0.227701719973565,154
1372.88488769531,1511,15,2,17.658317565918,17,106,34.7526532856945,0.227701719973565,143
1280.60754394531,1266,10,2,16.2133674621582,15,102,34.4130699529047,0.225618386643565,104
1377.25085449219,1435,15,5,17.0606555938721,12,106,34.6005699526046,0.225618386643565,96
1533.88671875,1492,18,3,17.137788772583,51,100,34.6234866192346,0.225618386643565,189
1561.16357421875,1589,16,5,17.8829078674316,15,99,34.8109866189345,0.225618386643565,121
1571.60095214844,1575,18,4,17.9369659423828,50,100,34.8214032855845,0.225618386643565,133
1445.17358398438,1558,17,4,17.9548816680908,21,99,34.8339032855645,0.225618386643565,137
1273.79223632812,1439,18,4,17.4534683227539,14,101,34.6943199524545,0.221451719983565,125
1413.50695800781,1537,16,5,17.8117847442627,25,99,34.7880699523045,0.221451719983565,134
1462.97277832031,1544,16,3,17.8447418212891,23,101,34.7984866189545,0.221451719983565,120
1271.46655273438,1595,18,7,18.141565322876,99,97,34.8943199521344,0.221451719983565,247
1292.68505859375,1286,11,5,16.2555599212646,12,99,34.4255699528847,0.219368386653565,105
1368.45629882812,1531,16,6,17.6195011138916,27,100,34.7443199523745,0.219368386653565,166
1310.451171875,1456,16,3,17.4342174530029,14,102,34.6922366191245,0.217285053323565,118
1371.85375976562,1532,18,4,17.6051273345947,37,98,34.7443199523745,0.217285053323565,138
1386.44323730469,1344,10,1,16.3526020050049,15,104,34.4484866195147,0.215201719993565,112
1375.33825683594,1539,15,4,17.9358997344971,26,97,34.8318199522345,0.215201719993565,129
1389.5791015625,1362,12,5,16.5655384063721,20,99,34.4901532861146,0.213118386663565,110
1654.76867675781,1505,19,2,17.1817665100098,19,104,34.6380699525446,0.213118386663565,216
1299.16345214844,1602,17,3,18.0791549682617,99,104,34.8755699521644,0.211035053333565,236
1287.13500976562,1396,17,2,17.0086116790771,14,103,34.5922366192846,0.204785053343565,110
1355.36157226562,1372,8,6,16.5496978759766,16,98,34.4880699527846,0.202701720013565,124
1547.10388183594,1567,15,5,17.6631336212158,25,98,34.7568199523545,0.200618386683565,124
1157.88452148438,1566,16,8,18.1496963500977,98,102,34.9089032854444,0.200618386683565,241
1391.70910644531,1456,16,5,17.0357723236084,19,96,34.6109866192546,0.194368386693565,119
1552.04211425781,1486,18,3,17.0854091644287,17,103,34.6255699525646,0.194368386693565,118
1581.52062988281,1512,18,3,17.1213607788086,26,99,34.6339032858846,0.194368386693565,152
1491.51171875,1544,16,5,17.8011512756348,14,97,34.7964032856245,0.194368386693565,137
1347.43737792969,1341,9,2,16.2435188293457,17,98,34.4443199528547,0.192285053363565,107
1373.07495117188,1350,10,4,16.2836570739746,16,103,34.4464032861847,0.192285053363565,107
1327.53881835938,1399,14,2,16.9693946838379,15,100,34.5943199526146,0.192285053363565,120
1480.81628417969,1503,16,8,17.3665313720703,21,98,34.6943199524545,0.192285053363565,132
1406.18176269531,1396,15,6,16.817834854126,21,99,34.5568199526746,0.190201720033565,100
1469.53771972656,1497,18,6,17.3392124176025,25,96,34.6797366191445,0.190201720033565,113
1636.17944335938,1551,17,3,17.7088832855225,16,95,34.7734866189945,0.190201720033565,133
1230.16821289062,1494,14,2,17.8554973602295,24,99,34.8193199522545,0.188118386703565,133
1291.16528320312,1314,9,4,16.1610946655273,17,101,34.4276532862147,0.186035053373565,110
1446.40637207031,1483,15,5,17.0159893035889,20,95,34.6068199525946,0.186035053373565,117
1522.18432617188,1492,17,6,17.0413513183594,17,104,34.6130699525846,0.186035053373565,118
1328.9560546875,1305,9,3,16.1803321838379,8,102,34.4297366195447,0.183951720043565,105
1352.56164550781,1480,19,7,17.5716686248779,25,99,34.7443199523745,0.181868386713565,124
1412.70007324219,1447,16,2,17.3078651428223,18,101,34.6714032858245,0.179785053383565,163
1358.20031738281,1365,12,3,16.633373260498,16,99,34.5255699527246,0.175618386723565,101
1259.21948242188,1513,13,3,17.7966079711914,13,99,34.8047366189445,0.175618386723565,144
1522.35314941406,1396,12,4,16.4480400085449,21,101,34.4880699527846,0.171451720063565,124
1337.755859375,1380,13,6,16.6733226776123,21,99,34.5318199527146,0.171451720063565,105
1406.42736816406,1454,14,3,17.1886444091797,18,97,34.6484866191946,0.171451720063565,119
1522.35314941406,1396,12,4,16.4480400085449,21,101,34.4901532861146,0.169368386733565,126
1442.68237304688,1425,10,3,16.5584335327148,12,101,34.5172366194046,0.167285053403565,103
1488.85791015625,1454,19,6,17.0160598754883,17,98,34.6151532859146,0.165201720073565,131
1310.25280761719,1457,16,5,17.3274307250977,15,101,34.6797366191445,0.165201720073565,129
1222.92639160156,1447,16,1,17.6909351348877,9,97,34.7755699523245,0.165201720073565,115
1458.60302734375,1452,15,3,17.0935535430908,34,98,34.6297366192246,0.163118386743565,128
1508.64208984375,1446,16,8,16.6955585479736,31,93,34.5505699526846,0.158951720083566,107
1513.56286621094,1543,18,7,17.3946151733398,52,95,34.7089032857645,0.156868386753566,149
1545.24877929688,1539,16,10,17.4291248321533,42,94,34.7172366190845,0.156868386753566,163
1508.64208984375,1446,16,8,16.6955585479736,31,93,34.5464032860246,0.154785053423566,118
1476.67517089844,1419,13,2,16.8476238250732,9,97,34.5797366193046,0.144368386773566,115
1388.47277832031,1399,11,3,16.5094833374023,16,99,34.5130699527446,0.142285053443566,124
1536.12329101562,1447,12,5,16.5779476165771,19,97,34.5318199527146,0.138118386783566,148
1494.74060058594,1521,13,8,17.2429981231689,14,99,34.6797366191445,0.133951720123566,123
